GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSDCAS,G18USSRBAR,G18USSLKER,G18USSGGAL,G18GOVDWOL,G18GOVRWAG,G18GOVLKRA,G18GOVGGLO
42025000280,42,025,000280,89.2480181200453,220.66817667044168,2.942242355605889,1.9614949037372593,105.920724801812,204.9762174405436,3.9229898074745186,1.9614949037372593
42025000290,42,025,000290,90.2594563884819,142.0494572855306,2.0485901384445175,1.9281463983494302,101.2557037347128,130.05902580510121,4.00684747181772,0.9640731991747151
42025000300,42,025,000300,237.90092633487194,272.36169927169124,2.0465245843905793,0.022187004754358162,252.02691538281678,253.26361429367327,5.049750446713373,1.0010752874409314
42025000310,42,025,000310,241,316,2,1,291,262,2,4
42025000320,42,025,000320,105,379,1,1,130,354,4,1
42025000330,42,025,000330,224,366,5,3,242,347,12,1
42025000340,42,025,000340,391,422,9,2,404,413,9,2
42025000350,42,025,000350,95.1441717791411,142.71625766871165,4.854294478527607,1.9417177914110428,103.8819018404908,139.80368098159508,1.9417177914110428,0
42025000360,42,025,000360,57,107,1,1,62,103,1,1
42025000363,42,025,000363,309.9167502507523,496.9127382146439,4.049147442326981,2.0982948846539617,335.70310932798395,470.0280842527583,4,3.0982948846539617
42025000367,42,025,000367,284.9036259541985,457.6288167938931,6.063454198473282,3.036259541984733,319.9580152671756,424.56536259541986,6.054389312977099,4.036259541984733
42025000371,42,025,000371,214.9671874429307,295.92620712955187,7.070517093392747,4.0402954819387125,221.2190182256474,288.58774745242704,6.175275758793235,4.021156725957851
42025000376,42,025,000376,352.12918660287085,438.444976076555,6.866028708133971,3.923444976076555,367.82296650717706,417.8468899521531,11.770334928229666,2.9425837320574164
42025000379,42,025,000379,302,367,6,2,323,339,7,4
42025000380,42,025,000380,166.7530864197531,142.39506172839506,5.246913580246914,1.3703703703703705,180.8641975308642,126.65432098765433,7.246913580246914,1
42025000390,42,025,000390,150,148,3,2,169,125,6,7
42025000400,42,025,000400,135.69078947368422,154.6875,3.6184210526315788,1.8092105263157894,142.92763157894737,141.11842105263156,9.046052631578947,0.9046052631578947
42025000410,42,025,000410,83.5561241065627,146.91743827160494,2.1346653671215075,2.82041910331384,92.20817089018844,140.2272579597141,2.707033788174139,0.09539473684210527
42025000420,42,025,000420,194.68387997208654,367.73621772505237,4.916259595254711,2.9497557571528263,203.53314724354502,352.0041870202373,8.849267271458478,1.9665038381018842
42025000428,42,025,000428,206.31612002791346,412.26378227494763,3.0837404047452894,3.0502442428471737,232.46685275645498,378.9958129797627,6.150732728541521,5.033496161898116
42025000432,42,025,000432,197,362,6,6,207,354,7,4
42025000440,42,025,000440,169.41244239631337,371.1405529953917,5.875576036866359,4.8963133640553,208.58294930875576,329.03225806451616,4.8963133640553,5.875576036866359
42025000450,42,025,000450,93.58755760368663,201.85944700460828,5.124423963133641,0.10368663594470046,117.41705069124424,175.96774193548387,3.1036866359447,2.1244239631336406
42025000460,42,025,000460,49.816634168291586,47.8962801859907,0.9988750562471876,1.9808009599520024,52.83868306584671,44.78948552572371,1.024298785060747,2.97967601619919
42027000010,42,027,000010,201,145,4,5,206,140,5,4
42027000020,42,027,000020,308,309,11,5,325,287,15,6
42027000030,42,027,000030,222.00000000000003,127,8,5,214,129,12,6
42027000040,42,027,000040,299,303,13,8,318,288,15,8
42027000050,42,027,000050,488,271,18,10,502,261,23,7
42027000060,42,027,000060,655.622018290442,611.9393334402865,14.343393795861475,12.566061899855935,664.0572308224995,615.490329324837,14.343393795861475,7.528288956811397
42027000070,42,027,000070,587.7215917023499,670.3585306823303,19.610422925561547,15.684056936277898,582.242531585929,687.131532552582,19.67519172519562,11.558732083212927
42027000080,42,027,000080,161.48909458756037,296.07461609858,4.989774409118955,1.9885290951040013,144.5804467220567,313.9929049044348,5.971737842431655,3.9832087473276534
42027000090,42,027,000090,226,406,4,4,202,431,4,7
42027000100,42,027,000100,67,107,2,1,62,115,0,1
42027000110,42,027,000110,253,305,12,2,244,314,8,6
42027000120,42,027,000120,825,416,19,15,834,412,14,16
42027000130,42,027,000130,975.611183698819,661.7980929426749,37.95306828096324,19.4685149308349,984.3852701768052,671.5108255856051,29.19937374007015,13.625921257875111
42027000140,42,027,000140,777.626768592847,561.6183452358251,9.600339867816817,11.520393252607013,800.6675412039914,544.3377675142256,16.320537135134767,5.760201836579638
42027000150,42,027,000150,480.319309958219,196.79745165491573,9.966382070957403,7.490177557329529,489.5266350999067,191.06406525606778,9.738664992176494,4.345163483839991
42027000160,42,027,000160,27.375694396999915,10.64668707680313,1.0061589245409823,2.0123178490819646,27.375694396999915,13.64668707680313,0.006158924540982186,0
42027000170,42,027,000170,60.62430560300009,104.35331292319687,0.9938410754590178,1.9876821509180356,60.62430560300009,104.35331292319687,0.9938410754590178,0
42027000180,42,027,000180,613,394,13,6,613,394,16,6
42027000190,42,027,000190,675.0000000000001,429.00000000000006,21,9,695,411,16,3
42027000200,42,027,000200,447.45387514758363,233.374300384982,8.269168123877316,8.269168123877316,462.15461847892107,226.94272517752188,5.512778749251543,5.512778749251543
42027000205,42,027,000205,629.4571732900531,242.29021070625782,14.019959401708652,7.009979700854326,643.4734082969759,230.2699103092625,12.016576002209439,3.0106616914275923
42027000207,42,027,000207,430.3002856025779,264.0005487452758,6.738641233003055,3.7364099881800925,450.6185078522356,252.39642403556851,8.498377474863272,2.495030607628827
42027000212,42,027,000212,618.567977869797,179.129326273304,15.938189436142235,8.348518586383873,620.8469080466799,173.8153461452056,14.420152967604572,6.83014112255958
42027000214,42,027,000214,196.53909465020575,56.91193415637861,5.064197530864197,2.6526748971193417,197.26255144032922,55.2238683127572,4.581893004115226,2.1703703703703705
42027000220,42,027,000220,419,142,22,14,430,149,17,4
42027000230,42,027,000230,435,442,11,9,426,456,8,7
42027000236,42,027,000236,675.2458392498385,335.6251508697422,6.9921906431196295,4.994421887942592,692.2268736688433,303.66085078690963,9.988843775885185,6.9921906431196295
42027000240,42,027,000240,387,531,7,9,380,539,8,9
42027000250,42,027,000250,240,246,2,6,217,266,7,1
42027000261,42,027,000261,144.1899736147757,152.54881266490764,6.269129287598944,1.567282321899736,146.27968337730871,150.45910290237467,4.179419525065963,3.134564643799472
42027000263,42,027,000263,124.77044854881265,132.00351802990326,5.424802110817942,1.3562005277044855,126.57871591908531,130.1952506596306,3.6165347405452946,2.712401055408971
42027000264,42,027,000264,414.26131511528604,442.86507258753204,13.80871050384287,6.904355251921435,423.13834329632795,426.09735269000856,16.767719897523484,5.9180187873612295
42027000265,42,027,000265,12.778262721125529,13.58259671765707,0.4973580977402441,0.17216189847434368,13.003257407278056,13.248293747986182,0.43632583686525805,0.235015513430327
42027000270,42,027,000270,960,660,20,12,993,627,20,12
42027000280,42,027,000280,926,567,16,17,938,564,12,17
42027000290,42,027,000290,147.6862557773734,266.8968595704652,6.509688072593605,0.26359632311293757,145.67630567313947,273.9796144221799,2.261234156900013,2.1721059188934584
42027000300,42,027,000300,125.04893617021277,150.60638297872342,5.476595744680851,2.7382978723404254,125.04893617021277,151.5191489361702,2.7382978723404254,1.825531914893617
42027000310,42,027,000310,205,382,12,6,201,387,9,8
42027000320,42,027,000320,252.57029552623624,368.42364311026944,3.963093625147597,9.896173369227375,252.57029552623624,368.43609308803735,6.929633497187486,6.926076360682372
42027000330,42,027,000330,140,261,8,2,142,262,8,1
42027000340,42,027,000340,135,157,2,0,125,167,0,3
42027000350,42,027,000350,49,79,0,0,45,84,1,0
42027000360,42,027,000360,187.77571346485348,205.42214135223136,5.023941773606588,2.0095767094426353,159.69431143459107,233.5083317372151,3.0287301283279064,3.019153418885271
42027000370,42,027,000370,200,164,4,7,188,179,6,3
42027000380,42,027,000380,724.7641792450362,325.183261390899,17.98173027394764,5.770369029528985,733.4361956692912,316.6310894506721,17.907220470026072,4.551474677826152
42027000390,42,027,000390,909,664,23,8,928,627,30,9
42027000400,42,027,000400,468,183,10,2,468,179,13,3
42027000410,42,027,000410,651.4091503267973,205.759477124183,20.478431372549018,25.35424836601307,661.1607843137255,214.5359477124183,17.552941176470586,9.751633986928104
42027000420,42,027,000420,1000,417,23,10,1012,406,20,9
42027000430,42,027,000430,187,250,3,3,184,251,3,2
42027000440,42,027,000440,183.16738894907908,180.24052004333694,5.007042253521127,2.001625135427952,195.170639219935,168.2367280606717,4.004875406283857,1.0032502708559048
42027000450,42,027,000450,153.9252669039146,151.52669039145908,3.106761565836299,4.05338078291815,152.19217081850533,148.25978647686833,7.160142348754449,4.05338078291815
42027000460,42,027,000460,143,113,4,2,134,119,4,4
42027000470,42,027,000470,90,117,4,2,88,117,4,4
42027000480,42,027,000480,287,394,10,6,287,405,9,6
42027000490,42,027,000490,450,571,23,5,452,577,15,4
42027000500,42,027,000500,37.22226963212953,53.10949166023949,1.1603948726453601,1.0626750029385197,38.02435831584981,54.46532627229853,0.06514657980456026,1.0952482928407998
42027000510,42,027,000510,310.53028546952555,445.80599158457,13.004585653455617,3.0100027715487916,316.6200584544836,438.72838821839804,8.995124593716143,6.031633450074327
42027000520,42,027,000520,63,102,2,1,59.00000000000001,106,2,1
42027000530,42,027,000530,106.34482758620689,178.22605363984675,0,1.9693486590038314,96.49808429118774,190.04214559386972,0.9846743295019157,0.9846743295019157
42027000535,42,027,000535,69,72,1,2,63,78,2,1
42027000540,42,027,000540,199,252,6,3,176,281,4,2
42027000550,42,027,000550,95,127,6,1,83,142,3,3
42027000560,42,027,000560,94,168.99999999999997,2,5,91,176,0,3
42027000582,42,027,000582,509.3640699523052,489.6565977742448,18.022257551669316,8.022257551669316,529.5548489666137,482.79173290937996,11.527821939586644,5.190779014308426
42027000590,42,027,000590,286,301,18,10,287,309,13,6
42027000595,42,027,000595,302.1884968260313,284.50725499046564,9.644313728490362,9.644313728490362,312.6365033652292,270.84447720843764,12.055392160612952,10.448006539197891
42027000600,42,027,000600,169,184,15,2,151,202,13,5
42027000605,42,027,000605,314,431,9,5,301,439,9,10
42027000612,42,027,000612,2539.69040247678,803.1826625386997,77.31269349845202,70.31269349845202,2603.69040247678,775.953560371517,64.79876160990712,46.027863777089784
42027000630,42,027,000630,604,151,7,12,616,149,5,7
42027000660,42,027,000660,656.3095975232198,167.8173374613003,12.687306501547988,15.687306501547988,659.3095975232198,169.04643962848297,11.201238390092879,6.972136222910217
42027000670,42,027,000670,167,54,4,8,166,56,6,3
42027000680,42,027,000680,481,86,3,3,485,81,7,4
42027000690,42,027,000690,356,77,4,8,354,77,3,7
42027000700,42,027,000700,507.99999999999994,98,7.999999999999999,20,519,92,6.999999999999999,13
42027000710,42,027,000710,727,160,19,22,734,160,16,14.999999999999998
42027000720,42,027,000720,671.9976657962933,200.99930182299843,10.999961791308372,8.999968738343213,685.9976171670494,190.99933655817264,6.999975685378055,5.999979158895475
42027000730,42,027,000730,226,53,5,10,219,57,8,10
42027000740,42,027,000740,412,107.00000000000001,14.000000000000002,3,407,108,9,3
42027000750,42,027,000750,642.3755656108598,157.38235294117646,13.39969834087481,11.479638009049774,646.3348416289592,155.6628959276018,11.67948717948718,7.239819004524887
42027000760,42,027,000760,418.43575418994413,88.6685288640596,5.977653631284916,2.988826815642458,423.4171322160149,82.69087523277467,4.981378026070764,2.988826815642458
42027000770,42,027,000770,446,186,4,4,453,178,6,5
42027000790,42,027,000790,448,87,14,5,458,82,11,6
42027000800,42,027,000800,96,256,7,1,98,259,5,0
42027000810,42,027,000810,193,442,4,6,177,457,2,6
42027000820,42,027,000820,43,76,0,0,37,82,0,0
42027000830,42,027,000830,246,424,10,6,231,437,9,8
42027000840,42,027,000840,593,766,16,2,590,773,13,8
42027000850,42,027,000850,106,242,4,0,98,251,3,1
42029000010,42,029,000010,247,233,7,3,257,226,4,2
42029000020,42,029,000020,187,71,3,4,190.00000000000003,68,2,3
42029000025,42,029,000025,460.9124767225326,368.13780260707637,6.9087523277467415,4.934823091247672,492.4953445065177,347.4115456238361,6.9087523277467415,0.9869646182495344
42029000036,42,029,000036,5.821011673151752,3.980544747081712,0.042801556420233464,0.08560311284046693,5.906614785992218,3.980544747081712,0,0.042801556420233464
42029000037,42,029,000037,794,618,8,5,825,593,10,4
42029000041,42,029,000041,507,294,10,10,533,282,7,0
42029000050,42,029,000050,624,210,11,4,635,202,9,5
42029000060,42,029,000060,1528,847,25,19,1568,813,29,10
42029000065,42,029,000065,1105.2569255839219,565.6371537208039,21.199348180336774,12.526887561108094,1141.8739815317763,542.5105920695274,14.4541010320478,12.526887561108094
42029000070,42,029,000070,1723,1109,29,23,1774,1031,46,21
42029000080,42,029,000080,684.4227626058597,152.11067998457713,13.937858014117191,5.945750611490627,686.2543196615321,157.12991208145837,9.99550424666979,4.997752123334895
42029000090,42,029,000090,603,44,7,5,605,46,2,7
42029000100,42,029,000100,445.65119091297464,25.757281739117744,3.083723896428864,0.052135142379759504,438.9278306237439,28.596609740158787,4.0284341309929745,2.0170579745873964
42029000110,42,029,000110,277,52,1,1,273,51,4,2
42029000120,42,029,000120,288,95,7,1,288,95,6,1
42029000130,42,029,000130,430,39,2,0,427,41,1,2
42029000140,42,029,000140,862.5271351941547,315.4680750253061,22.823442695443834,13.550941366695461,886.8745935063126,295.85130888790223,18.156146235963543,10.881845437203808
42029000150,42,029,000150,514,263,20,9,539,239,20,7
42029000160,42,029,000160,614.4648401826485,247.09132420091325,19.58082191780822,9.32420091324201,623.7890410958904,242.42922374429224,15.851141552511415,9.32420091324201
42029000170,42,029,000170,234.81945743685688,99.48737137511694,2.9260991580916746,4.3891487371375115,241.40318054256315,90.7090739008419,4.3891487371375115,2.9260991580916746
42029000185,42,029,000185,472,252,3,2,473,249.00000000000003,5,3
42029000195,42,029,000195,819.9873415121284,672.0267317957472,9.94596551622314,3.0132156855864247,869.2984140406977,624.7037206000103,7.952245331329362,2.990580277340669
42029000203,42,029,000203,1152.238578680203,682.4383940932164,17.211813567143516,19.141209044762345,1189.6386709736964,644.0383017997232,18.28241808952469,16.11767420396862
42029000206,42,029,000206,590.7614213197969,557.5616059067835,8.788186432856483,5.858790955237655,607.3613290263037,540.9616982002768,11.71758191047531,4.88232579603138
42029000210,42,029,000210,1030.5790376735504,803.0354775531912,29.181937694052465,7.089517846018929,1072.409267670212,768.9228042108895,25.361486666316285,4.363138556219207
42029000213,42,029,000213,461.46308724832215,347.95805369127515,9.303691275167786,5.582214765100671,486.58305369127515,324.6988255033557,8.373322147651006,7.442953020134229
42029000216,42,029,000216,882,643,23,19,961,585,17,7
42029000222,42,029,000222,892.2603858589085,476.5130607720142,11.442100285770765,8.57795252402164,923.4226868775288,447.04450403511987,15.059626879085064,6.5217190698159495
42029000225,42,029,000225,506.18856718634004,240.9532293986637,4.669636228656273,3.7357089829250185,523.9331848552339,226.01039346696362,5.603563474387528,1.8678544914625093
42029000230,42,029,000230,1034.162703481589,858.8124535423296,32.10999191726746,19.039680563674374,1086.310385349085,822.6789338972002,27.1011087295917,11.033919211163793
42029000240,42,029,000240,487.772255787133,533.5357042404636,12.39993006795719,7.162389812149538,521.3360388541746,507.20237760396407,12.26379683117225,3.1425241534845907
42029000250,42,029,000250,710.2835504392608,394.43077855195395,10.014843986670705,6.1629809148742805,712.5946682823387,387.4974250227204,11.555589215389276,4.62223568615571
42029000260,42,029,000260,1287.086157171643,788.4186392518733,24.206752983445025,13.494171590836508,1310.0829002940739,774.7213289030816,20.796617316563715,9.13196456929854
42029000270,42,029,000270,623.3807531380753,578.5690376569038,16.92887029288703,6.97071129707113,650.2677824267782,548.694560669456,12.94560669456067,4.979079497907949
42029000291,42,029,000291,540,466,12,7,572,431.99999999999994,14,5
42029000295,42,029,000295,528,423,7,5,549,399,8,6
42029000300,42,029,000300,881,387.99999999999994,27.999999999999996,13,894,377.99999999999994,25,8
42029000310,42,029,000310,739.831715210356,747.7022653721683,5.902912621359223,2.9514563106796117,792.957928802589,695.5598705501618,3.935275080906149,3.935275080906149
42029000320,42,029,000320,729.6192468619247,631.4309623430962,12.07112970711297,6.02928870292887,773.7322175732218,592.3054393305439,6.05439330543933,7.02092050209205
42029000325,42,029,000325,679,700,10,0,723,652,9,4
42029000334,42,029,000334,787.5852941176471,586.064705882353,3.8941176470588235,8.761764705882353,812.8970588235294,558.8058823529412,2.920588235294118,7.788235294117647
42029000338,42,029,000338,662.4147058823529,443.93529411764706,12.105882352941176,3.238235294117647,683.1029411764706,425.1941176470588,12.079411764705883,3.211764705882353
42029000340,42,029,000340,972,583,29,6,1017,546,19,5
42029000345,42,029,000345,419.168284789644,365.2977346278317,2.0970873786407767,1.0485436893203883,438.04207119741096,350.4401294498382,3.0647249190938513,1.064724919093851
42029000347,42,029,000347,426,238,9,6,438,221,13,6
42029000350,42,029,000350,509.648051755522,484.0600429303881,13.292092631835326,10.127202165840064,531.8017850457684,467.90059292080355,12.266499026387043,4.132918885178209
42029000361,42,029,000361,802.4855955940475,907.531084116763,23.699923375418273,10.821587355147516,829.3104146944233,886.6201978804437,20.72528017571321,5.887417712541437
42029000365,42,029,000365,674.91147807255,754.486193827829,16.70086626962642,10.806442880346507,694.5595560368165,735.8205197617758,18.665674066053057,7.859231185706552
42029000371,42,029,000371,949,589,24,12,978,573,17,8
42029000375,42,029,000375,639,465,16,10,662,456,9,6
42029000381,42,029,000381,884,507,14,16,922,466,17,15
42029000410,42,029,000410,366,187,5,4,376,181,9,2
42029000414,42,029,000414,427,324,10,5,446,311,8,3
42029000420,42,029,000420,829,383,6,11,854,357,13,8
42029000421,42,029,000421,472,282,12,4,484,275,9,3
42029000428,42,029,000428,434.9068847683291,369.02680771013803,19.206235848080702,10.471278199783566,454.18426047089645,363.6488889012729,13.129113917878204,8.7349576482971365
42029000430,42,029,000430,569,258,7,7,593,242,3,2
42029000435,42,029,000435,383.3358929425442,420.99993867494834,4.088891567788291,2.0478993525817897,408.50856225197475,400.8351721273556,5.10071513251896,0.034612929183384405
42029000440,42,029,000440,618,341,12,8,653,308,8,4
42029000450,42,029,000450,256,143,7,1,256,139,7,5
42029000460,42,029,000460,633,299,11,4,652,282,7,4
42029000470,42,029,000470,768,603,14,5,791,577,16,6
42029000480,42,029,000480,696,478,7,2,726,447,4,6
42029000490,42,029,000490,509,308,5,5,534,291,6,2
42029000500,42,029,000500,335,316,8,1,352,301,6,1
42029000510,42,029,000510,460.4075546719682,208.87673956262427,3.447316103379722,2.0894632206759445,473.10735586481115,194.3558648111332,8.357852882703778,0
42029000520,42,029,000520,258.59244532803183,192.12326043737573,4.5526838966202785,0.9105367793240556,275.89264413518885,176.64413518886678,3.6421471172962225,0
42029000530,42,029,000530,546,206,7,4,562,188,5,4
42029000540,42,029,000540,326.2897813519997,391.29259900114045,7.574768964568013,6.690634708403791,330.62631837665657,387.02385858665303,6.717753352471587,5.698025875968383
42029000550,42,029,000550,321,427,9,2,343,407,9,1
42029000560,42,029,000560,1131.4474576271186,1020.9661016949152,20.715254237288136,22.688135593220338,1181.7559322033899,975.5898305084745,24.661016949152543,16.769491525423728
42029000570,42,029,000570,248.92550837823248,299.8179347369208,6.80101798387575,6.229907977592287,257.8085103255723,297.14850229873383,4.681667910004297,3.205877400230641
42029000580,42,029,000580,292,303,8,9,308,290,6,9
42029000602,42,029,000602,513.8709677419355,396.7741935483871,9.67741935483871,2.903225806451613,539.0322580645161,366.7741935483871,10.64516129032258,3.870967741935484
42029000610,42,029,000610,800.1290322580645,527.2258064516129,15.322580645161292,7.096774193548387,818.9677419354839,512.2258064516129,12.354838709677418,7.129032258064516
42029000615,42,029,000615,411,629,13,7,437,603,14,3
42029000620,42,029,000620,518,182,3,3,532,173,3,0
42029000622,42,029,000622,702,567,11,4,729,541,13,5
42029000625,42,029,000625,719,1026,14,6,775,976,15,8
42029000630,42,029,000630,449,178,7,2,451,174,10,0
42029000640,42,029,000640,315,135,15,1,323,130,13,3
42029000650,42,029,000650,573,163,12,11,586,159,12,4
42029000660,42,029,000660,1000,640,13,11,1019,629,15,9
42029000670,42,029,000670,342.00290874168917,363.12727073834856,4.173536030000325,5.057845343333442,362.48013282419004,343.6934306633477,6.231381373333766,1.0723066791668021
42029000680,42,029,000680,1507,1150,31,16,1572,1098,20,8
42029000690,42,029,000690,517.3970146106703,606.1109086961563,19.12008091250582,4.234411414239196,548.519300653084,581.0547540655202,14.181312130859716,3.1176381965951183
42029000705,42,029,000705,926.9459635416666,171.4736328125,7.191731770833334,22.131184895833336,945.7532552083334,170.78743489583334,6.1513671875,6.060546875
42029000715,42,029,000715,311.69594304376926,469.4411497716694,10.986061550141189,3.038128461689941,325.81421030131276,452.2831328776611,12.00511133323473,4.016933679433996
42029000720,42,029,000720,1204,602,11,7,1236,567,14,8
42029000730,42,029,000730,126.04559270516717,38.851063829787236,1.2917933130699089,1.0972644376899696,124.14285714285714,39.851063829787236,1.1945288753799392,1.0972644376899696
42029000740,42,029,000740,822.2813127839116,557.4672956148385,11.904833875955788,3.9996259210343745,854.9817271549113,527.7600698591183,15.815640570239902,4.985164585201014
42029000752,42,029,000752,815.7157784743991,684.405433646813,14.921630094043888,10.942528735632184,849.5381400208986,657.546499477534,8.952978056426332,10.942528735632184
42029000755,42,029,000755,881,570,10,4,913,542,6,6
42029000760,42,029,000760,1416.777165426834,1447.2102151871813,46.010053422725576,16.799642343228353,1486.3073347255304,1387.7661130244287,38.89594952266266,7.645064886066452
42029000770,42,029,000770,426,336,7,7,449,319,5,4
42029000780,42,029,000780,453.07086614173227,401.09520400858986,7.8453829634932,12.74874731567645,477.58768790264855,384.4237652111668,11.768074445239801,6.86471009305655
42029000790,42,029,000790,507.4769003546002,406.19052352102085,8.035165566911079,11.145414350977855,520.8449917825917,399.1142188135156,15.938050909829064,3.1214171903236316
42029000800,42,029,000800,410.92881033745147,333.60834951251303,14.49815208538253,5.320019769512659,427.92778312064013,329.3022701462915,9.23230148745924,3.9679078852926093
42029000810,42,029,000810,224,130,3,6,230,120,8,6
42029000820,42,029,000820,672.6335420969939,430.765314478164,19.989109720564457,9.994554860282229,685.6264634153608,423.7691260759664,15.991287776451564,7.995643888225782
42029000830,42,029,000830,245.37158469945356,134.01821493624772,4.927140255009108,2.9562841530054644,256.2112932604736,120.22222222222221,7.883424408014572,0.9854280510018215
42029000835,42,029,000835,524,530,14,5,554,511,9,2
42029000840,42,029,000840,494.62841530054646,336.9817850637523,17.072859744990893,10.043715846994536,508.7887067395264,336.77777777777777,8.116575591985429,7.014571948998179
42029000850,42,029,000850,1369.619092220415,1127.790307707946,18.849160422475215,12.891119936880422,1448.8749975797707,1060.3910037658768,14.911829838522305,5.954323013475836
42029000860,42,029,000860,455,112,6,1,456,109,4,2
42029000870,42,029,000870,357.3793103448276,267.44827586206895,8.413793103448276,4.275862068965517,365.0344827586207,252.75862068965517,10.482758620689655,4.137931034482759
42029000895,42,029,000895,332,258,4,2,348,238,9,2
42029000905,42,029,000905,209.62483467826954,144.33341799083783,1.6450518487282206,3.0733549289835347,212.84720438557818,144.06248203024668,0.18965517241379312,1.5366774644917673
42029000917,42,029,000917,565.2698689956331,155.66812227074234,16.539737991266374,10.702183406113537,570.1344978165939,154.69519650655022,14.593886462882097,6.810480349344978
42029000919,42,029,000919,2.537117903930131,0.6986899563318777,0.074235807860262,0.048034934497816595,2.558951965065502,0.6943231441048034,0.06550218340611354,0.03056768558951965
42029000925,42,029,000925,473,108,13,12,491,99,8,10
42029000935,42,029,000935,443,139,15,9,449,133,16,5
42029000945,42,029,000945,454.19301310043664,168.63318777292577,12.386026200873362,7.249781659388646,470.3065502183406,163.61048034934498,7.3406113537117905,5.158951965065502
42029000955,42,029,000955,433,174,7,5,450,158,8,4
42029000965,42,029,000965,426,132,13,6,435,124,9,8
42029000975,42,029,000975,389.3777913732793,223.60437916023108,6.746845667142417,3.8551448033648903,402.8713385975625,213.0020764513869,6.746821648808813,0.9640203795938627
42029000985,42,029,000985,365,122,16,10,362,130,12,6
42029000995,42,029,000995,649.2263770901809,245.16096716166564,13.305570027306697,11.066428266805804,668.7578032246273,221.61625537385805,20.292284373945538,7.146142186972768
42029001000,42,029,001000,1097.9043353313928,787.6742513183797,19.710597394695764,4.970014339362955,1140.503069450659,748.1618088567349,20.69156488081789,9.822710242971718
42029001005,42,029,001005,295,136,3.9999999999999996,0.9999999999999999,306,123,5,0.9999999999999999
42029001010,42,029,001010,500,447,11,4,522,428,10,6
42029001015,42,029,001015,504,221,16,5,526,205,12,5
42029001020,42,029,001020,266,234,4,3,283,221,2,2
42029001025,42,029,001025,368,139,7,14,383,136,6,2
42029001030,42,029,001030,455,238,7,7,463,231,7,3
42029001040,42,029,001040,421,265,8,11,442,250,11,1
42029001050,42,029,001050,1080.8526002353387,804.7350059018833,12.040665909212278,13.72585383953875,1145.6393972344936,742.3617992549448,14.249691094877607,10.723305257187683
42029001060,42,029,001060,734.133626097867,546.1888331242159,13.05771643663739,7.028858218318695,765.3212045169386,512.9723964868256,12.05771643663739,4.043287327478042
42029001070,42,029,001070,380.95440729483283,82.14893617021276,2.708206686930091,0.9027355623100304,381.85714285714283,82.14893617021276,1.8054711246200608,0.9027355623100304
42029001080,42,029,001080,658.1887293992557,594.4609250398724,23.89792663476874,7.965975544922913,689.056884635832,565.5842636895269,21.906432748538013,6.970228601807549
42029001090,42,029,001090,229,151,9,5,232.00000000000003,145,12,3
42029001100,42,029,001100,104,55.00000000000001,3,1,106,48,8,1
42029001110,42,029,001110,231.75055679287306,138.93318485523383,6.662954714179659,8.712694877505568,245.4135115070527,134.03266518188568,5.900519673348181,2.4751299183370454
42029001120,42,029,001120,153.24944320712694,96.06681514476614,5.337045285820341,2.287305122494432,158.5864884929473,89.96733481811432,6.099480326651818,1.5248700816629546
42029001133,42,029,001133,361.4491362763915,427.278310940499,11.076775431861805,3.0460652591170825,390.7869481765835,395.75623800383875,11.122840690978887,2.0307101727447217
42029001136,42,029,001136,497,372,9,2,537,338,10,2
42029001140,42,029,001140,617.7608398807913,255.48752020918025,9.979981258171103,8.981983132353992,628.7388192647795,250.4975295800947,3.9919925032684414,6.985986880719772
42029001150,42,029,001150,486.00000000000006,256,3,3,488,253,6,0
42029001160,42,029,001160,375,171,5,5,397,158,4,0
42029001170,42,029,001170,441,276,10,1,462,255,5,0
42029001180,42,029,001180,941.2391601192087,429.5124797908197,14.020018741828896,7.018016867646007,957.2611807352205,410.5024704199053,9.008007496731558,8.014013119280227
42029001190,42,029,001190,299,136,6,5,306,134,5,3
42029001200,42,029,001200,666,378,9,4,684,352,12,6
42029001220,42,029,001220,756.9293739967898,386.12359550561797,7.0321027287319415,3.009630818619583,774.983948635634,362.06902086677366,11.02247191011236,5.019261637239166
42029001230,42,029,001230,432,270,9,5,454,251,6,2
42029001240,42,029,001240,513.2134831460675,298.87640449438203,8.539325842696629,2.561797752808989,527.7303370786517,284.3595505617978,5.977528089887641,5.123595505617978
42029001245,42,029,001245,436.3538268506901,275.2183186951067,6.040150564617315,5.020075282308658,463.4843161856964,251.0677540777917,5.040150564617315,1.0301129234629862
42029001250,42,029,001250,720.7335550628234,413.8470066518847,10.995934959349594,3.998521803399852,738.7269031781227,396.85328898743535,10.995934959349594,3.998521803399852
42029001260,42,029,001260,1143.1193092621663,595.0886970172684,13.725274725274724,13.725274725274724,1183.3147566718994,563.7166405023547,8.823390894819466,7.843014128728415
42029001270,42,029,001270,471.88069073783356,238.91130298273154,6.274725274725275,2.2747252747252746,489.68524332810046,222.2833594976452,7.176609105180533,1.1569858712715855
42029001275,42,029,001275,218,113,0,4.999999999999999,234,101.99999999999999,0.9999999999999999,3
42029001280,42,029,001280,527,176,9,8,534,170,8,3
42029001290,42,029,001290,1402.2890417531285,612.7553766506892,14.08480103834126,13.079077431430273,1449.4916531016343,572.3593240349178,13.65622960976983,8.645412993971307
