GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREOWRI,G20HALRARM,G20HALDRAK,G20HALLPET,G20HALOWRI,G20GOVRBUR,G20GOVDLEN,G20GOVLHEN,G20GOVOWRI,G20AUDRGAL,G20AUDDHAR,G20AUDOWRI,G20TRERBEA,G20TREDHAU,G20TREOWRI,G20INSRGOD,G20INSOWRI,G20PSCRKRO,G20PSCDBUC,G20PSCOWRI
38047002802,38,047,002802,352.599160666828,49.8021413371226,3.984171306969808,1.992085653484904,349.6110321866007,37.84962741621318,6.972299787197164,0,283.8722056215988,35.857541762728275,19.92085653484904,65.73882656500183,330.6862184784941,56.77444112431977,0,313.7534904238724,71.71508352545655,0,350.6070750133431,0,322.71787586455446,56.77444112431977,0.996042826742452
38047002803,38,047,002803,190,39,3,0,185,34,11,0,167,34,13,15,175,50,1,177,52,2,204,2,185,45,0
38047002804,38,047,002804,59,5,0,0,58,7,0,0,52,3,0,9,52,11,0,56,4,2,56,0,58,5,0
38047002805,38,047,002805,72,6,3,1,72,6,3,0,62,5,6,8,73,6,0,72,8,0,72,0,73,7,0
38049000601,38,049,000601,196.98279673580646,35.99722931325257,5.999225917312713,1.9996408597029762,198.98256039058066,34.99691540072883,7.998869611235507,5.668439634767729e-7,192.98283585398858,26.99795580134903,5.9995892709536776,11.99885706469674,188.98404255067067,43.99584766590598,5.668439634767729e-7,184.9837223531425,48.99600809781288,4.5277494129684165e-5,215.9813526334016,3.0503873567477695e-4,183.98465856826857,38.99714901117649,1.7005318904303185e-6
38049000602,38,049,000602,173.0060883584784,26.001112593427525,9.00018543223792,1.0000618107459736,174.00615016922436,25.001081688054537,8.000247242983894,0,168.00596473698644,20.000834445070645,9.00018543223792,8.00037086447584,174.0058411154945,30.001359836411417,0,167.00571749400254,32.00151436327635,3,192.00667556056516,0,167.00568658862957,31.001205309546485,0
38049000603,38,049,000603,501.0314337238037,103.00573774529845,10.000960353264812,2.000320873546889,492.0317608326341,104.00557617483707,17.001278392591882,0.9999994331560366,437.03082598734767,80.00430175015293,44.00094108057005,52.00190256752279,460.03016893546686,132.00700933576277,0.9999994331560366,445.0295334236567,145.00780698487827,3.9999977326241463,539.0344712524637,6.999996032092255,451.0293690189755,118.00621225349121,2.9999982994681096
38049000604,38,049,000604,276.00265396719607,40.00083268663694,13.000077953642608,1.0000035433473913,272.0026823139752,43.00082205659477,12.000038976821305,0,250.00257955690083,36.00068032269912,22.000102757074348,20.000180710716954,268.0025512101217,55.000896466889984,0,253.00245553974216,71.00099922396433,1.0000106300421738,305.0031323190939,1.0000496068634774,263.00240947622603,55.00094961710086,0
38049000605,38,049,000605,749.0201122806849,235.00465453035858,22.000416276063685,1.0000661557137527,757.0202106594714,232.00418360325102,11.000639004955277,0,728.0161188003206,192.00415425763296,29.00155101155825,51.00295574703452,720.01921390579,253.0050026081941,1.2672556571601464e-5,693.017744515433,282.0063952127952,3.000103422966971,884.0212179983586,14.00028621588567,680.0189881355451,268.00538666118496,6.336278285800732e-6
38049000606,38,049,000606,180,26,4,0,177,27,4,0,160,26,7,15,171,31,0,163,39,0,188,1,162,33,0
38049000607,38,049,000607,157,60,4,0,160,54,3,0,153,41,11,12,148,67,0,147,71,0,185,3,138,64,1
38049000608,38,049,000608,131,38,0,0,127,34,5,0,122,25,8,11,124,40,0,113.00000000000001,49,0,151,0,113.00000000000001,40,0
38051002801,38,051,002801,306.02942203661445,64.00877178731362,5.001644710121305,2.0001827455690337,308.02960478218347,53.008954532882655,10.001096473414202,0.9999999999999999,322.0264981075099,40.00895453288266,7.002741183535507,4.001644710121305,300.0283255632002,60.0102337518659,0,292.026863598648,72.01114747971106,1.827455690338792e-4,332.03325969356416,3.654911380677584e-4,292.0263153619409,70.01169571641816,0
38051002802,38,051,002802,160.96196715160988,47.98866101414456,8.997873940152106,0.9997637711280117,161.9617309227379,48.98842478527257,5.99858262676807,0,144.9657468135617,48.98842478527257,14.996456566920175,8.997873940152106,154.9633845248418,55.986771183168656,0,146.9652743558177,60.985590038808716,0.9997637711280117,181.95700634529814,1.9995275422560235,143.9659830424337,63.98488135219275,0
38051002803,38,051,002803,59.36666666666667,19.716666666666665,1.075,0,60.454166666666666,16.55,1.1083333333333334,0.004166666666666667,57.44583333333333,16.5125,3.125,5.05,59.30416666666667,19.745833333333334,0,55.270833333333336,24.787499999999998,0.004166666666666667,66.76666666666667,2.0208333333333335,56.34583333333333,20.7125,0
38051002804,38,051,002804,348.40166495446937,87.06505840811828,11.002828626439925,5.00565725287985,382.41015083378915,60.053743902358576,11.00565725287985,0,361.37337869007007,58.050915275918655,12.02828626439925,14.016971758639551,371.37055006363016,74.08768741963767,1,351.3592355578705,93.09617329895745,0.005657252879850104,415.42146533954883,2.008485879319775,361.3875218222697,80.0678870345582,0
38051002805,38,051,002805,141.6069458573063,22.937508790423536,0.9976527232866647,1.9943962304231044,144.59851346128949,18.94887677948619,1.9946636469378765,0,131.6343763888583,17.951705405926116,9.972515985145066,5.9835095910870395,130.63773984832775,30.91530764532777,0,126.64862648766382,33.90708918252277,1.9943962304231044,148.58826862158887,2.9916210872861337,136.62017977335572,23.93553589683088,0
38051002806,38,051,002806,138.98815303355164,19.99829540051103,2.9997443100766543,0.9999147700255515,135.988408723475,22.998039710587683,2.9997443100766543,0,93.99198838240184,19.99829540051103,16.998551090434376,25.997784020664337,130.98883487334726,24.997869250638786,0,122.98951671314283,31.99727264081765,0,138.98815303355164,0,128.98900533329615,25.997784020664337,0
38053000401,38,053,000401,38.00009303628807,159.00001184098213,2.000001691568874,1.0000004228922186,41.000090921826974,141.00000930362881,15.000004228922185,1,53.000086270012574,143.00000761205993,3.000005074706622,6.343383277520273e-6,44.000088807365884,156.00001057230546,4.228922185013516e-7,42.00008161819817,155.00001649279653,1.0000012686766555,125.00008711579702,15.000000845784438,35.000084155551484,162.00001353255098,1.0000004228922186
38053000402,38,053,000402,31,203,3,1,36,180,10,0,44,181,5,0,25,203,0,35,190,0,149,14,32,194,0
38053003901,38,053,003901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38053003902,38,053,003902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38053003903,38,053,003903,426.9680628159058,34.753214415248145,10.922438816220845,0,416.04562399968495,34.753214415248145,15.887183732684866,0.9929489832928041,396.18664433382884,33.76026543195534,16.88013271597767,23.830775599027298,410.0879300999281,48.6545001813474,1.9858979665856082,403.13728721687846,48.6545001813474,3.9717959331712165,427.96101179919856,0.9929489832928041,403.13728721687846,48.6545001813474,0.9929489832928041
38053003904,38,053,003904,259.8409588014981,22.28338576779026,3.875835205992509,0.9662921348314607,254.05387265917602,19.368509363295882,7.741003745318352,0,243.3339925093633,11.643505617977528,9.705588014981274,16.4856329588015,248.2454531835206,25.176928838951312,0,249.17974531835205,25.19292883895131,0.010666666666666666,257.8763745318352,2.904209737827715,247.27382771535582,25.176928838951312,0
38053003905,38,053,003905,1380.9848721304184,99.81788334517005,28.09904569169261,4.9259616725152275,1342.5380598735885,97.32986898327215,49.01830697437525,0.9779603870883217,1296.0976262194436,79.48075537957276,52.97385634848278,66.32486884723198,1314.8011826619322,120.44142433849437,4.938882842612092,1277.9444959976054,155.1569768843019,9.888422414870123,1355.955546687578,9.035361695885868,1313.3247872770892,123.57375948834606,2.983198775091537
38053003906,38,053,003906,1595.0355957143836,219.5972585306502,53.70913383910012,3.0307482841947295,1565.865466535659,183.0305889098641,84.60923790787974,0.013618310909758177,1559.3000924636085,161.05930996275157,76.76329320579627,44.36472553242756,1540.7953477498029,228.77121324869293,4.018300527410042,1497.8267237878833,262.8246303998551,5.073944325174146,1637.1462660889883,16.910952932848144,1503.2547441967113,244.61290407286722,3.9910639055905257
38053003907,38,053,003907,88.71433284537595,3.942873673911183,0.985716747786164,0.9857142857142858,88.7143363626215,3.94286910149198,2.110347324250485e-6,3.5172455404174753e-7,85.75719069168221,1.9714384197160846,0.9857178029598261,0.9857185064089342,86.74290462567194,5.914302245339754,3.5172455404174753e-7,86.74290532912104,4.928586201002698,7.034491080834951e-7,88.71434410056169,0,84.7714788680398,7.885727651247339,3.5172455404174753e-7
38053003908,38,053,003908,180.32997626343695,12.293947565543071,2.3186366554793523,0.08771219417286834,181.72073340143004,9.279507952721437,2.6245720122574054,0.008658008658008658,164.50021095384017,9.797905637433727,8.529334062940805,11.782501240332701,179.32396672989933,11.632984580962109,0.043290043290043295,173.24532827472154,14.821300598278127,2.017246753246753,174.24545230799163,1.1443790067610293,178.29483895131085,11.680387178364706,0.025974025974025976
38053003909,38,053,003909,220.3928429460519,28.19535239742848,4.0121395887843265,1.0011033298671634,215.3917413077536,22.186524912706734,10.01434455694978,0,204.38953845404924,18.166659054606733,12.020966227721633,15.023172464563743,210.37518713082397,25.21080620473648,0.9999995771077815,193.37629807275107,39.20859277872666,2.9999987313233443,206.50212038972177,2.008829176290618,199.36746551332268,32.201973222415894,0.9999995771077815
38055000401,38,055,000401,561.0002655225778,135.00004195912342,10.000007867335642,1.0000013112226067,550.0002688006344,133.00003605862167,16.00001180100346,0,450.00024192057094,140.0000373698443,31.000017045893888,79.0000190127278,519.0002589664648,159.00004720401384,1.0000006556113035,489.00025503279704,192.0000531045156,4.00000196683391,589.0002858465283,12.000004589279124,518.0002629001326,160.00004261473472,2
38055000402,38,055,000402,43.738095238095234,227.63690476190476,7.9523809523809526,0,56.660714285714285,194.83333333333334,10.934523809523808,2.982142857142857,64.61309523809524,189.86309523809524,12.922619047619047,4.970238095238095,45.726190476190474,216.70238095238096,3.9761904761904763,46.720238095238095,219.6845238095238,1.9880952380952381,169.98214285714286,12.922619047619047,36.779761904761905,221.67261904761904,2.982142857142857
38055000801,38,055,000801,3593.737717427795,866.2654026247681,78.03274204587018,11.006744538919493,3613.7332107494713,790.286860862657,107.03143434194699,6.160152732924922e-6,2951.6142844434744,763.2555169650553,261.04267247290585,495.12634804241526,3435.7121637345044,931.3204136598375,1.99991084799945,3188.6688848771196,1167.3677901258677,17.999212755566823,3843.827917147513,53.01573189718774,3377.6604997477534,1000.367965591648,0.9999589045427065
38057000401,38,057,000401,3.261904761904762,8.363095238095237,0.047619047619047616,0,5.3392857142857135,5.166666666666666,1.0654761904761905,0.017857142857142856,6.386904761904761,5.136904761904762,0.07738095238095238,0.02976190476190476,2.2738095238095237,9.297619047619047,0.023809523809523808,5.279761904761904,6.31547619047619,0.011904761904761904,10.017857142857142,0.07738095238095238,3.220238095238095,8.327380952380953,0.017857142857142856
38057003301,38,057,003301,247.10307414104884,83.69620253164557,9.96383363471971,1.9927667269439422,246.10669077757686,88.67811934900543,9.96383363471971,0,205.25497287522603,79.71066907775769,14.945750452079565,40.85171790235081,238.13562386980107,99.63833634719711,0,223.18987341772151,115.58047016274864,0,275.001808318264,4.981916817359855,223.18987341772151,113.5877034358047,0
38057003302,38,057,003302,153,36,1,2,157,32,1,0,143,30,11,7,143,44,0,144,44,0,158,0,138,50,0
38057003303,38,057,003303,1275,320,47,4,1280,314,37,2,1160,260,58,151,1257,345,0,1214,375,6,1435,27,1231,376,1
38057003304,38,057,003304,1727,208,37,5,1737,184,36,1,1479,166,68,230,1680,242,1,1647,264,14,1825,11,1669,258,2
38057003305,38,057,003305,221.71690084254934,27.8390717886278,4.971226385997988,2.2176852072129385e-5,215.7515977234275,26.844773286983227,6.9596903281746965,0,171.01005018184796,29.827291785431715,12.925170862113111,36.78758088861236,203.82099148518384,38.77542387893104,0.9942541479404265,198.84967639177754,46.72932400134202,0.9942985016445708,225.69429444079626,0.9942541479404265,200.83796291913768,42.75228523272825,0.9942319710883544
38057003306,38,057,003306,227,21,2,0,228,18,3,0,186,21,10,30,223.99999999999997,24,0,223.99999999999997,22,0,235,2,222,26,0
38059003101,38,059,003101,546.217385826308,35.240258449777606,7.036855461316747,0.0029463759575721863,211.7509201742107,32.224042341219345,9.022130942056627,0.9985304922850845,180.3604112716524,24.218120147193236,22.09141862048989,26.306518786448144,193.69487278626715,48.26829686480485,0.9985304922850845,189.5887885307391,53.35817973283016,1.0044232442002288,229.8099139381118,1.997060984570169,198.66100786407443,40.306570310142334,0.9985304922850845
38059003102,38,059,003102,347,33,1,0,225,27,7,0,181,24,12,43,213,39,0,201,49,3,222,1,211,38,0
38059003103,38,059,003103,641.2891360949886,123.38458969814468,12.49290517017754,1.9206237393550087,684.6094082607788,108.83387239087739,19.24606628321501,0.0044254321849915845,537.6994008433263,123.04383141990033,40.235739018385374,110.75891464795173,647.4006441135307,142.3075994318553,2.8588084481075553,608.2048747441527,170.14336735594796,9.492482892150255,729.0758327901534,10.56785599863754,655.8487319244886,135.6827758521826,0.022127160924957923
38059003104,38,059,003104,577.4773345981923,126.41419964027439,13.033358528433164,1.020667859381798,461.5567695808368,111.29468184192902,16.02652593874319,1.9917096442776334,383.60955130600496,113.24476961728294,31.019577289204978,63.97963730708918,435.5012584117576,135.3088572922446,1.9949113265025342,405.59199608423165,168.19527861895608,1.9997138498398854,504.69629389362734,7.024611932238805,436.50751870112737,137.25094086203626,1.9933104853900838
38059003105,38,059,003105,1685.3099572043363,388.0715413519874,58.007645508251045,3.001138151990587,1348.141316441547,351.06405237144446,68.01222829127279,1.0002215953862363,1098.1256803248657,353.0623654159735,98.01366912870922,229.01595295480507,1297.1387723447388,419.0727304189782,6.0003828406536615,1250.130487507829,472.0825815111212,6.000146157737722,1529.1752714506415,35.00467896061106,1285.1327996392806,419.073440467726,6.0008562064855395
38059003106,38,059,003106,1447,187,19,5,362,158,23,0,335,153,25,38,342,190,0,330,208,1,458,17,344,186,2
38059003301,38,059,003301,415.5221144623029,132.4439639507601,18.085068327841793,5.009429792113503,727.510334187744,119.3683254150318,21.08504608352843,1.9999851704577576,502.4138386440586,118.4724683554631,43.30262087585325,202.70851716391664,691.2833963362458,153.5006094363812,3.0094446216557444,638.0755182677948,196.60442612688317,6.104091037033462,764.4911261092743,9.009400133029018,702.1507786501959,145.5574699503648,0.9999925852288788
38059003302,38,059,003302,453.0254224875491,286.0058539615247,30.00087507672276,8.000045262589108,1395.0203379900393,256.00529572292567,60.00102595201979,2.000015087529703,1131.0165661076137,266.0053258979851,92.00147857791087,223.00345504430192,1333.0195685260244,340.00632167494547,1.0000905251782164,1304.0188594121284,366.0071213140197,4.000090525178217,1528.0230688329154,17.000528063539594,1338.019387475668,325.0063216749454,2.0000905251782166
38059003303,38,059,003303,1349,11,6,0,132,11,10,0,89,16,13,34,132,22,0,129,22,1,141,0,133,20,0
38059003401,38,059,003401,478.0875507620463,490.6668087662815,41.21034248954816,6.029057017283378,1490.0906379523951,412.57368816836396,69.28688101439693,0.9954884225116565,1245.7711239068778,413.98852020578255,104.76562712697877,206.40719923698003,1427.251814328103,487.2605649136138,4.0677484150606205,1343.4483973454646,571.7211064237891,5.261284527013149,1694.589585371189,34.177772041283944,1410.5505852831823,488.0740556636229,4.977442112558283
38059003402,38,059,003402,215.6542183197107,646.9626549591321,60.90234869214052,15.974386542200794,1769.1633095487377,526.1563567337387,65.89434448657828,0.9983991588875496,1561.4962845001276,501.1963777615499,107.82710915985535,184.70384439419666,1654.3474062766697,609.0234869214053,2.9951974766626486,1618.4050365567177,639.9738608469193,5.990394953325297,1988.8111245039988,36.940768878839336,1661.3362003888824,579.0715121547787,1.9967983177750992
38059003403,38,059,003403,231,347,47,10,596,313,54,2,544,311,51,67,562,373,8,551,386,4,775,34,566,351,4
38059003404,38,059,003404,719,249,30,5,553,232,27,2,483,211,33,87,523,263,3,487,304,3,694,13,526,251,0
38059003405,38,059,003405,1416.6646203081143,326.92260468648794,35.99147941502619,4.998816585420305,682.8383455684136,292.9306519056299,55.986745756707414,0.999763317084061,600.8577535675206,285.93230868604144,63.9848522933799,81.980592000893,668.8416591292367,333.9209479060764,1.999526634168122,630.8506530800424,378.9102971748591,0.999763317084061,837.801659716443,21.99479297584934,642.8478128850512,336.9202378573285,3.999053268336244
38059003406,38,059,003406,723,210,16,4,480,172,24,0,384,170,40,84,461,201,1,442,222,4,563,14,445,200,1
38059003407,38,059,003407,139.81501274770812,174.7612497569177,18.973036925254537,5.168718201113158e-4,408.4707047749683,159.7786054486638,22.969028986973044,8.614530335188597e-5,355.53500884663384,158.78029659566099,34.95278405226432,44.94534856566115,393.48943879156803,183.74646016045978,0.9987395795195712,376.509573760185,199.72801633883995,1.9972207231290866,488.3598782813452,13.980458916600254,374.5184693535939,192.73210129051859,4.307265167594298e-4
38059003601,38,059,003601,367.28309915745064,54.1609282113722,8.028773614002011,0.9999778231479278,365.2484022765725,50.15522671301677,10.040309671825304,0,269.98994981815207,45.17270821456829,20.074829137886887,82.21241911138765,361.1790085148162,56.22457612106895,2.0057458520595737,349.15032360822244,66.27067599865798,4.005701498355429,392.3057055592037,2.0057458520595737,343.1620370808623,57.24771476727175,1.0057680289116455
38059003602,38,059,003602,473.31073610875876,46.53892175127963,8.911708420457801,0.9901898244953112,472.32054628426346,38.61740315531714,8.911708420457801,0,357.4585266428073,49.50949122476556,31.68607438384996,74.26423683714835,448.555990496376,52.48006069825149,0.9901898244953112,426.7718143574792,63.37214876769992,10.892088069448423,470.34016663527285,0.9901898244953112,434.69333295344165,58.42119964522336,0
38061000201,38,061,000201,814.104629510391,128.98216518495056,22.887640321906506,1.031376116213715,817.0365891796692,109.18865321168519,25.912267807963573,0.9850422078243296,771.1918076732721,93.24264225293838,44.76707148179399,47.76853201365636,814.7421674052949,131.23025305093552,0.9850422078243296,797.8342811929184,151.11643284097966,1.9700844156486592,906.2232278303369,4.925211039121648,791.2169891884844,148.8683449749947,1.9700844156486592
38061000202,38,061,000202,363.8019568431422,41.00745552099758,10.109764854580526,1.9681049190836917,362.8702566562152,36.80200542366813,13.084358921469569,0.014957792175670413,339.72100625669214,28.750092241225317,19.22799835353137,21.2260188569664,349.16831118350774,52.756253866797046,0.014957792175670413,342.07801377234324,60.867998217942535,0.029915584351340826,386.6776499114678,0.07478896087835207,353.69219198856166,49.11919987214307,0.029915584351340826
38061000203,38,061,000203,148,17,2,0,143,14,6,0,97,15,14,39,143,17,0,133,28,0,148,1,140,22,0
38061000401,38,061,000401,208.31806887425157,54.092689806722454,3.0049809143402486,0.008806143203247668,206.3112679823104,46.098492147673085,9.00976287223798,0,205.27493462264425,44.084406268659954,4.020854328723306,11.033900291622194,192.3037904233545,66.10725516103021,0,199.28185513017286,59.13268695770836,0.0017482517482517483,230.35273740858213,2.010686702209609,188.30066192884618,58.102778865992796,0
38061000402,38,061,000402,252.1737107104793,241.58148525305344,3.0363511850128506,4.003238156591599,251.17041903224097,224.55531239208702,13.042791817098232,0,268.16349670533504,205.49608002434607,18.062559727077094,5.069410691787375,239.12099033701935,246.62772931333018,0,225.1245496234913,260.620860508071,0,375.4991586828997,25.026030136575155,236.09787722715544,242.60132452522794,0
38061000403,38,061,000403,194.89323088116802,25.985291173551502,4.997056957608756,0.9993961352657005,183.89975897132493,30.98223370923988,4.997133238889008,0.9993961352657005,168.90721503545413,23.986575184300353,17.989664403744378,11.993783420471821,173.9051873684259,42.97533059818942,0,171.90597555085313,44.974656837682595,0,209.8844017539943,7.628128025293112e-5,181.90016574735088,30.982500693720763,3.814064012646556e-5
38061000404,38,061,000404,99.05626307223837,8.94939516682455,0.6902849686971378,6.532661792826681e-4,98.01942123597478,8.608450904113147,1.3773596531715755,6.03864734299517e-4,83.583465134459,9.634253906081675,4.820329037905202,9.282062810379108,92.51723461528252,11.70759385940432,1.5046244801323707e-6,88.73762975797513,16.517730309392565,0,101.12775869249009,0.6871548051398328,90.80361491756346,11.013555665167866,0.3435048050269218
38061000405,38,061,000405,365.88071800318454,208.15973861799228,11.883379708636658,1.0535091383595803,365.8287784438649,197.49218232088987,14.874566438660088,0.05893196309862976,365.6037223450192,178.64724623852248,20.017880077400154,21.24209239126522,349.84793706831505,222.14341151547222,0.05893196309862976,350.42893962831516,220.8038447622763,0.1767958892958893,483.6147254858232,10.078342505562395,342.2961532764424,214.00985780026625,0.05902484707762945
38061000406,38,061,000406,188.8127555868876,17.04559599048291,1.3111996915756083,0,186.84595604952418,16.389996144695104,2.6223993831512167,0,159.3107625264364,18.356795682058515,9.178397841029257,17.701195836270713,176.35635851691933,22.29039475678534,0,169.14476021325348,31.4687925978146,0,192.74635466161442,1.3111996915756083,173.0783592879803,20.979195065209733,0.6555998457878042
38061000407,38,061,000407,188.57531438995832,513.0619175851629,15.068264930608796,0.9420840678274496,203.63138694945417,469.76465964029114,31.068453619784247,0.9410680369013702,231.86139599464312,454.6892824931998,17.899597288721544,5.6677448708558895,186.6769218213383,514.0172100550293,0.9410680369013702,180.0904615939548,524.3669263990922,2.8232041107041104,496.4051495183882,33.88657757585796,177.25912923584207,511.1858776969166,0.9410680369013702
38063002301,38,063,002301,1141,586,43,7,1195,495,52,1,1192,504,40,41,1104,594,0,1089,610,9,1456,24,1091,596,0
38065003301,38,065,003301,210,27,0,0,211.99999999999997,23,3,0,162,30,6,35,188.99999999999997,35,0,169,49,6,201.99999999999997,0,192,37,0
38065003302,38,065,003302,91.76470588235294,15,4.411764705882353,0,87.3529411764706,15.882352941176471,5.294117647058823,0,78.52941176470588,14.117647058823529,7.0588235294117645,8.823529411764707,82.94117647058823,22.058823529411764,0,76.76470588235294,27.352941176470587,0.8823529411764706,92.64705882352942,0.8823529411764706,77.64705882352942,26.47058823529412,0
38065003303,38,065,003303,91,17,3,0,91,16,0,0,76,16,4,12,90.00000000000001,17,0,81,25,0,97.00000000000001,0,86,23,0
38065003304,38,065,003304,66.96913868256298,6.996775683252849,1.9990787666436713,0,66.96913868256298,3.9981575332873427,3.9981575332873427,0,49.976969166091784,7.996315066574685,2.9986181499655067,12.994011983183864,59.97236299931014,11.994472599862027,0,57.973284232666465,14.993090749827536,0,68.96821744920666,0,62.970981149275644,9.995393833218357,0
38065003305,38,065,003305,131.16714942893833,13.017114297960283,2.0032232517004065,3.8038339118645273e-4,129.16911952799256,11.014271429651062,5.00324549601377,1.4829542242325536e-5,102.12763471313407,12.018040419771328,9.01130474029679,22.027245998935022,131.16061316737827,12.019329865367311,3.655538489441272e-4,117.15266737472608,23.02342510541691,1.003820893518114,133.1687072554529,4.100424756711038e-4,120.15588839636247,19.021330404411827,7.414771121162768e-6
38065003306,38,065,003306,170,21,3,1,167,22,4,0,132,17,8,35,167,21,0,149,37,0,177,0,161,24,0
38065003307,38,065,003307,157.26615543508407,29.00322431674715,3.5891565274739756,0,152.67792014096642,29.11948952553619,6.7077248196538335,0,140.49361906920234,25.886037874601787,6.942558320622728,12.182458605051432,152.08646053010162,32.94670387072621,0,145.26200988498059,39.653968073701876,0.11764705882352941,170.38472372726392,0.11764705882352941,148.38196002719494,36.534017931487526,0
38067001001,38,067,001001,449.477427197983,124.61455011288696,13.047714621662395,7.021929824561403,455.492981363287,113.58729675481851,15.041314314917381,0,428.50100915363276,109.52806651051262,16.05886310406403,31.0459035679407,418.4090677426057,157.68857559452553,0,437.418380523798,138.6763256913983,0.0011014207255968618,507.78105549949544,5.035648288656097,427.39553284863194,124.64799556009187,1.835701209328103e-4
38067001002,38,067,001002,501.32890365448503,127.57475083056478,8.970099667774086,3.9867109634551494,495.34883720930236,121.59468438538207,13.953488372093023,0,490.36544850498336,112.62458471760797,9.966777408637874,24.916943521594686,461.46179401993356,149.5016611295681,0.9966777408637874,461.46179401993356,151.49501661129568,0,545.1827242524917,5.980066445182724,461.46179401993356,135.54817275747507,0
38067001003,38,067,001003,550.2598255268063,181.38546696362474,20.839533313112238,0.03998336486643979,575.1774548652551,152.38943324814127,15.983769201976251,1.9271981127830366e-5,559.2742690964078,128.52848831040617,21.99628212188826,40.671691730249606,536.2589733009369,196.19279439009924,5.78159433834911e-5,527.3947323393251,189.30305004783483,5.922680434835133,650.8267661981704,14.876561161712617,522.399016815166,184.2073857475002,0.9871808577398029
38067001004,38,067,001004,538.6647045649881,173.58925986368936,11.157267401701283,3.9601515390014552,562.7432931673865,136.58935006059394,19.014034606026268,0,551.6495616393631,119.45373382618374,28.00061861719305,20.321751859166252,520.6661221931835,173.77986748472313,0,522.5318333900639,175.67099303107477,0.07624304841350876,626.0814251865638,7.120872814286319,516.5280702078838,159.76685100139102,0.012707174735584796
38067001005,38,067,001005,169,73,4,0,176,59,9,1,166,63,5,9,163,80,1,169,74,1,218,3,160,74,1
38067001006,38,067,001006,249.62390350877192,105.41885964912281,7.956140350877193,3.9780701754385963,251.61293859649123,101.4407894736842,6.961622807017544,0,253.60197368421052,91.49561403508771,9.945175438596491,6.961622807017544,237.68969298245614,118.34758771929825,0,239.67872807017542,116.35855263157895,0,301.3388157894737,5.967105263157895,235.70065789473685,111.3859649122807,0
38069001401,38,069,001401,118,24,3,0,115,22,4,0,92,30,7,13,112,27,0,109,29,0,126,2,110,27,0
38069001402,38,069,001402,121,39,1,1,120,38,0,0,94,37,4,24,112,45,0,111,43,2,134,1,115,41,1
38069001403,38,069,001403,268.46362246525274,51.56176159823607,7.022591611434488,0.004839267196681645,269.48275028767534,46.51935442528659,6.037338659388665,0.0024196335983408227,245.51002890279955,37.49480167298203,9.056007989082996,29.000610756235208,258.41268298973057,53.61453504467131,0.0024196335983408227,240.45068429466167,68.57480184523422,1.0046100208325501,281.7969713326884,3.0186693296943323,243.3991842500041,64.51280835713388,0
38069001404,38,069,001404,140.7546809894674,54.90425753984182,6.98781507757643,2.9947750524101613,143.74945698787081,49.91296105585866,8.984330833189958,0,135.76336747760584,43.92340243709913,6.987816969562921,15.972161046658318,132.76860472310787,66.88335964146896,0,137.75987944924637,62.8903404281541,9.459932456082264e-7,179.6867689687117,2.8379797368246793e-6,134.76510723481596,63.8885949949845,0
38069001405,38,069,001405,56.02649245654091,26.009055331190535,1.0007483744785568,1.0001496748957113,59.02843823018515,20.0065856954113,3.0008232119264124,1,58.02716599357161,19.006660532859154,2.000673537030701,3.0019457736442474,52.02581891951021,26.009130168638393,0,54.02409765820953,24.010327567804083,2.000224512343567,70.0310575408601,4.4902468713402163e-4,53.02484603268808,24.009279843534102,0
38069001406,38,069,001406,308.2455725367224,108.09579070581371,3.01219154437629,1.0052249475898385,321.2507974843123,88.08708245983064,7.015674842769515,2,317.23686429073933,72.07663256465096,12.01219154437629,20.027866387145806,299.2316393431495,103.11669049617306,1,295.24034758913257,110.10972389938661,2,365.3134968553903,6,301.2351226415427,99.11146554858321,2
38069001407,38,069,001407,219,73,6,0,225,59,6,0,217,45,11,21,203,75,1,198,84,3,245,1,202,71,0
38069001408,38,069,001408,353.9735075434591,120.99094466880946,9.999251625521444,1.9998503251042887,379.97156176981485,87.9934143045887,10.999176788073587,0,362.9728340064284,88.99333946714084,8.999326462969298,25.99805422635575,344.9741810804898,121.99086983136161,0,321.9759023417905,137.98967243219593,2.999775487656433,414.9689424591399,5.999550975312866,331.97515396731194,123.9907201564659,0
38071001501,38,071,001501,336.0060574408632,133.00177547943582,5.000221778692298,1.547062477707411e-6,350.00617110661494,112.0015576608505,5.000182008046151,0.9999953933131008,343.0061682939807,96.00133787469477,8.000259954784811,26.00026718414134,330.00584763216847,128.00193734361036,0.9999949512952501,317.00549228291544,135.0024016423485,3.000012620033759,388.00698752652704,7.999977361092199,314.0056033949986,134.0020925740609,0.9999953933131008
