GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PRECCAS,G16PREOFUE,G16PREOWRI,G16USSRHOE,G16USSDGLA,G16USSLMAR,G16USSIGER,G16USSOWRI,G16HALRCRA,G16HALDIRO,G16HALLSEA,G16HALOWRI,G16GOVRBUR,G16GOVDNEL,G16GOVLRIS,G16GOVOWRI,G16AUDRGAL,G16AUDLRIE,G16AUDOWRI,G16TRERSCH,G16TREDMAT,G16TRELOLS,G16TREOWRI,G16INSRGOD,G16INSDBUF,G16INSLBAT,G16INSOWRI,G16PSCRFED,G16PSCDHUN,G16PSCLSKA,G16PSCOWRI
38029002805,38,029,002805,333.21266015903433,25.939293529171522,2.993453902420208,3.990419661490295,1.995211065375866,0,2.9928153634330807,344.1867178220457,15.962675714840115,3.9906897935398686,5.985812461073501,0,330.21956775133685,32.92220409829372,6.983689360441726,1.9952085961144292,338.2007285652877,27.933866055560262,6.983507626234386,0,314.25668560967506,28.93217259783247,0,305.27705577776663,38.90923733989791,9.976868192289487,2.469261436805717e-6,309.26824385796124,25.939222416159346,7.981315881851872,0,314.2567098067199,20.95100684535875,12.969435647025925,2.469261436805717e-6
38031002901,38,031,002901,75,29,1,0,0,0,1,89,16,1,4,0,78,22,7,0,77,29,4,0,75,24,0,58,38,9,0,41,23,41,0,64,23,12,0
38031002902,38,031,002902,36,21,3,0,0,0,0,50,9,3,0,0,42,13,3.9999999999999996,0,48,15,0,0,46,7,0,38,20,0.9999999999999999,0,39,13,3.9999999999999996,0,43,14,1.9999999999999998,0
38031002903,38,031,002903,70,19,5,0,3,0,2,81,13,8,0,0,74,12,14,0,66,27,10,0,71,24,0,58,24,15,0,56,18,22,0,64,13,18,0
38031002904,38,031,002904,332.0092156881774,45.6757892783966,32.139509221314654,2.023266328129652,0.022191314070902867,0.0011120983116189142,3.0160245271767523,383.4175285911382,21.340594817148816,10.109057821606235,3.0370877862306926,0.0022241966232378284,349.18737562944665,46.51196834310118,17.187849437398643,0.0011120983116189142,364.30721170450454,41.515806934754,10.084626354206751,0.0022481316812532955,319.04464721579865,65.57784181138543,1.0016894971043526,306.800113569094,70.813621733088,18.168943870779557,0.0011120983116189142,279.77471145230396,44.585834633749826,67.3495992461131,0,326.92054583262546,32.58383294264381,32.205726665134264,0.0022241966232378284
38031002905,38,031,002905,371.6081648834567,118.87064195392357,29.968757337233633,3.995684124664912,1.9977758033767623,0.9988879016883812,6.992414088685749,464.50811894721653,51.943562325865386,17.9806448199478,7.99130199037413,1.9977758033767623,410.5659194515503,79.9140800470324,42.953306174847185,0.9988879016883812,436.53799877978366,84.90818826069584,13.985093213194272,1.9977758033767623,369.6095277136559,126.86307034654449,1.997842062332456,354.62541408086184,125.86451373963457,30.9667176135423,0.9988879016883812,344.6347460721743,95.89615395613511,61.93548925471111,0,365.61450617854797,87.90425563515974,48.94762746931288,1.9977758033767623
38031002906,38,031,002906,356.3850204370975,113.45479229202742,24.891833680825528,3.9810867282829028,3.9800568176103504,0,1.9915732748140038,423.077234854221,58.71665212181447,18.910419437011928,5.971630092424355,0,385.24918660548923,89.5749663417016,29.859180372794324,0,405.1571950235852,88.57737736061762,14.930362619401576,0,362.34841124414146,94.55982151510378,5.149553362762089e-4,315.5765641731845,142.32307810310937,28.864681123728012,0,309.5925751526895,100.5190926794575,63.71541108929611,0,339.46720418557214,100.51291321542219,33.84696152044882,0
38033003901,38,033,003901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38035001701,38,035,001701,422.7651691146823,182.15486086979377,19.469204186872823,5.619113327696112,1.0049126091929916,0.023417272873528034,3.2101929082889846,484.0716640674071,127.7276735049872,13.94079640601028,4.719578446433997,0.015673743268473934,459.0964464690414,148.81868249291352,21.862264178953108,0.05854318218382008,486.51291013524906,119.2178607658453,20.732895043904154,0.003965106831709919,499.2907731112463,77.12342510813369,2.8149442719205235,408.4507483051664,152.79184835178185,31.943179267416042,0.023603956931893776,423.81180765816714,136.9422446390353,33.013818536222814,0.015673743268473934,419.02836939270304,136.56019811157051,33.00117647949422,0.023603956931893776
38035001702,38,035,001702,1215.1289387621616,863.2181797067205,158.85500369916699,25.046509034829906,10.980656609121633,1.9920697863365802,52.8626676907307,1656.8812741673132,549.1039473327327,57.13808067464917,23.030166464222884,1.9920697863365802,1470.015929538082,638.2850540786602,127.054705470593,4.980174465841451,1602.1721733958686,533.9449688767743,110.09783950246164,0.9960348931682901,1561.6988345400255,434.2452391609437,8.041097498157647,1231.6731673976956,734.9732570687956,151.22654353360684,3.9841395726731603,1269.9108578864177,647.9298568148273,161.21116524956017,1.9920697863365802,1267.7974241787288,620.0408798061153,150.254781424709,3.9841395726731603
38035001703,38,035,001703,1112,871,151,29,6,5,54,1469,649,61,27,2,1345,708,121,2,1504,576,93,1,1534,415,12,1155,771,145,1,1227,652,171,0,1244,613,144,1
38035001704,38,035,001704,962,660,77,17,5,3,47,1250,465,34,10,1,1114,512,76,5,1224,434,45,6,1267,257,8,985,572,69,2,1031,498,87,1,1031,468,82,0
38035001705,38,035,001705,1236.2536767175663,692.7692907118293,88.04729858976117,9.797681432066122,6.845969068438386,1.9548833111602621,35.19953203901712,1654.8391090272655,391.5001219480107,13.742345368783862,11.748687263848916,0.9774416555801311,1458.2763992712223,490.3070337079082,62.64544798281016,4.887208277900656,1647.031208220757,355.2998833771486,43.09273739183007,0,1563.0293880315276,243.6970480690276,7.831165682773454,1252.808145192389,599.7921315710154,63.66554191154245,0.9774416555801311,1340.8399338646404,474.617559986719,79.30848588020201,0.9774416555801311,1310.519855144769,440.4071020414145,83.21825250252255,0.9774416555801311
38035001801,38,035,001801,351.71079590691625,130.57424827216653,37.117842479304535,7.0280577331677465,1.003741031089033,1.0018705155445164,8.035539795345812,390.90158849245694,99.47885197939621,21.054244950790974,9.011223093267098,0.0018705155445164295,363.7874870442414,108.50690971256395,34.13093608811615,0.0018705155445164295,384.9165526168131,87.42647754414975,35.07856165286969,0,358.8884948836453,90.3535274379136,4.007482062178066,293.6827381737485,133.5237443524646,46.11597196376002,1,295.66964456493685,120.52935589909815,52.11971299484905,0,310.7182779690943,102.46014682395104,46.1253245414826,2.0018705155445162
38035001802,38,035,001802,386.520857048758,312.0532047588869,63.705263025943395,15.027849175475408,2.1254297383512073,1.0627148691756036,19.447759367392386,489.9138725343185,260.15383615784924,29.29727476916143,6.241048642881971,0.9950945830897779,428.97643196454163,275.0802549041959,70.46806424931437,1.028904726132691,498.00986977120834,231.4459342552626,42.842086924100975,0.033810143042912875,482.5086785931322,192.19771365520342,4.115618904530764,370.51251372503816,284.91516987111964,63.25113073154023,0.033810143042912875,363.7835226447101,287.6975927621315,65.0046488964194,0,389.99408323547345,250.16908018390853,67.88850221655998,0.9950945830897779
38035001803,38,035,001803,239.6150845253576,187.4408322496749,28.985695708712612,2.8985695708712615,3.8647594278283486,1.9323797139141743,15.459037711313394,293.7217165149545,154.59037711313394,12.560468140442133,7.729518855656697,0,286.9583875162549,154.59037711313394,23.188556566970092,0.9661898569570871,297.58647594278284,130.43563068920676,29.9518855656697,0.9661898569570871,281.16124837451235,117.87516254876462,3.8647594278283486,208.69700910273082,179.7113133940182,44.444733420026004,0.9661898569570871,215.4603381014304,173.91417425227567,37.6814044213264,0,225.1222366710013,153.62418725617684,34.78283485045514,0
38035001804,38,035,001804,346,320,76,19,4,1,16,448,258,44,15,1,400,292,69,0,441,258,55,2,454,222,5,332,299,95,2,340,277,98,1,338,265,99,2
38035001805,38,035,001805,653,628,125,31,10,0,25,853,525,56,14,1,764,553,108,2,853,484,91,1,870,381,19,643,587,130,3,663,553,139,2,669,526,126,3
38035001806,38,035,001806,64,101,10,2,1,0,7,87,85,8,2,0,66,97,13,3,91,78,8,0,99,36,8,67,91,14,1,71,86,12,0,77,77,11,0
38035001807,38,035,001807,808,576,103,24,7,0,20,1037,422,35,24,0,923,462,95,1,1016,408,67,0,1042,293,12,768,543,118,2,832,455,107,2,822,438,121,1
38035001901,38,035,001901,355.1287314944371,132.55076233831923,28.110390705231374,7.025321500283564,1.0031837998454083,1.0001488984797027,7.037461105746386,414.2680172634649,97.49699246967836,12.053380104973428,5.003779393764219,0.0030349013657056147,375.19544239271096,104.52231396996193,41.09411697727327,0.0030349013657056147,390.3615605436546,92.42644524586862,35.026455756349534,1.9942279942279941,366.3853010924331,104.27345205797407,2.0063675996908166,295.2563681471117,143.43707396969916,44.06117975768962,0,315.1774037798317,114.52987275749037,51.04704754021901,0.9971139971139971,322.23610919513806,106.44066943004728,39.09078427894816,1.9972628955937
38035001902,38,035,001902,255,83,37,1,2,0,7,320,47,13,8,0,275,81,28,1,294,55,35,0,296,62,2,244,90,35,2,247,76,47,0,265,63,37,0
38035001903,38,035,001903,818,259,68,10,6,1,30,978,159,30,24,1,878,229,68,1,964,172,47,3,947,163,4,780,274,91,0,776,242,101,1,797,223,85,0
38035001904,38,035,001904,469,153,46,6,0,2,16,574,100,16,3,1,496,139,47,1,548,115,22,4,520,125,2,458,164,45,0,454,142,57,1,463,129,59,0
38035002001,38,035,002001,443.1411042944785,159.36877982276755,60.295160190865715,7.3885480572597135,7.064758009543286,1,13.194274028629858,503.1561008861622,111.74233128834356,32.97137014314929,17.32379004771643,2,458.5371506475801,146.16700749829585,54.48943421949557,1,481.3503749147921,112.15950920245399,48.42467620995229,0,477.3217450579414,117.24539877300614,1.1942740286298568,391.104976141786,152.3612815269257,70.2017723244717,1,388.1411042944785,153.32515337423314,65.266530334015,0,382.8173142467621,149.32515337423314,61.266530334014995,0
38035002002,38,035,002002,1099.711111111111,385.4888888888889,89.33333333333333,12.148148148148149,10.103703703703705,0.02962962962962963,24.533333333333335,1313.0518518518518,263.9259259259259,34.20740740740741,18.177777777777777,0.014814814814814815,1216.0740740740741,313.4222222222222,72.94814814814815,2.074074074074074,1317.9333333333334,246.3777777777778,39.65185185185185,3,1242.6592592592592,253.68888888888887,10.118518518518519,1016.9629629629629,439.0814814814815,94.96296296296296,2.014814814814815,1036.2962962962963,353.18518518518516,129.2,3.014814814814815,1040.8370370370371,327.6666666666667,135.25925925925927,4.014814814814815
38035004201,38,035,004201,562,363,76,7,11,1,20,731,249.00000000000003,36,16,0,660,298,62.00000000000001,0,681,271,58.00000000000001,1,705,201,8,545,324,98,0,546,320,95,2,562,286,101.00000000000001,3
38035004202,38,035,004202,474.99999999999994,575,140,34,3,4,37,677,428,77,28,1,558,522,111,1,624,446,95,1,611,387,12,497,455,149,1,461,492,127,2,488,441,132,0
38035004203,38,035,004203,680,411,88,21,3,2,15,773,265,55,22,1,694,301,80,2,747,240,51,3,633,216,10,560,258,101,4,553,246,87,4,544,237,86,3
38035004204,38,035,004204,617,517,103,15,7,0,27,774,387,45,15,1,693,421,82,1,757,369,68,3,751,258,8,571,441,95,5,566,409,113,2,566,389,103,2
38035004301,38,035,004301,920,672,94,20,7,4,37,1225,446,43,23,2,1079,507,94,2,1199,430,63,1,1173,295,7,937,564,88,2,980,505,83,2,982,445,96,3
38035004302,38,035,004302,762,656,87,23,10.999999999999998,3,21,1013,472.99999999999994,31,15,0,889.9999999999999,523,84,0,970,475,56,0,1017.9999999999999,276.99999999999994,10.999999999999998,763,563,84,0.9999999999999999,768.9999999999999,518,95,5,776,477.99999999999994,87.99999999999999,1.9999999999999998
38035004303,38,035,004303,614,506.00000000000006,61.00000000000001,12.000000000000002,7.000000000000001,1,28.000000000000004,802.0000000000001,372,27,5,1,742,385,60,5,815.0000000000001,336,37.00000000000001,1,836,225.00000000000003,5,649,424.00000000000006,61.00000000000001,4,668.0000000000001,379,70,6.000000000000001,662.0000000000001,358,86,2
38035004304,38,035,004304,376,356,72,15,3,0,21,531,250,24,15,0,468,285,49,1,518,249,29,1,523,172,5,391,319,52,2,391,295,58,0,408,270,53,0
38035004305,38,035,004305,95.99999999999999,98,15.999999999999998,5,0.9999999999999999,0,5,116,78,11,5,0,108,84,20,0,105,87,11.999999999999998,0,116.99999999999999,61.99999999999999,0.9999999999999999,87,90,21,0,84.99999999999999,90,25.999999999999996,0,95.99999999999999,71,29,0
38037003101,38,037,003101,637.9483890213,81.92357481101597,35.44673888069227,4.922172985195752,1.0173609573505207,0,4.923886558923201,706.0003570950504,48.368178974795995,16.722939205992475,10.837566244631054,1.0829777187551137e-4,666.6138851397976,75.9695912916822,30.481401873459678,1.970300774961404,678.438789950518,75.92707914946395,19.67908366204682,0.9887293396884597,626.2386604678592,108.35591731103933,0.0071579044155152495,601.5994888175339,113.34025637338789,40.407478748789245,0,603.5522611385659,88.77832678663701,48.23131031553886,0.9887293396884597,622.2812906415974,77.85731606334045,43.34653212837625,0.0071579044155152495
38037003102,38,037,003102,105.01767809074757,16.001988063757928,9.00063917320837,2.241462715624765e-4,4.4829254312495305e-5,0,2.0000075507278114,123.01882194940137,11.001005357970682,1.0006537995514369,4.931217974374483e-4,0.9998917022281245,119.01746197031638,10.002368874863308,7.000631622480559,8.965850862499061e-5,123.01756673028062,11.00226057709143,2.000679989542499,4.4829254312495305e-5,107.01692354415206,22.00254866699311,0,110.01547791947863,15.003530897667805,7.001079915023683,0,111.01545928021537,15.002410166309993,6.00154684683006,4.4829254312495305e-5,112.01620273827544,13.002133640056305,7.001214402786621,0
38037003103,38,037,003103,236.32393024506544,56.59552329733495,13.9013177546249,1.9858964712303742,4.964252933934705,0,1.9858964712303742,278.0262277244612,34.751553690058735,3.972090134546715,4.964677494057514,0,261.1462138590337,50.63821598775436,5.958368709887618,0.9929270076090466,268.09661800027243,43.688321318662965,5.957901693752528,0.9928845515967657,245.2589996331784,48.653932844990656,0.9928420955844848,231.3581488946886,59.575408176481396,20.8514247037777,0,231.35823380671317,55.60297839383643,16.880395969538007,0.9928845515967657,241.28746142679134,39.717037848349584,19.858709976230056,0.9928420955844848
38037003104,38,037,003104,6.13366980043864,0.7856398046858135,0.3407594333577022,0.047327699077458645,0.009465539815491728,0,0.047327699077458645,6.78679204770757,0.4638114509590947,0.16091417686335938,0.104120937970409,0,6.4081704550879,0.728846565792863,0.29343173428024355,0.018931079630983456,6.5217569328738,0.728846565792863,0.18931079630983458,0.009465539815491728,6.02008332265274,1.0412093797040902,0,5.783444827265446,1.0885370787815487,0.38808713243516085,0,5.80237590689643,0.8518985833942555,0.4638114509590947,0.009465539815491728,5.982221163390772,0.7477776454238465,0.416483751881636,0
38037003105,38,037,003105,116.82485355250749,28.956587632672797,5.99101813089782,0,0,0,0.9985030218163032,130.80389585793574,12.980539283611943,4.992515109081516,2.99550906544891,0,129.8053928361194,14.977545327244549,5.99101813089782,0,126.80988377067052,19.970060436326065,2.99550906544891,0,119.82036261795639,19.970060436326065,0,119.82036261795639,18.97155741450976,7.988024174530426,0,112.83084146524227,22.965569501774976,7.988024174530426,0,117.82335657432378,16.974551370877155,8.98652719634673,0
38039002301,38,039,002301,175,57,26,3,0,1,6,207,42,10,3,1,181,73,11,0,191,66,8,0,190,47,1,156,77,23,1,156,61,33,0,178,49,25,0
38039002302,38,039,002302,149.00736547027026,74.00558225115219,19.000697781394024,7.753126600270004e-5,7.753126600270004e-5,0,3.000542718862019,187.01162968990042,52.0029461881081,5.000465187596016,4.000077531266003,0,150.0090711581223,79.00457434469416,16.001318031522047,0,176.01100943977238,64.00356643823612,6.000620250128022,0,153.0092262206543,62.004264219630144,0,126.00744300153626,94.00612497001421,13.001085437724038,0,126.00759806406826,77.00519459482219,25.001938281650066,0,148.0083733767283,68.00457434469416,16.001628156586058,1
38039002303,38,039,002303,189,77,19,1,1,0,1,241,46,6,3,0,215,60,13,2,221,64,7,0,214,52,0,174,88,19,0,181,74,20,0,192,64,16,0
38039002304,38,039,002304,141,57,13,1,0,1,6,185,36,5,0,0,164,47,11,1,168,50,7,0,170,34,1,138,72,10,0,137,65,15,0,140,62,13,0
38039002305,38,039,002305,193.00030670180595,33.00020938296366,16.000041286781567,1.0000029490558262,0,0,2.000002949055826,226.00040402064818,18.000144503735484,2.0000206433907834,2,0,206.00035093764333,24.000159249014615,14.00004718489322,1,205.00039812253655,34.000159249014615,5.000014745279131,1,187.00030965086177,44.00017694334957,2.9490558262244213e-6,169.0002919565268,53.00022412824279,11.000029490558262,1,171.00030965086177,44.000159249014615,16.000058981116524,1,197.00031259991758,29.000150401847137,11.000064879228177,0
38041003101,38,041,003101,520,84,19,1,6,0,4,563,46,18,8,1,533,52,40,0,526,73,23,1,485,90,1,440,93,64,1,457,69,57,1,480,62,46,1
38041003102,38,041,003102,94,11,4,2,1,1,0,104,5,0,2,0,93,9,6,0,103,7,1,0,90,13,1,87,11,7,1,92,9,4,1,90,9,5,0
38041003601,38,041,003601,314.0944232090681,63.61406039677329,14.90954540549374,1.9879393873991653,1.9879393873991653,0,9.939696936995826,358.82305942554933,33.794969585785815,9.939696936995826,5.963818162197496,0,337.9496958578581,48.70451499127955,22.8613029550904,0,352.85924126335186,49.698484684979135,12.921606018094575,0,322.0461807586648,61.626121009374124,0,295.2089990287761,86.47536335186369,16.897484792892907,0.9939696936995827,322.0461807586648,41.74672713538247,29.81909081098748,1.9879393873991653,311.1125141279694,40.75275744168289,31.807030198386645,1.9879393873991653
38041003602,38,041,003602,119.99999999999999,9,8,0,0,0,3,132,3,2,1,0,122.99999999999999,5,8,0,119.99999999999999,13,2,0,118,9,0,113.99999999999999,16,3,0,111,11,8,1,115,8,7,0
38043001401,38,043,001401,77.67855451265393,30.100439873653396,4.854909657040871,1.9419638628163483,1.9419638628163483,0,2.9129457942245223,94.18524734659289,22.332584422388006,2.9129457942245223,1.9419638628163483,0,89.33033768955202,19.419638628163483,8.738837382673568,0.9709819314081741,94.18524734659289,21.36160249097983,4.854909657040871,0,87.38837382673567,16.50669283393896,0,74.7656087184294,32.042403736469744,7.767855451265393,0,75.73659064983758,28.15847601083705,9.709819314081741,0,85.44640996391932,22.332584422388006,8.738837382673568,0
38043001402,38,043,001402,60.00000000000001,19,6,0,0,0,0,71,12,3,0,0,67,11,4,1,63,21,2,0,59,15.000000000000002,1,56,23,5,0,50,18,9,0,53,16,9,0
38043001403,38,043,001403,53.99745432287488,13.999340009634228,4.999764289155081,0,0,0,0.9999528578310163,62.99703004335403,9.999528578310162,0.9999528578310163,2.9998585734930487,0,56.99731289636793,14.999292867465245,1.9999057156620326,0,58.997218612029954,14.999292867465245,1.9999057156620326,0,52.99750146504387,6.999670004817114,0,45.99783146022675,19.999057156620324,0.9999528578310163,0,48.9976900337198,12.99938715180321,4.999764289155081,0,53.99745432287488,11.999434293972195,0.9999528578310163,0
38043001404,38,043,001404,534,79,31,3,0,1,5,591,44,24,6,0,556,74,26,0,553,86,17,0,487,110,1,466,114,47,0,469,84,59,1,492,73,50,1
38043001405,38,043,001405,118,10,6,0,0,0,1,127,4,5,0,1,122,5,8,0,122,10,4,0,100,28,1,104,13,15.000000000000002,1,111,7,12,1,111,7,15.000000000000002,0
38043001406,38,043,001406,265.0109775415752,26.000771149614785,11.000544340904554,2.000045361742046,9.07234840924279e-5,9.07234840924279e-5,2.0001360852261385,275.01193013815816,24.000498979162508,7.000272170452277,2.0001360852261385,0,270.01143115899566,27.000861873098877,9.000725787872739,0,273.01193013815816,24.00081651135683,10.00022680871023,9.07234840924279e-5,248.01034247718653,33.00140621400343,0,230.00934451886152,42.002313448844355,23.000635064388646,1,238.00997958325019,28.001043320067062,25.00095259658297,0,253.00975277453992,26.0011794052932,17.000861873098877,0
38045002801,38,045,002801,513,151,42,1,8,1,17,619,89,23.999999999999996,2.9999999999999996,1,539,153,32,0,598,114,19,0,553,118,2.9999999999999996,464,233.99999999999997,29,0,482,158,59,1,512,136,50,0
38045002901,38,045,002901,159,29,12,0,0,0,1,192,9,3,3,0,177,19,7,0,186,17,3,0,157,40,0,146,46,11,0,151,25,20,0,159,24,14,0
38045002902,38,045,002902,260,132,16,2,2,2,5,330,79,9,9,0,270,131,21,0,314,99,12,0,273,89,3,230,158,18,0,234.00000000000003,125,35,0,257,107,27,0
38045002903,38,045,002903,549,190,39,10,6,1,3,677,115,13,7,0,592,164,47,0,650,138,15,0,572,149,2,486,257,34,0,493,205,56,0,529,168,45,0
38047002801,38,047,002801,243.34714103693568,17.180203658201055,12.050154091186133,1.0038497431607154,2.007699486321431,1.999785139806335,3.0115492294821467,264.5229578014918,11.105661946888636,6.0112269391916495,3.0075920562245986,0,253.44499606740607,19.11667402588662,16.0576387173139,0,264.4556858561135,18.14448166878629,5.027163062318674,1.999785139806335,229.2141011675347,31.21431419616333,0,207.1808500703471,51.26756601983236,14.081596617052853,0,221.17934604899145,23.17955907762006,21.100630472662765,0,216.21945493205106,26.16340809429937,19.092930986341333,0
38047002802,38,047,002802,345.62686087963084,45.81797003015279,12.948556747651876,0.996042826742452,1.992085653484904,0,2.988128480227356,390.44878808304117,26.893156322046206,2.988128480227356,1.992085653484904,0,370.52793154819216,29.881284802273562,14.940642401136781,0,373.51606002841953,36.85358458947072,6.972299787197164,0,311.7614047703875,54.78235547083486,0,302.79701932970545,68.72695504522919,20.916899361591494,0,302.79701932970545,45.81797003015279,25.897113495303753,0,312.75744759712995,41.83379872318299,23.90502784181885,0
38047002803,38,047,002803,172,41,8,3,1,0,6,198,27,10,3,0,178,42,13,3,191,32,14,0,171,48,1,155,60,19,0,158,43,26,1,165,35,27,0
38047002804,38,047,002804,57,3,2,0,0,0,0,63,1,1,0,0,58,5,2,0,58,6,0,0,52,8,0,50,12,1,0,51,4,5,0,53,2,5,0
38047002805,38,047,002805,70,7,3,0,1,0,2,73,6,1,2,0,69,6,6,0,77,3,2,0,65,7,0,62,12,2,0,65,4,6,0,64,6,5,0
38049000601,38,049,000601,168.98858074308694,31.99803134670731,11.998803851387121,1.9999000541005578,1.3299826257166865e-4,1.2903035482733123e-4,4.99925665257915,197.98544169737653,14.999724685754618,5.999271761650806,3.9995856244537,4.3010118275777074e-5,189.98487485198956,23.999388122942452,7.999870747679083,0,192.98463044525587,24.998839565724815,5.000377749874137,1.9996833029772885,177.98637603933813,30.998458242541645,8.71539244785077e-5,157.9887495547415,39.99726544527171,13.999133439826473,4.3010118275777074e-5,161.9880244720199,31.998348856010182,14.9990257538269,4.357696223925385e-5,168.98836229143177,22.998941779000113,16.998230843907482,4.357696223925385e-5
38049000602,38,049,000602,159.00522300803476,14.000988971935577,19.00037086447584,1.0000618107459736,2,0,3.000154526864934,180.0061192638514,10.000463580594802,6.000185432237921,7.000123621491947,0,170.00587202086749,16.00074172895168,17.000247242983896,0,176.00596473698644,18.00077263432467,8.000154526864934,6.181074597352505e-5,167.00550115639163,31.00095806656259,0,156.0048830489319,27.00123621491947,17.000432675221816,0,153.00500667042385,30.000988971935577,15.000463580594802,0,160.00522300803476,17.000710823578697,19.000525391340776,0
38049000603,38,049,000603,441.02695963315404,95.00509826558053,34.001912770714135,4.000319739858962,6.999996032092255,0,12.000798215959477,515.0315867916056,70.00237537518368,15.000957519044995,9.00063891287396,0,463.0303282385524,98.00380853610937,38.00126648886865,0,492.0307948109297,93.0039723739466,17.00079538173966,1.0003214403908522,436.02841149993054,113.00492705877177,1.9999988663120731,392.02521636871677,148.00635625178973,37.00223307741706,0,384.0258649179381,124.00508182710558,51.00238614521898,0.9999994331560366,435.02696303421783,93.00365036671178,43.0027126872055,0.9999994331560366
38049000604,38,049,000604,241.0022252221617,34.00067677935173,33.000223230885645,2.0000106300421736,1.0000106300421738,2.000003543347391,7.000053150210869,273.00278861439693,25.000357878086515,9.000067323600433,10.000014173389564,1.0000070866947826,249.0025051466056,39.00051378537173,30.000155907285215,7.086694782503588e-6,269.00264333715387,34.00051378537173,11.00008504033739,3.000010630042174,239.00239884618387,64.00058465231956,1.0000106300421738,225.00212600843474,49.00082914328955,32.00019842745391,2.0000070866947826,229.00211537839257,40.00071575617303,37.00023740427521,3.543347391251794e-6,232.00233860927824,38.00059528236173,37.000180710716954,3.543347391251794e-6
38049000605,38,049,000605,628.0189361633358,191.00424462038833,63.001144880239,3.000078043827017,3.0001097130660135,1.0000154581960068,15.000206537548904,787.0209379794593,101.00292305507354,19.000490055005905,4.000460865195383,2.0000119148486153,707.0191692805637,145.00403391734818,44.00132621309982,2.000018248696415,746.0204562057703,145.00355254491544,24.000599015224935,3.0000527084358195,677.0180784837513,165.00478011676645,3.000078043827017,600.0167931949418,234.00537169370597,56.001682725342484,2.000018248696415,597.0173928728293,202.00428798358843,67.00187176704196,1.000040793587204,660.0183224022431,168.00362306027262,51.00169410823164,1.000021792043806
38049000606,38,049,000606,140,30,8,1,2,0,2,157,19,6,3,0,141,28,8,2,151,32,2,0,131,37,0,123,36,15,0,118,30,25,0,132,25,16,0
38049000607,38,049,000607,138,61,10,3,4,1,2,167,39,9,7,0,152,54,13,1,160,50,9,0,138,47,1,124,74,13,0,125,59,20,0,133,56,18,0
38049000608,38,049,000608,134,33,10,4,0,0,2,156,17,5,5,0,145,27,6,0,148,30,6,0,132,36,0,111,48,16,0,111,47,12,0,128,32,12,0
38051002801,38,051,002801,324.0292392910454,56.006396094916184,17.0005482367071,2.0003654911380675,5.000548236707101,1.827455690338792e-4,2.0007309822761354,366.03307694799514,30.00383765694971,6.000730982276135,8.000365491138067,0,341.0250361429576,48.00858904174459,18.003106674673575,3.654911380677584e-4,355.0303357644596,46.00657884048522,8.000365491138067,1.0001827455690337,323.02887379990733,58.00621334934715,1.9999999999999998,305.0250361429576,69.00950276958976,21.001279218983235,0,304.0246706518196,53.007492568330385,27.00274118353551,0,312.0275945809241,45.006030603778115,25.001279218983235,0
38051002802,38,051,002802,159.96220338048187,34.991731989480414,2.999291313384035,1.9995275422560235,2.999291313384035,0.9997637711280117,3.999055084512047,180.95724257417012,20.995039193688246,3.999055084512047,1.9995275422560235,0,136.9676366445376,46.98889724301655,16.9959841091762,1.9995275422560235,165.96078600724994,35.99149576060842,1.9995275422560235,0.9997637711280117,157.96267583822586,33.9919682183524,0,136.9676366445376,51.987716098656605,6.998346397896082,0,134.96810910228157,40.99031461624848,14.996456566920175,0,150.96432944032978,32.99220444722439,6.998346397896082,0
38051002803,38,051,002803,40,23,5,0,0,0,0,61,5,3,0,0,52,14,2,0,57,13,0,1,44,14,0,44,19,1,0,42,16,2,0,42,15,3,0
38051002804,38,051,002804,315.3384749601381,82.06205374269199,32.01974437267472,6,3.0028206246678177,1,9.002820624667818,429.40899057683356,36.01974437267472,4.0056412493356355,2,0,381.37232245615195,63.05359186868854,20.00846187400345,0,398.3836049548232,56.03666812068163,10.014103123339089,1,376.34129558480595,54.056412493356355,0,352.30462746412434,82.10154248804145,21.014103123339087,0,346.3018068394565,69.05923311802417,30.042309370017268,0,366.3469368341416,61.0479506193529,19.016923748006906,1
38051002805,38,051,002805,119.33061985065423,21.87758337800335,6.960614097036119,1.069666059088119e-4,0.9945109709270427,5.348330295440595e-5,0.9945644542299971,144.19050602547077,6.9615767964892985,1.9889149752481765,1.069666059088119e-4,0,131.26159598690444,18.895173614584266,2.983960779204763,1.069666059088119e-4,135.24054908676283,12.92848217214269,4.971859571696806,5.348330295440595e-5,120.3248634050665,19.888828852664037,0,107.39718348246814,35.79939988840809,4.972126988211578,0,106.40272599484405,20.883553756802897,14.916060064817007,0,122.31319006398219,16.905723806306543,5.966477509229757,0
