GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGHAW,G20PREAFUE,G20USSRGRA,G20USSDHAR,G20USSCBLE,G20USSOWRI
45051000194,45,051,000194,1485.9458153141695,506.71432205545665,21.2045281098957,3.204528109895701,0,1457.485627066904,518.0211142203002,42.511320274739255,1
45051000195,45,051,000195,683.094211123723,471.37495270525915,6.990730230798335,1.99735149451381,0,642.14850548619,493.3458191449111,24.966893681422626,0
45051000196,45,051,000196,483.3422269876048,436.0964716189647,3.3449989011501295,4.1230238276529825,0.031591378801299086,447.9291874504685,460.73984044847873,19.363223529742573,0.031591378801299086
45051000197,45,051,000197,1788.3185243950813,955.0952003173344,20.744149147163824,6.914716382387941,0.8643395477984926,1728.6790955969852,989.668782229274,41.48829829432765,7.779055930186434
45051000198,45,051,000198,877,206,9,2,1,859,224,11,0
45051000199,45,051,000199,749.8436922182041,348.30846475391047,8.871127118397183,2.8014085637043737,0.4669014272840623,715.2929865991835,367.451423272557,25.212677073339364,0
45051000200,45,051,000200,871.0760902374891,285.8584306850093,5.2449023773292,1.0807252354613592,0.019032513877874704,836.5716780785114,301.4372613303719,21.44921787193721,2.9855931831503324
45051000201,45,051,000201,2030.1777251184833,879.9099526066351,23.94312796208531,9.976303317535546,1.995260663507109,1969.3222748815167,919.8151658767773,56.8649289099526,1.995260663507109
45051000202,45,051,000202,838.9022045396562,391.81634834783904,10.073968859293515,3.1189707661119046,0.5230568971444335,800.5798033233901,413.15022671035473,28.04240684292558,0.03984707818309528
45051000204,45,051,000204,1249.56,561.3530935251798,3.9953956834532374,5.993093525179856,0.9988489208633093,1220.593381294964,565.348489208633,32.96201438848921,0.9988489208633093
45051000205,45,051,000205,612.2694280561376,272.1248405775644,7.0026775458995045,2.0008367330935952,3.3469323743800654e-4,610.2687586696627,265.1241711910895,14.004183665467975,1.000167346618719
45051000206,45,051,000206,1354.729867475636,536.9930629075886,13.189303299484635,2.8262792784609934,0,1334.945912526409,545.4719007429717,23.552327320508276,0.942093092820331
45051000207,45,051,000207,1871.7231130929554,875.7917210785303,20.07602965368157,5.811303858567411,2.0183506845528965,1861.748984145634,876.8772412739158,30.555782004067627,1.2507559830583712
45051000208,45,051,000208,NA,NA,NA,NA,NA,NA,NA,NA,NA
45051000210,45,051,000210,1097.401472396834,356.41346938309357,12.320465608304469,1.7600665154720672,0,1083.3209402730572,355.5334361253576,26.400997732081006,1.7600665154720672
45051000211,45,051,000211,775.132173578421,375.7026950977073,7.1462077802287105,4.013889169938607,0,754.8488650395417,384.94566979236356,20.11221838753028,0.025663522702347008
45051000212,45,051,000212,627.9883720930233,879.7761627906978,8.886627906976743,2.9622093023255816,0,618.1143410852713,888.6627906976745,15.7984496124031,0.9874031007751938
45051000213,45,051,000213,80.08562367864694,78.03964059196618,1.1691331923890063,0.87684989429175475,0,76.87050739957716,80.08562367864694,2.045983086680761,0.5845665961945031
45051000214,45,051,000214,337.2149251317502,449.62735786616355,3.7312686941657165,1.3316112671659373,0,317.9735052594433,456.76677350559055,10.64532205843742,2.161560874452214
45051000215,45,051,000215,443,81,4,2,0,433,85,7,0
