GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSRROM,G18USSDWIL,G18USSIMCC,G18USSLBOW,G18USSCAAL,G18USSOWRI
49035SLC033,49,035,SLC033,135,508,3,20,5,2
49035SLC034,49,035,SLC034,90,487.00000000000006,5,6,1,0
49035SLC035,49,035,SLC035,435.99999999999994,381.99999999999994,5,9,7,0
49035SLC039,49,035,SLC039,104,521,3,8,0,2
49035SLC040,49,035,SLC040,98,345,2,6,4,0
49035SLC041,49,035,SLC041,179,627,0,11,2,2
49035SLC042,49,035,SLC042,138,430,2,4,1,1
49035SLC043,49,035,SLC043,174.93426573426572,323.84055944055945,5.067132867132867,6.346853146853147,1.1342657342657343,1.0223776223776224
49035SLC045,49,035,SLC045,202.3923076923077,415.0153846153846,9.046153846153846,21.23846153846154,10.092307692307692,2.0153846153846153
49035SLC048,49,035,SLC048,184,460,10,19,9,4
49035SLC049,49,035,SLC049,158,319,5,19,10,0
49035SLC050,49,035,SLC050,215,555,18,29,21,0
49035SLC051,49,035,SLC051,137,317,7,12,5,1
49035SLC052,49,035,SLC052,175.12022210202142,616.4015929790928,11.007034271926786,28.024939691376787,6.006394792660714,0.0019184377982141999
49035SLC054,49,035,SLC054,399,611,8,24,8,5
49035SLC055,49,035,SLC055,112.43729372937294,432.2384488448845,8.294554455445544,17.51072607260726,1.8432343234323432,0.9216171617161716
49035SLC057,49,035,SLC057,169,637,9,24,6,1
49035SLC059,49,035,SLC059,175,833,14,40,9,2
49035SLC060,49,035,SLC060,190,705,9,21,6,2
49035SLC062,49,035,SLC062,190,623,13,23,9,1
49035SLC064,49,035,SLC064,210,812,8,34,8,1
49035SLC065,49,035,SLC065,151.96072351421188,568.8529715762273,4.998708010335917,16.995607235142117,4.998708010335917,1.9994832041343669
49035SLC068,49,035,SLC068,134.03927648578812,471.1470284237726,6.001291989664082,10.004392764857881,6.001291989664082,2.000516795865633
49035SLC069,49,035,SLC069,38,135,1,4,0,0
49035SLC070,49,035,SLC070,168,743,7,29,4,2
49035SLC071,49,035,SLC071,129,494,7,20,4,3
49035SLC072,49,035,SLC072,198,667,10,19,3,2
49035SLC073,49,035,SLC073,1,20,0,1,0,0
49035SLC074,49,035,SLC074,25,56,1,3,0,0
49035SLC076,49,035,SLC076,134,563,6,12,3,2
49035SLC078,49,035,SLC078,135,450,0,4,0,1
49035SLC083,49,035,SLC083,217.33951455137648,456.48916866537616,17.347415816411782,24.758494708239823,12.541977012912563,2.9809010773751226
49035SLC085,49,035,SLC085,220.9291338582677,444.1779527559055,9.154330708661417,14.308661417322835,14.209448818897638,4
49035SLC086,49,035,SLC086,186.10909366050555,435.46674476963335,15.154176346450228,29.79502949634082,18.616557028528337,0.09748176090870594
49035SLC090,49,035,SLC090,108,481,10,18,14,2
49035SLC091,49,035,SLC091,66.18496420047732,282.62768496420045,8.049522673031026,11.627088305489261,1.7887828162291168,0
49035SLC092,49,035,SLC092,172,514,11,15,9,3
49035SLC093,49,035,SLC093,104,562,3,15,1,2
49035SLC094,49,035,SLC094,98,596,10,12,7,1
49035SLC097,49,035,SLC097,145,797,10,25,7,2
49035SLC098,49,035,SLC098,141,617,5,18,1,1
49035SLC099,49,035,SLC099,97,439,2,15,3,1
49035SLC100,49,035,SLC100,94,324,8,10,8,1
49035SLC101,49,035,SLC101,95,450,8,15,0,0
49035SLC102,49,035,SLC102,96,299,8,8,1,0
49035SLC103,49,035,SLC103,129,707,3,20,2,1
49035SLC105,49,035,SLC105,128,542,2,16,4,2
49035SLC106,49,035,SLC106,160.59685314685314,305.78811188811187,1.2734265734265735,8.57937062937063,2.546853146853147,0.4244755244755245
49035SLC107,49,035,SLC107,86,462,2,8,1,1
49035SLC108,49,035,SLC108,90,544,4,10,3,2
49035SLC109,49,035,SLC109,129,654,6,18,5,1
49035SLC110,49,035,SLC110,108,608,9,10,1,1
49035SLC112,49,035,SLC112,73,360,3,17,2,0
49035SLC114,49,035,SLC114,146,721,4,20,6,1
49035SLC115,49,035,SLC115,104,512,5,20,2,0
49035SLC116,49,035,SLC116,161,396,3,5,5,0
49035SLC117,49,035,SLC117,178,391,1,3,4,0
49035SLC118,49,035,SLC118,182,424,1,8,2,0
49035SLC119,49,035,SLC119,130,608,4,12,3,1
49035SLC121,49,035,SLC121,171,646,3,10,6,3
49035SLC123,49,035,SLC123,115,487,7,4,6,2
49035SLC125,49,035,SLC125,127,494,4,9,1,2
49035SLC128,49,035,SLC128,363,436,3,3,2,0
49035SLC129,49,035,SLC129,184,350,4,3,2,0
49035SLC130,49,035,SLC130,283,387,3,5,5,0
49035SLC131,49,035,SLC131,183,402,4,7,5,0
49035SLC132,49,035,SLC132,247,489,1,21,3,1
49035SLC134,49,035,SLC134,167,291,1,3,2,0
49035SLC135,49,035,SLC135,252,301,0,7,1,1
49035SLC136,49,035,SLC136,157.99989892691016,226.58377896359514,0.10279720279720281,4.9506104065426095,1.4683062700011853,0.6656216664691241
49035SLC137,49,035,SLC137,228,385,4,7,7,0
49035SLC138,49,035,SLC138,270,487,8,12,1,1
49035SLC140,49,035,SLC140,282.02331927561397,276.058298189035,2,1,0,0
49035SLC141,49,035,SLC141,238.34773727559352,405.8892429755923,1.9945417345237952,6.980896070833284,1.9945417345237952,1.9945417345237952
49035SLC142,49,035,SLC142,193,425,4,12,1,0
49035SLC143,49,035,SLC143,169,370,4,7,2,5
49035SLC144,49,035,SLC144,210.52828923844004,383.1415311258814,0.9977644039736495,7.982115231789196,1.995528807947299,0
49035SLC146,49,035,SLC146,76,226,5,10,2,0
49035SLC147,49,035,SLC147,189,565,8,17,3,3
49035SLC148,49,035,SLC148,128,338,3,18,5,1
49035SLC149,49,035,SLC149,200,577,7,20,5,2
49035SLC150,49,035,SLC150,4,7.428571428571429,0,1.1428571428571428,0,0
49035SLC152,49,035,SLC152,270.7352941176471,534.4509803921569,4.3202614379084965,16.155228758169933,12.660130718954248,0.3300653594771242
49035SLC153,49,035,SLC153,1.967741935483871,3.654377880184332,0,0.5622119815668203,0,0
49035SLC154,49,035,SLC154,0,0,0,0,0,0
49035SLC155,49,035,SLC155,326,410,2,11,6,1
49035SLC156,49,035,SLC156,205,415,2,8,6,0
49035SLC158,49,035,SLC158,135.35275101208782,280.7836135390446,6.681476294915218,5.852880661674068,3.343344746693181,1.6699346405228759
49035SLC159,49,035,SLC159,196.58113104951312,357.5484083885053,3.011469691766706,10.053525228244627,2.0229393835334117,0
49035SLC160,49,035,SLC160,326,488,5,15,6,0
49035SLC163,49,035,SLC163,326.65226272440646,300.1107570244077,4.0054582654762045,10.019103929166716,2.0054582654762045,1.0054582654762048
49035SLC164,49,035,SLC164,178.40106004893727,396.7717565022812,1.9497383611905712,9.748691805952856,2.9246075417858566,0.9748691805952856
49035SLC166,49,035,SLC166,359.59893995106273,250.22824349771878,3.050261638809429,3.251308194047145,0.07539245821414342,0.025130819404714472
49035SLC167,49,035,SLC167,335.00129559908754,443.98907916263505,5.856565451773662,7.607644269521779,8.889031389891116,0.0017562691647089546
49035SLC80E,49,035,SLC80E,158.97587412587413,188.17552447552447,2.162937062937063,11.175174825174825,4.325874125874126,0.720979020979021
49035SLC80S,49,035,SLC80S,70.1590909090909,83.04545454545455,0.9545454545454546,4.931818181818182,1.9090909090909092,0.3181818181818182
49035SLC80W,49,035,SLC80W,102.38601398601398,121.19160839160838,1.3930069930069928,7.197202797202797,2.7860139860139856,0.4643356643356643
49035SLNR60,49,035,SLNR60,0,0,0,0,0,0
49035SNB001,49,035,SNB001,1.8203426756226415,5.4610280268679245,0,0,0,0
49035SSL001,49,035,SSL001,52,133,0,4,1,0
49035SSL002,49,035,SSL002,104,247,1,2,3,2
49035SSL003,49,035,SSL003,14,28,2,1,3,0
49035SSL004,49,035,SSL004,116,360,7,13,7,0
49035SSL005,49,035,SSL005,163.03225806451613,346.91705069124424,4,13.294930875576037,4,1
49035SSL006,49,035,SSL006,190.99719214160226,504.99257608119973,10.999838290877618,18.999720684243158,3.99994119668277,0.9999852991706925
49035SSL007,49,035,SSL007,255.99533749177525,502.99083889985525,5.9998907224634825,27.999490038162918,22.99958110277668,3.999927148308988
49035SSL008,49,035,SSL008,139.00280785839772,290.00742391880027,3.0001617091223824,20.000279315756842,1.00005880331723,1.0000147008293074
49035SSL009,49,035,SSL009,99,229,5,9,6,1
49035SSL010,49,035,SSL010,155,311,8,8,7,2
49035SSL011,49,035,SSL011,201.00466250822478,329.00916110014475,6.000109277536518,17.000509961837086,15.00041889722332,1.000072851691012
49035SSL012,49,035,SSL012,74,151,4,8,3,0
49035SSL014,49,035,SSL014,319,623,10,24,11,3
49035SWT001,49,035,SWT001,239.11658447884636,130.37137246044574,4.705343364962121,15.05026793841783,7.473902748251741,0.034154147304782403
49035SWT002,49,035,SWT002,0,0,0,0,0.887998589140007,0
49035TAY001,49,035,TAY001,352,419,17,21,24,2
49035TAY002,49,035,TAY002,283,230,9,12,5,1
49035TAY004,49,035,TAY004,237,326,9,22,5,4
49035TAY007,49,035,TAY007,337,265,6.999999999999999,16,20,3
49035TAY008,49,035,TAY008,363,454,11,25,24,1
49035TAY010,49,035,TAY010,121,161,9,9,17,1
49035TAY011,49,035,TAY011,261,329,15,15,10,0
49035TAY012,49,035,TAY012,118,182,10,19,10,0
49035TAY013,49,035,TAY013,116.50966429298067,143.3031536113937,4.035605289928789,13.121057985757885,11.128179043743641,1.007121057985758
49035TAY014,49,035,TAY014,366,287,10,16,14,0
49035TAY015,49,035,TAY015,355,249,7,23,11,0
49035TAY016,49,035,TAY016,339,301,7,19,14,1
49035TAY017,49,035,TAY017,333,176,7,12,9,0
49035TAY020,49,035,TAY020,364,288,14,20,16,1
49035TAY021,49,035,TAY021,351,233,11,18,5,0
49035TAY022,49,035,TAY022,186,102,7,8,3,1
49035TAY023,49,035,TAY023,240,234,5,16,13,0
49035TAY024,49,035,TAY024,372,213,4,13,7,0
49035TAY025,49,035,TAY025,266,186,4,12,6.999999999999999,2
49035TAY026,49,035,TAY026,210.4903357070193,181.6968463886063,4.96439471007121,16.878942014242114,17.871820956256357,0.9928789420142421
49035TAY027,49,035,TAY027,278,220,11,15,8,0
49035TAY028,49,035,TAY028,235,233,10,16,16,0
49035TAY029,49,035,TAY029,6,13,0,3,1,0
49035TAY030,49,035,TAY030,338,227,1,11,8,1
49035TAY031,49,035,TAY031,251,210,6,9,11,1
49035TAY032,49,035,TAY032,244,199,8,7,15,0
49035TAY033,49,035,TAY033,222.37726098191214,191.1124031007752,5.052971576227391,12.105943152454781,10.05297157622739,0.02648578811369509
49035TAY034,49,035,TAY034,326.25791433891993,229.25791433891993,2.228119180633147,18.63873370577281,8.638733705772813,2.091247672253259
49035TAY035,49,035,TAY035,431.6785006681387,258.32830677490585,2.0077248652919018,16.024462073424356,11.021887118327054,3
49035TAY036,49,035,TAY036,155,151,4,5.999999999999999,7,0
49035TAY037,49,035,TAY037,246,201,11,18,13,4
49035TAY038,49,035,TAY038,233.06582506762848,240.74120829576194,6.072137060414788,4.288548241659153,10.036068530207395,0.018034265103697024
49035TAY039,49,035,TAY039,351,203,3,12,14,3
49035TAY040,49,035,TAY040,352.8884792196345,233.92607404361044,7.99747261687557,6.997788539766124,4.998420385547231,1.9993681542188926
49035TAY041,49,035,TAY041,331.4824633637749,165.36619962991793,1.0865083361628955,10.062392169205697,8.020724964730984,0.007297192658393271
49035TAY042,49,035,TAY042,385.1115207803655,226.07392595638956,6.00252738312443,6.002211460233876,16.00157961445277,1.0006318457811074
49035TAY043,49,035,TAY043,357.61302511107385,212.51439675053285,11.044337188344352,13.26723730106395,13.124731158557807,1.0817612766710187
49035TAY044,49,035,TAY044,2,3,0,0,0,0
49035TAY45A,49,035,TAY45A,243.12035661218425,126.06240713224369,2.7013372956909363,11.705794947994056,6.303120356612184,0.9004457652303121
49035TAY45B,49,035,TAY45B,26.879643387815747,13.937592867756315,0.29866270430906383,1.2942050520059434,0.6968796433878157,0.09955423476968796
49035WBN001,49,035,WBN001,307.9546650435875,224.47971805544648,4.96108536872693,21.781276996780022,12.678433990418597,1.7877954920285872
49035WBN002,49,035,WBN002,14.003445803559107,5.002608281860713,1.6750433967882748e-4,2.0339812675286193e-4,1.0001675043396787,1.1964595691344819e-5
49035WBN003,49,035,WBN003,0,7,0,0,0,0
49035WBN004,49,035,WBN004,6.081554108977849,5.708317936224696,0.1756405518838368,0.3951912417386328,0.15368548289835718,0.0219550689854796
49035WBN005,49,035,WBN005,98.86256184716879,54.207256734469496,1.5305112699285324,7.546454095656955,1.48543155579989,1.212204507971413
49035WCN01A,49,035,WCN01A,141.17071154336998,97.24824398320814,1.8615796589130815,7.062553435671423,5.832384291695685,0.5565656863075433
49035WCN01B,49,035,WCN01B,55.58510638297872,36.170212765957444,0.5319148936170213,2.6595744680851063,2.3936170212765955,0.26595744680851063
49035WCR002,49,035,WCR002,49.5851883365252,31.209803402727754,0.1309428282019423,3.1968412015606464,1.043789929153225,0.01636785352524279
49035WCR03U,49,035,WCR03U,46.895399482759515,33.511535471086994,0.8300070704913187,1.6600141409826374,0.41500353524565936,0.10375088381141484
49035WCR05N,49,035,WCR05N,43.44426249426653,31.047023422227177,0.7685775281214606,1.5371550562429213,0.3842887640607303,0.09607219101518258
49035WCR05S,49,035,WCR05S,193.66051815828035,138.39014903788618,3.4276197904120416,6.855239580824083,1.7138098952060208,0.4284524738015052
49035WCR05W,49,035,WCR05W,25.771647851789105,18.416465168424512,0.4561353602086567,0.9122707204173134,0.22806768010432835,0.05701692002608209
49035WHT001,49,035,WHT001,259.36680272172157,205.92364363914572,4.010507464058499,14.070436196878207,20.033502666749925,1.01266803593517
49035WHT002,49,035,WHT002,187.14364568754954,172.21197182950036,5.9726695432196655,11.945339086439331,4.977224619349721,0.9954449238699443
49035WHT003,49,035,WHT003,244,185,13,20,10,1
49035WHT004,49,035,WHT004,241,212,11,11,14,0
49035WHT05A,49,035,WHT05A,103.65735567970205,114.76350093109869,3.173184357541899,6.346368715083798,2.644320297951583,0
49035WHT5B1,49,035,WHT5B1,65.33333333333334,72.33333333333334,2,4,1.6666666666666665,0
49035WHT5B2,49,035,WHT5B2,25.77932439720512,28.54139486833424,0.7891629917511772,1.5783259835023544,0.6576358264593143,0
49035WHTCON,49,035,WHTCON,0,0,0,0,0,0
49035WJD001,49,035,WJD001,272,250,18,26,16,1
49035WJD003,49,035,WJD003,313,249,10,10,7,2
49035WJD004,49,035,WJD004,63.0755692067671,54.86872897469651,2.6262737067914776,4.629905904148993,2.739481253961289,1.0301179854712106
49035WJD005,49,035,WJD005,172.74208566108007,172.74208566108007,4.771880819366853,13.361266294227187,13.361266294227187,1.908752327746741
49035WJD007,49,035,WJD007,290,218,12,18,22,1
49035WJD008,49,035,WJD008,235,149,3,13,10,3
49035WJD009,49,035,WJD009,431,266,11,26,13,3
49035WJD011,49,035,WJD011,232,170,6,14,10,2
49035WJD012,49,035,WJD012,478,266,9,17,15,0
49035WJD013,49,035,WJD013,526.3214993318613,254.67169322509417,5.992275134708098,18.975537926575647,16.978112881672946,0
49035WJD014,49,035,WJD014,0,0,0,0,0,0
49035WJD015,49,035,WJD015,352.16093366093367,286.35217035217033,11.161752661752661,23.776412776412776,17.388206388206388,1.2264537264537265
49035WJD017,49,035,WJD017,578,398,12,32,15,4
49035WJD018,49,035,WJD018,181,149,9,16,3,0
49035WJD019,49,035,WJD019,103,57,4,3,1,1
49035WJD020,49,035,WJD020,476,190,12,15,17,2
49035WJD021,49,035,WJD021,358,215,7,8,12,0
49035WJD022,49,035,WJD022,316,303,10,13,14,2
49035WJD023,49,035,WJD023,362,182,3,16,21,1
49035WJD024,49,035,WJD024,380,213,9,9,23,0
49035WJD025,49,035,WJD025,433.175519630485,214.635103926097,10.196304849884527,8.706697459584296,27.51039260969977,2
49035WJD027,49,035,WJD027,339.99999999999994,182,6,5,17,1
49035WJD028,49,035,WJD028,395.824480369515,162.364896073903,4.803695150115473,17.293302540415706,12.48960739030023,0
49035WJD030,49,035,WJD030,363,215,14,20,20,0
49035WJD031,49,035,WJD031,482,315,11,22,14,6
49035WJD032,49,035,WJD032,329.74201474201476,305.84766584766584,4.778869778869779,22.938574938574938,11.469287469287469,6.69041769041769
49035WJD033,49,035,WJD033,380,304,6,11,5,0
49035WJD034,49,035,WJD034,431,256,7,22,22,1
49035WJD035,49,035,WJD035,481.09548353710056,220.66776310999242,5.963993597567363,24.849973323197343,15.9039829268463,0.9939989329278938
49035WJD036,49,035,WJD036,310,199,12,18,10,1
49035WJD037,49,035,WJD037,389.27324430183813,262.48704768444554,8.914654449660414,16.83879173824745,11.886205932880554,0
49035WJD038,49,035,WJD038,288,117,3,11,5,0
49035WJD039,49,035,WJD039,593.9958672013164,284.99801709154065,13.999902593970418,15.999888678823336,17.999874763676253,0.9999930424264585
49035WJD040,49,035,WJD040,422.72675569816187,183.51295231555443,4.085345550339585,15.161208261752549,16.113794067119446,1
49035WJD042,49,035,WJD042,297,163,3,17,20,3
49035WJD043,49,035,WJD043,168.50129188959278,77.49743745391389,2.0978246787568544,6.415452230267574,4.293307054505567,0.024438775755359736
49035WJD044,49,035,WJD044,489,170,6,14,10,3
49035WJD045,49,035,WJD045,370,192,9,15,16,1
49035WJD046,49,035,WJD046,262,157,5,9,14.000000000000002,2
49035WJD047,49,035,WJD047,537,201,11,24,22,0
49035WJD048,49,035,WJD048,217.4558620348369,176.64739992353537,3.8765108347494186,16.36337376593046,11.506393469272211,0.961026456386299
49035WJD049,49,035,WJD049,561.8061157773965,233.9192724055352,9.996550102800649,21.99241022616143,14.994825154200974,0.9996550102800649
49035WJD050,49,035,WJD050,411.31686523789034,154.98896371282825,8.941670983432399,20.863898961342265,7.948151985273244,0.9935189981591555
49035WJD051,49,035,WJD051,97,49,2,6,5,0
49035WJD052,49,035,WJD052,339,163,13,15,10,3
49035WJD053,49,035,WJD053,249,188,12,25,19,1
49035WJD054,49,035,WJD054,336,237,9,14,15,0
49035WJD055,49,035,WJD055,359.7301136363636,204.86818181818182,6.084090909090909,16.357386363636362,13.252272727272727,0.021022727272727273
49035WJD056,49,035,WJD056,311.22662889518415,75.56940509915015,5.9660056657223794,11.932011331444759,15.909348441926346,0.9943342776203966
49035WJD057,49,035,WJD057,452.25735294117646,307.41360294117646,13.113970588235293,31.39889705882353,37.56985294117647,1.056985294117647
49035WJD059,49,035,WJD059,381.77337110481585,169.43059490084985,10.03399433427762,7.06798866855524,17.090651558073656,2.0056657223796033
49035WJD060,49,035,WJD060,231,133,1,8,4,0
49035WJD061,49,035,WJD061,18,5,2,1,0,1
49035WJD063,49,035,WJD063,525,260,8,27,16,1
49035WJD064,49,035,WJD064,384,256,6,20,18,1
49035WJD065,49,035,WJD065,275,211,13,24,17,2
49035WJD066,49,035,WJD066,365,215,14,16,11,0
49035WJD067,49,035,WJD067,4,4,0,0,0,0
49035WJD068,49,035,WJD068,435.84040808174336,160.26583951986282,0.06266532276548645,11.062665322765486,8.125330645530973,0.01253306455309729
49035WJD069,49,035,WJD069,534.581166626112,323.3426992043719,22.016965307147125,25.016965307147128,14.033930614294249,0.0033930614294249194
49035WJD06A,49,035,WJD06A,43.85294117647059,27.794117647058822,3.705882352941176,2.4705882352941173,1.2352941176470587,0
49035WJD06B,49,035,WJD06B,21.329831932773107,13.518907563025211,1.8025210084033612,1.2016806722689075,0.6008403361344538,0
49035WJD070,49,035,WJD070,182.07132915569872,90.53820192988296,2.9847758877983397,5.969551775596679,4.9746264796638995,0
49035WJD071,49,035,WJD071,208,117,3,8,13,1
49035WJD074,49,035,WJD074,183,118,3,8,5,0
49035WJD075,49,035,WJD075,169.74264705882354,89.58639705882352,1.8860294117647058,6.60110294117647,9.430147058823529,0.9430147058823529
49035WJD080,49,035,WJD080,451,207,15,16,17,1
49035WVC001,49,035,WVC001,102,121,9,4,3,1
49035WVC002,49,035,WVC002,480,365,4,13,25,1
49035WVC003,49,035,WVC003,290,226,5,20,8,0
49035WVC004,49,035,WVC004,222,268,6,16,26,5
49035WVC005,49,035,WVC005,85.22911051212938,63.2345013477089,3.665768194070081,4.5822102425876015,2.7493261455525606,0
49035WVC006,49,035,WVC006,349,301,11,18,21,3
49035WVC007,49,035,WVC007,209,118,6,14,13,0
49035WVC008,49,035,WVC008,244.06218895988184,225.13491716299305,6.973205398853767,20.9196161965613,16.934927397216292,3.9846887993450095
49035WVC009,49,035,WVC009,229,171,4,10,5,0
49035WVC010,49,035,WVC010,247,219,3,21,8,2
49035WVC011,49,035,WVC011,272,175,5,9,10,0
49035WVC012,49,035,WVC012,322.93781104011816,333.8650828370069,12.026794601146232,14.080383803438698,27.065072602783708,1.0153112006549903
49035WVC013,49,035,WVC013,214,174,6,15,9,0
49035WVC014,49,035,WVC014,331,223,10,12,16,0
49035WVC015,49,035,WVC015,295,384,14,27,7,2
49035WVC016,49,035,WVC016,307,299,9,21,4,0
49035WVC017,49,035,WVC017,162,111,6,11,11,0
49035WVC018,49,035,WVC018,208,121,8,7,8,0
49035WVC019,49,035,WVC019,246,207,7,18,15,0
49035WVC020,49,035,WVC020,6.390532544378699,8.958579881656807,0.16568047337278108,0.33136094674556216,0.08284023668639054,0
49035WVC021,49,035,WVC021,166,249,5,29,3,1
49035WVC022,49,035,WVC022,213,211,3,9,9,1
49035WVC023,49,035,WVC023,122,154,5,9,10,0
49035WVC024,49,035,WVC024,217,202,8,13,12,1
49035WVC025,49,035,WVC025,246,215,5,6,7,1
49035WVC026,49,035,WVC026,259,268,7,22,8,2
49035WVC027,49,035,WVC027,176,180,6,12,10,2
49035WVC028,49,035,WVC028,195,274,14,14,15,1
49035WVC029,49,035,WVC029,91.10729613733905,94.8412017167382,5.9742489270386265,2.9871244635193133,3.7339055793991416,0.7467811158798283
49035WVC030,49,035,WVC030,132,163,7,13,12,3
49035WVC031,49,035,WVC031,48.609467455621306,77.0414201183432,1.834319526627219,3.668639053254438,0.9171597633136095,0
49035WVC032,49,035,WVC032,158.77088948787062,247.76549865229111,3.334231805929919,11.417789757412399,2.2506738544474394,0
49035WVC033,49,035,WVC033,293,164,2,15,18,0
49035WVC034,49,035,WVC034,226,250,9,11,9,4
49035WVC035,49,035,WVC035,152.9995774427068,194.9994614465871,6.999980667313383,9.999972381876262,8.999975143688635,0.9999972381876262
49035WVC036,49,035,WVC036,99,116,1,10,3,1
49035WVC037,49,035,WVC037,254,262,9,16,11,1
49035WVC038,49,035,WVC038,98,115,8,9,4,2
49035WVC039,49,035,WVC039,392,308,6,23,21,0
49035WVC040,49,035,WVC040,93.66666666666666,92.87139107611549,4.31496062992126,9.086614173228348,2.7716535433070866,0
49035WVC041,49,035,WVC041,86.0263226848317,100.01466589570663,6.002373889735572,4.002382175172693,4.000024856311364,2.761812373812142e-6
49035WVC042,49,035,WVC042,146,253,13,15,11,1
49035WVC043,49,035,WVC043,64,104,7,4,4,0
49035WVC044,49,035,WVC044,141,252,13,18,6,0
49035WVC045,49,035,WVC045,228,320,8,16,3,1
49035WVC046,49,035,WVC046,281,342,10,19,19,1
49035WVC047,49,035,WVC047,119,171,7.000000000000001,12,3,3
49035WVC049,49,035,WVC049,224,214,10,28,11,0
49035WVC051,49,035,WVC051,389.7997970537456,343.5649444335707,8.033806694433206,23.474549526344333,17.696436688568077,1.3502223161527396
49035WVC052,49,035,WVC052,301,241,16,29,7,1
49035WVC053,49,035,WVC053,200,222,10,11,9,1
49035WVC054,49,035,WVC054,175.20836627482123,162.27803397149881,4.9995116388645044,11.471862688164872,4.933556133247073,0.6614020905561361
49035WVC055,49,035,WVC055,287.9965541964409,217.99739171813928,13.999832495660321,16.999796601873246,13.999832495660321,0.9999880354043087
49035WVC056,49,035,WVC056,101,81,2,7,1,1
49035WVC057,49,035,WVC057,278,232,8,13,14,2
49035WVC058,49,035,WVC058,279,225,11,9,17,0
49035WVC059,49,035,WVC059,306,215,5,15,13,0
49035WVC060,49,035,WVC060,237,229,11,13,12,0
49035WVC061,49,035,WVC061,317,184,9,11,9,0
49035WVC062,49,035,WVC062,233,172,3,6,10,2
49035WVC063,49,035,WVC063,328,298,5,13,23,2
49035WVC065,49,035,WVC065,144,153,3,8,7,0
49035WVC066,49,035,WVC066,170,184,13,14,11,0
49035WVC067,49,035,WVC067,209.00000000000003,167,7,17,11,1
49035WVC068,49,035,WVC068,258,153,2,15,6,0
49035WVC070,49,035,WVC070,234,187,7,8,4,0
49035WVC071,49,035,WVC071,300,303,9,23,15,0
49035WVC072,49,035,WVC072,309,340,11,20,15,0
49035WVC073,49,035,WVC073,8,11,1,1,0,0
49035WVC074,49,035,WVC074,114,93,5,7,3,0
49035WVC076,49,035,WVC076,88.89270386266094,67.1587982832618,2.0257510729613735,5.012875536480687,1.2660944206008584,0.2532188841201717
49035WVC077,49,035,WVC077,139,184,4,14,4,0
49035WVC078,49,035,WVC078,150,107,5,17,3,0
49035WVC079,49,035,WVC079,94.33333333333333,141.1286089238845,6.68503937007874,8.913385826771654,2.2283464566929134,0
49037BLUFF0,49,037,BLUFF0,10.508486944740037,32.51935269287575,0.41628349894426997,1.3213294005291503,0.10406000465001347,2.388537119283658e-4
49037SJ0001,49,037,SJ0001,123,54,3,13,13,1
49037SJ0003,49,037,SJ0003,NA,NA,NA,NA,NA,NA
49037SJ0004,49,037,SJ0004,147.54660369347667,13.240454645363192,4.015884989296785,1.0945091941894938,7.914884215927162,0.006562158220925993
49037SJ0005,49,037,SJ0005,327.256170549474,45.029350973258026,8.00430090045983,11.000240772877172,17.005263991968523,2
49037SJ0006,49,037,SJ0006,66.39970344041471,8.104011717355053,1.0004998311848958,0.05334030286714008,1.0205024447600735,0
49037SJ0007,49,037,SJ0007,317.8058013552056,46.86990790150591,3.9903652580078663,7.944189805097954,6.9669439544355285,2.1911916343476243e-4
49037SJ0008,49,037,SJ0008,281.8404912694152,285.95131626882835,8.330320984443839,10.221818392442978,14.917055093987795,0.0017181214672668823
49037SJ0009,49,037,SJ0009,11,27,1,0,0,0
49037SJ0010,49,037,SJ0010,32.21998557783043,110.14081251607446,1.3368501451247838,4.503672821557455,0.11053646662462949,0.002187386073641998
49037SJ0011,49,037,SJ0011,260.9837407690235,731.4715164040647,24.763004236269687,34.413610980375786,15.666645886613114,2.0348946297405237
49037SJ0012,49,037,SJ0012,245.61376910282027,39.937198228100854,1.9968599114050427,3.9937198228100854,7.987439645620171,0.9984299557025214
49037SJ002I,49,037,SJ002I,71.97115458403734,15.672550694090855,1.6635668334509848,0.9631176404189912,3.3271336669019695,0.0875561491289992
49037SJ002U,49,037,SJ002U,NA,NA,NA,NA,NA,NA
49037SJ02GD,49,037,SJ02GD,0.017823946312758073,0.003881370304116417,4.1198902669392135e-4,2.3851996282279656e-4,8.239780533878427e-4,2.1683632983890596e-5
49039AXTSSD,49,039,AXTSSD,66.58241758241758,12.05860805860806,3,1,12,0
49039AXTU00,49,039,AXTU00,25.417582417582416,0.9413919413919414,0,0,0,0
49039CENM00,49,039,CENM00,350.0446172303114,33.007759518315034,6.001293253052506,4.000646626526253,24.001616566315633,2
49039EPH004,49,039,EPH004,1.134858282404638,0.07650729993739135,0.03825364996869567,0.02550243331246378,0,0.01275121665623189
49039EPH1M0,49,039,EPH1M0,368.58686647518994,75.67548540895419,10.03808351091546,9.122626969555586,24.609534368070953,0.9154565413598741
49039EPH2M0,49,039,EPH2M0,354.06047438100137,64.82797418243686,4.986767244802836,9.973534489605672,18.949715530250778,0.9973534489605672
49039EPH3M0,49,039,EPH3M0,368.8297821289567,72.96511147330621,4.997881164381066,7.996317009183235,14.9927021772724,0.9996180691371374
49039EPHU0E,49,039,EPHU0E,64.29242392410313,5.4012213527307145,1.8273309778373459,1.3225782754206536,2.0996922605812656,0.5225780947139826
