GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTru,G16PREDCli,G16PRELJoh,G16PREGSte,G16PREOth,G16USSRSze,G16USSDVan,G16USSGFlo,G16USSOth,G16H01RHar,G16H01DWer,G16H01LBee,G16H01Oth,G16H02RMcD,G16H02DRup,G16H02LKas,G16H02Oth,G16H03RPla,G16H03DSar,G16H03GEze,G16H03Oth,G16H04RMcD,G16H04DBro,G16H04LKra,G16H04GCla,G16H04Oth,G16H05RArn,G16H05DHoy,G16H05LSum,G16H05Oth,G16H06RHoe,G16H06DDel,G16H06LHow,G16H06GGlu,G16H06Oth,G16H07RVau,G16H07DCum,G16H07GHoe,G16H07Oth,G16H08RCox,G16H08DRas,G16H08LWun,G16H08GWal,G16H08Oth
2403705-001,24,037,05-001,1545,637,69,11,27,1435,702,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270,909,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403705-002,24,037,05-002,1432.975404746574,577.7317187768801,55.899574928965244,14.794076913932853,25.35936841706873,1300.07267808071,646.0521966170247,89.61385132642177,3.312671538081898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189.935755235414,804.9844530782308,84.17088907553484,2.074753322468515,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403705-003,24,037,05-003,1254.8381810733306,348.4129455141335,66.18926669397788,14.708725931995083,18.385907414993856,1181.2945514133553,417.3600983203605,68.02785743547726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073.736993035641,563.5280622695616,62.51208521097911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403706-001,24,037,06-001,613.9047195013358,257.5405164737311,49.91095280498665,9.98219056099733,18.966162065894924,575.9723953695459,287.4870881567231,37.93232413178985,2.9946571682991987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.086375779163,388.3072128227961,28.948352626892255,0.9982190560997329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403706-002,24,037,06-002,912.2118959107806,261.22057001239153,39.553903345724905,11.536555142503097,16.48079306071871,803.4386617100372,340.3283767038414,50.26641883519207,5.768277571251549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750.7001239157373,429.3246592317224,49.44237918215613,0.8240396530359355,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403706-003,24,037,06-003,1396.9220688822136,504.54873452713696,111.0195217622503,21.7425377062283,44.54152173616404,1431.9280967428906,536.0438711357884,74.19582464857697,0.9826404751027866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217.7776539813324,784.6142074880643,83.43178261076763,1.2778638695213949,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403706-004,24,037,06-004,764,311,23,10,23,729,345,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,431,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403707-001,24,037,07-001,905.0567035767158,471.2794776168529,36.73736496674926,5.359907790483274,2.3887258908830886,771.8799468814906,553.519528320414,35.898365812139446,0.76203621084200035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699.1301969266495,658.3375096773929,31.314746629492213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403708-001,24,037,08-001,694.5044542598737,1011.1731137903765,103.49500483609665,17.93526415340415,25.47660919891171,740.461443531504,964.0033615206528,90.21437251740127,3.1258587558227284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631.2186337857327,1083.3923928915788,72.50970197130306,3.954299075072956,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403708-002,24,037,08-002,641.5141579507596,378.2791033329722,58.89039624926071,13.43522745000041,31.10835895222307,641.9098228748335,386.7801304344541,58.61498387407572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566.137624971498,482.97573774779033,58.13397367851994,3.0256902829630725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403708-003,24,037,08-003,801.5254735709635,792.6313680329414,128.95600477313968,28.766598132040915,36.70399135449409,869.9697465042036,763.8599177717879,115.0692831582733,4.959683540952495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766.8030431287627,893.8096968679735,105.14950312920978,3.9677674801199223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403708-004,24,037,08-004,679.1725670351841,750.132025573565,98.50166991561815,20.577204629415053,38.936229671333344,729.150660468667,692.0790517605682,83.06950938560738,6.609962239459084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641.6522213285713,778.1229739493164,97.72166255435747,4.409613261174803,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403708-005,24,037,08-005,767,531,113,19,43,883,481,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757,639,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403708-006,24,037,08-006,516.9241237692995,324.02936072609117,55.83795772303399,4.2301483123510595,27.072949199046782,536.3828060061144,327.41347937597203,35.533245823748906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470.3924923334379,412.86247528546346,31.303097511397844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403708-007,24,037,08-007,554.9838528882096,875.9477354108501,66.99933563914539,10.000251644039565,29.99883302131409,574.9849697196418,818.9524384351575,67.99836659751043,1.0001083228128782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502.98711365539833,903.9503568876993,61.998505932801876,1.0000660108923767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403708-008,24,037,08-008,53.44867308253135,53.29644211140274,8.223184601924759,0.9176727909011373,3.354301545640128,55.26870807815689,52.39145523476232,5.796617089530475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.24896471274424,59.42300962379702,8.222747156605424,0.0017497812773403325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403708-009,24,037,08-009,583,1305,82,22,26,580,1251,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,1339,102,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403708-010,24,037,08-010,246,353,39,10,10,259,345,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.00000000000003,376,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403708-011,24,037,08-011,602.7418405094031,580.373771315842,103.67103798450208,13.285411634980234,36.43899447235751,662.0771374452567,559.0053620928278,68.93513969250284,2.9626609750924384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573.1336442115897,639.1429498352223,86.26389146681115,0.9875536583641461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403708-012,24,037,08-012,203.4976348155156,76.425260170293285,24.045411542100283,3.233207190160833,3.297540208136235,216.0525070955535,87.19205298013244,7.932828760643331,0.0402081362346263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.21617786187323,128.24550614947967,13.85241248817408,0.03216650898770104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403709-001,24,037,09-001,18.31723149008566,14.226975914629639,0,0,0,15.6496735060926,13.337789919965285,1.2448603925300934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.515627118898157,16.538859500756953,0.8891859946643524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24037ZZZZZZ,24,037,ZZZZZZ,1922.152022686022,1170.3698178980335,151.6480320810463,33.65376070782227,64.58931947090144,1896.6308240539097,1197.134782483754,123.17618035004071,4.6021568528393635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646.413919307882,1508.2663066613181,121.51037171230443,3.236084169341295,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403901-001,24,039,01-001,206.90899871037098,236.7939975030391,7.586258451323286,10.24376207331898,5.01250603665949,195.2364818077244,242.36025836902618,13.338765695314674,0,228.10402044234516,190.13144920976316,11.723764487982775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403901-002,24,039,01-002,369.6041237113402,593.7257731958763,14.744845360824742,6.880927835051547,10.812886597938144,374.51907216494845,576.0319587628866,17.69381443298969,0,415.8046391752577,477.73298969072164,19.65979381443299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403901-003,24,039,01-003,35.03620676908106,145.1854545517554,3.1740155212794536,2.413772173256362,0.816261086628181,41.188175726522154,134.31097450768615,3.2160288252332707,0,49.22474668094251,115.21786585872998,0.8652766079076345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403902-001,24,039,02-001,157.29142164069393,46.33820935019112,3.0735445457218464,0,1.0245148485739488,139.1791017347839,59.2950602763893,7.204498676859747,0,157.25852690385182,37.47941781828874,3.0735445457218464,0.9916201117318436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403903-001,24,039,03-001,479.54203742854907,247.76509748649283,15.743540834703627,2.635694933834469,8.75234515699632,459.40854279226375,272.2644287839637,8.759235768538094,0,499.6755320648344,204.85724532143138,11.386317437945346,0.0034453057708871662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403904-001,24,039,04-001,356.1531959463879,173.97745882745417,13.894499956839422,1.0507896291860106,5.072468159118577,344.39052629109267,173.76584602246828,14.945243609637405,2.0712756707563615,372.089002957195,136.9730650339844,15.965755923429487,0.09067431285141463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403905-001,24,039,05-001,375.2321906460308,182.57960142274052,12.329024679504462,5.1613372730734275,10.146998470185757,374.0943134447217,187.39793664174138,10.405201210201577,1.0013389944353515,403.98647633606527,137.61825979369496,17.370359105348513,1.0130649013609654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403906-001,24,039,06-001,135.229112833764,124.82687338501293,0.8001722652885443,5.601205857019811,3.2006890611541774,126.42721791559002,130.42807924203274,6.401378122308355,0,144.03100775193798,99.2213608957795,8.001722652885444,1.6003445305770887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403907-001,24,039,07-001,513.776036045293,575.2621765896881,18.338273616202525,8.317214949947754,10.838152312065636,515.3544981971665,547.880147729818,22.482949806239343,0.8310249307479224,562.8308867080603,446.2756884408127,22.531709303519047,1.6620498614958448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403908-001,24,039,08-001,672.7364133371709,255.5355368490029,13.906695882938934,1.7383369853673667,8.691684926836833,651.8763695127625,265.9655587612071,11.299190404887883,0,678.8205927859567,211.20794372213504,23.46754930245945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403908-002,24,039,08-002,274.40135241526343,77.42051370812334,2.7956904670955917e-5,3.4946130838694896e-6,1.9600174730654194,257.7413104799064,90.16053467580184,0.9800227149850451,0.98,281.2613646464093,57.82042459548969,2.9400471772766323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403909-001,24,039,09-001,108.42023346303502,68.07782101167315,11.766536964980544,1.6809338521400778,0,115.98443579766537,63.87548638132295,2.5214007782101167,0,120.18677042801556,55.47081712062257,2.5214007782101167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403910-001,24,039,10-001,37.17849546222769,35.288063489572046,0.6301439908852151,0,1.2602879817704302,28.986623580719893,43.47993537107984,2.5205759635408604,0,47.26079931639113,22.68518367186774,0.6301439908852151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403910-002,24,039,10-002,25.94320648218531,7.819145735957691,0.06575342465753424,0,0.13150684931506848,16.81450405136582,16.94784816677718,0.26301369863013696,0,29.063738254273744,4.4356002652391195,0.06575342465753424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403911-001,24,039,11-001,30.924342105263158,8.611842105263158,1.174342105263158,0,0.39144736842105265,27.792763157894736,9.394736842105264,3.1315789473684212,0,30.532894736842103,9.394736842105264,1.174342105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403912-001,24,039,12-001,295.19028340080973,109.50607287449392,13.489878542510121,1.5870445344129553,3.1740890688259107,286.46153846153845,117.4412955465587,7.935222672064778,0,302.331983805668,85.70040485829959,13.489878542510121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403913-001,24,039,13-001,58.625,18.272727272727273,0,1.5227272727272727,0.7613636363636364,57.10227272727273,16.75,2.284090909090909,0,56.34090909090909,16.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403913-002,24,039,13-002,118.1938144329897,88.31134020618556,9.007731958762887,0.0036082474226804126,0.005670103092783505,102.19639175257733,102.3020618556701,5.009278350515464,1,119.21804123711341,80.25051546391754,6.010309278350515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403913-003,24,039,13-003,82,56,8,2,6,92,59,2,0,92,53.00000000000001,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403914-001,24,039,14-001,190.9367281339875,58.57604466249366,2.663170360345119,0.007782101167315175,1.7391304347826086,174.45000845880563,82.03485027914058,4.359499238707494,0.8695652173913043,195.33902892911522,55.90898325156488,5.229064456098799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403915-001,24,039,15-001,178,294,12,0,7,172,292,18,0,214,222,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403915-002,24,039,15-002,80.99946798750997,422.9972217125521,9.999934319445677,5.9999605916674055,9.999934319445677,86.99942857917738,416.99726112088473,8.99994088750111,0,129.9991461527938,335.9977931333747,6.9999540236119735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403915-003,24,039,15-003,20.3652798100401,53.33763759772407,0.9697752290495285,1.939550458099057,3.879100916198114,24.244380726238212,46.54921099437737,2.9093256871485855,2.9093256871485855,23.274605497188684,41.700334849129725,3.879100916198114,2.9093256871485855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24039ZZZZZZ,24,039,ZZZZZZ,537.6216588295111,351.9778900250965,19.3671133436867,5.202680871512711,8.8412007660801,517.1789468571487,363.0010786379132,19.54871680179128,0.4956100617939261,567.7839605658905,288.81031741067176,20.919344088713572,0.7931119820380587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404101-001,24,041,01-001,818.2674830158005,845.8777355101987,53.54715635277223,18.406834996265452,40.99704158259123,890.2214743648382,849.2244327822469,25.10022954036198,0,1003.1725072964671,713.6831932642923,48.52711044469983,4.18337159006033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404101-002,24,041,01-002,1305.3183662689105,1450.8070073468368,127.47815634486679,39.843082861641236,50.437020397723266,1306.0093671144928,1526.7894106516458,91.41033930662297,12.568396010902791,1573.4421428659412,1176.780284869608,132.36322867125867,10.665440941006073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404101-003,24,041,01-003,803.4867021445588,1042.0603188495334,63.32143454071593,28.413578749384374,49.52453890165823,810.4967894311291,1065.8471272020208,63.94820493761296,5.131134725414558,934.2707932379756,924.2157040366945,81.37187097356768,3.1109601522738566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404101-005,24,041,01-005,1168.6238693776622,707.8500944183477,73.17817031493364,18.748254629372553,16.83344432618151,1146.235593678417,758.4024349565731,47.789494653121785,0,1290.5000677606486,575.7517331387626,79.13728734514557,3.0358112114555493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404102-001,24,041,02-001,569.3859867258395,572.5264061183199,13.2437791548169,8.827597347140697,22.06793419713803,581.3696262334879,581.3508259533195,15.132929454856042,0,655.7692351960486,474.79091192743897,25.854575766586805,3.1527322520272794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404102-002,24,041,02-002,260.1354949874687,178.44627192982458,9.030584273182958,4.045347744360902,10.466791979949875,268.5345003132832,189.00328947368422,5.045386904761904,0,300.9273574561403,151.93350563909775,8.451597744360901,0.18045112781954886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404102-003,24,041,02-003,476.7288192991858,400.2482600533271,25.493519748619562,6.798271932965216,10.197407899447825,507.3210429975292,386.6517161873967,11.047191891068476,0,536.2136987126314,316.11964488288254,34.84114365644673,2.549351974861956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404103-001,24,041,03-001,1162.1303517583171,794.5725753806628,66.68651785071906,24.37026427240815,29.328309772109076,1168.9343940027575,829.9143440231622,55.575748490298984,0.231911141557678,1316.7061466917614,656.9616072311464,63.90934231375368,4.9296767053746855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404103-003,24,041,03-003,305.3681216319077,341.77604838487537,19.145838771237855,2.499793916506016,11.108460473565865,345.97479348446734,323.97508669794877,6.197991424939537,0,381.7281318234014,279.443767420684,11.838519361770581,1.851986248067105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404104-001,24,041,04-001,1894.4249544161894,740.6628466503836,80.39854426589356,19.98591696152854,47.176641232373285,1859.5036639032405,811.695458977253,49.276604716096,0.0033435497353023124,1997.7623296012691,625.2554495897324,102.37596524349038,3.0125769598046506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404105-001,24,041,05-001,341.9780336054143,344.6135084793696,20.303121617272755,5.922068059253191,6.767707205757584,344.40600162858505,354.016706406093,16.061955716138595,0,392.68525399100866,282.1321908857747,21.973647640502033,5.066052777859045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404105-002,24,041,05-002,204.11327014650138,95.7615529098539,10.301043540103807,3.0521610489196465,3.4336811800346023,189.2339850330181,114.8375594656017,6.485842228954248,0,222.42623644001924,81.64530805860055,8.011922753414073,1.1445603933448676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24041ZZZZZZ,24,041,ZZZZZZ,1416.2277376056759,1135.0552983897167,70.07798571349686,22.07821234470148,42.79791586657903,1444.7375697956631,1171.9973798078067,42.54747840857419,0.0733959138153545,1631.508655883356,941.7021570625171,69.0530209927334,7.0043710351744934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404301-001,24,043,01-001,1310.7806691449814,568.4711895910781,55.94795539033457,26.974907063197026,19.981412639405203,1215.8689591078066,609.4330855018587,82.92286245353161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1141.9377323420074,694.3540892193308,58.94516728624535,30.971189591078065,0.9990706319702602,0,0,0,0,0,0,0,0,0
2404302-001,24,043,02-001,1440.3892036981808,529.3728004771847,54.317924246943036,28.08529674917984,32.08529674917984,1255.6796898300029,653.9272293468536,63.35669549657023,4.00775424992544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177.485833581867,797.2800477184611,42.23650462272592,26.08529674917984,6.01163137488816,0,0,0,0,0,0,0,0,0
2404303-001,24,043,03-001,184,267,10,9,6,153,283,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,296,9,8,3,0,0,0,0,0,0,0,0,0
2404303-002,24,043,03-002,317,356,30,11,12,281,375,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,375,29,10,0,0,0,0,0,0,0,0,0,0
2404303-003,24,043,03-003,713.9383312377349,530.3970892814839,50.750484573898134,37.69524447663474,25.406561431812044,620.0336657374233,600.576405274522,62.318321413996024,2.212619528818813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604.4194344506183,653.5927469619121,34.8172672721477,24.496266651027135,0.0023501762632197414,0,0,0,0,0,0,0,0,0
2404303-004,24,043,03-004,255.49092669116956,381.4638137133153,15.014053862306051,14.981182858136487,14.986661358831414,208.44250845538798,383.57964037607724,45.935719897451314,3.990599294947121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.39320194913364,413.558441594435,18.98821765516839,12.010147389705857,0.9976498237367802,0,0,0,0,0,0,0,0,0
2404304-001,24,043,04-001,1339,261,35,15,16,1208,338,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159,423,18,16,12,0,0,0,0,0,0,0,0,0
2404305-001,24,043,05-001,1474.6164898024297,248.183830156809,28.019462035274024,10.99905670199979,15.059097643234212,1298.3910878384129,342.22053666427416,60.041704361301484,7.982656321314469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1333.1892358131054,361.351127378839,26.99872573491732,17.031857463370432,0.9978320401643086,0,0,0,0,0,0,0,0,0
2404306-001,24,043,06-001,1090.7095033773,470.9729223825739,48.015376172650036,12.290527200803075,28.289015411674015,1014.2588345065476,530.2827855381578,45.434236253107215,8.45297346812182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,982.6552458735271,579.6145147313186,31.939602436695235,25.34974258528682,2.8676799924088328,0,0,0,0,0,0,0,0,0
2404306-002,24,043,06-002,1183.603480284461,640.0694295025495,71.0582433035514,17.77944704963123,36.745124140820394,1115.499142440023,725.0553731141032,55.77034612698308,0.5359040547617283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1053.9856165059962,816.9707265742588,33.19110187405918,17.665025117596755,1.1266851465844052,0,0,0,0,0,0,0,0,0
2404307-001,24,043,07-001,1315.1940089030595,393.9347488360428,70.05987270944217,16.284848454436077,33.57550398185534,1232.2340677845284,476.56841700920455,57.26866253642891,0.20392059085570713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1163.1665080296316,567.3445094095845,26.751665654551726,23.897079145429277,3.846899463667741,0,0,0,0,0,0,0,0,0
2404307-002,24,043,07-002,1053.8059910969407,422.06525116395727,39.94012729055783,25.715151545563923,30.424496018144662,1000.7659322154716,467.4315829907954,51.731337463571094,4.796079409144293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961.8334919703684,525.6554905904155,26.248334345448278,26.102920854570726,1.1531005363322588,0,0,0,0,0,0,0,0,0
2404308-001,24,043,08-001,977,448,40,12,22,881,502,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,517,39,28,3,0,0,0,0,0,0,0,0,0
2404309-001,24,043,09-001,1037,383,50,10,26,997,416,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,481,19,17,1,0,0,0,0,0,0,0,0,0
2404310-001,24,043,10-001,1069.9113398580685,581.9374181789334,48.886440418924586,18.808007726977618,22.78125834056878,943.5658348138079,627.244847888753,81.47095991831044,4.8583421210215985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914.1993397957435,717.5041120832893,26.581355120612173,21.679724541203633,0,0,0,0,0,0,0,0,0,0
2404310-002,24,043,10-002,883.7733567932939,575.3250363407307,55.25414042058339,15.03856296637271,29.22786122686307,838.4101166537455,613.4425834625448,41.936776213780405,0.8333311125109022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803.7962393400524,673.889725264076,31.164744040120166,14.436849500920632,0.03860294117647059,0,0,0,0,0,0,0,0,0
2404310-003,24,043,10-003,570.1172245820168,333.1349370215192,41.76327198812048,13.597344368225274,12.626105484780611,540.980058078677,372.95573124275035,31.079644270229196,1.9424777668893247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534.1813858945643,398.2079422123116,12.626105484780611,18.453538785448586,0,0,0,0,0,0,0,0,0,0
2404310-004,24,043,10-004,367.8843241896238,148.6865188956534,6.734961381934644,7.688593416198249,9.585592460227286,302.74273965660103,205.19511650026263,18.23089741803859,0.002053004899634732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.95199643138704,224.36835442561684,7.681407899049527,6.718537342737566,0,0,0,0,0,0,0,0,0,0
2404310-005,24,043,10-005,14.031583134977238,12.097555410453428,0.273313712687067,0.11623686631518942,0.06911381240362613,10.598051038990855,12.216933813696054,1.4021167267120067,0.01884922156462531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.472389561893353,13.575069023423934,1.1665014571541903,0.1036707186054392,0.025132295419500413,0,0,0,0,0,0,0,0,0
2404311-001,24,043,11-001,417.9897669883198,264.9935125643654,23.99941245865951,10.999730710218941,7.999804152886503,393.99035452966024,279.9931453510276,26.999339015991946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391.99040349143866,277.993194312806,20.99948590132707,13.999657267551381,0,0,0,0,0,0,0,0,0,0
2404311-002,24,043,11-002,245.22956386669878,115.53529784455652,9.052632151005918,2.0253622265840323,5.018783207708292,209.14068636253305,144.57376914711367,11.077798530476453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.07186416655392,147.65271646786317,8.055346812427576,7.029153141370553,9.293680297397769e-4,0,0,0,0,0,0,0,0,0
2404312-001,24,043,12-001,1095.687016338239,329.95764811487663,27.92638052379857,15.930025749565695,14.965860447505593,975.2420230534293,399.6618413477389,49.795417619909706,1.011122477116451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945.3591376204768,457.41475869442246,32.86929568924559,10.985232297116424,0.005634861006761833,0,0,0,0,0,0,0,0,0
