GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PREOFUE,G16PREOWRI,G16USSRAYO,G16USSDHAS,G16USSLCHA,G16USSIDAY,G16USSOWRI,G16GOVRSUN,G16GOVDVAN,G16GOVLABR,G16GOVOWRI
33009WARR01,33,009,WARR01,261,180,14,5,0,12,235,219,5,9,0,238,195,20,2
33009WATE01,33,009,WATE01,130.97630248469528,184.25868341836946,10.283986925170181,2.2299626513605584,1.3513912227891298,7.932633051020494,154.56965448299496,179.24612506462788,2.0542483656462727,3.9327824455782596,0,147.04277306632818,173.36774037925366,10.811129782313039,0
33009WENT01,33,009,WENT01,323.5042173885478,175.4054460245222,16.064578871154936,5.020747066389599,0,13.031724849101877,317.4797148532707,190.48516942123837,8.02903722815993,14.031006950112149,0,307.49379153088637,196.4558868930558,16.05938760428801,2.004412042871549
33009WOOD01,33,009,WOOD01,335.05654773905206,378.0638894351095,43.0076998140868,3.001264342452687,0,25.00231286818152,367.05836747074295,377.0652186447972,18.003319713577593,15.003458908964252,1,306.05003826056833,409.06849331384996,47.00940188671161,4.2826925559553085e-4
33011AMHE01,33,011,AMHE01,3269.3686101703943,3774.256303730806,251.99337997674672,46.99090090146279,3.998261496128496,0.18576223046833826,3937.3504968421075,3403.9817071773673,113.97699713870104,98.05018019509362,0.005453700189394131,3748.636152440643,3381.8432974439033,274.95658244123206,0.03226634169245852
33011ANTR01,33,011,ANTR01,748.6602454183001,668.4568279430471,71.06403806018196,13.00990715243071,11.996431251064333,17.024602101886757,719.6199093423904,701.5184942794298,38.030722598144635,53.03259536794581,0.9996020692399522,687.6097211431987,695.5088176621409,107.05876070420703,0.007841731201892261
33011BEDF01,33,011,BEDF01,6856.385791342957,5893.418921258894,539.6336499986783,58.67062475689316,6.0871592628894895,304.14659727136876,8047.39648184604,5226.587096795638,153.88245393701297,190.46577049715637,2.0532169224427514,7949.571578314368,5128.906315466687,390.3537640102646,21.63147945091536
33011BENN01,33,011,BENN01,404.2959122683914,313.4087775829765,39.2775801305567,7.663159794253091,1.916377051914659,19.16179372567502,382.30448490109137,340.2161630923232,20.113901124730827,31.602347385554385,1.914817411466849,369.85608856943765,327.76011946623726,51.72018470415865,5.744276134575252
33011BRKL01,33,011,BRKL01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33011DRNG01,33,011,DRNG01,577.2705942802849,377.3068079297784,54.18098869882741,9.85087403532633,0.9850492904831943,25.611281552563053,563.4754830997853,411.7876493060296,26.598007817221546,35.46307030107591,1.9697936765708797,558.5481023166006,393.07308485662867,62.06130679659409,4.925475130712604
33011FRNT01,33,011,FRNT01,465.4639515008896,488.9062961238762,30.219410562408086,20.46120467933594,0.07967851060807792,13.991477867416082,528.6373853797644,502.14572895551447,22.091053117510793,20.643467147064705,1.0991510347285576,510.9366973668161,488.6265246677283,43.83414290496414,1.2551058207942667
33011GOFF01,33,011,GOFF01,4995.519080752355,4134.824181220931,410.89352654510213,56.84692244167768,6.98122472511145,202.4466038519545,5183.032895145469,4158.748571058502,168.54141478743,204.4487744923722,0.99743496630292094,5074.315749795212,4056.0308272528305,383.9663179670377,0.9994767559931075
33011GRFD01,33,011,GRFD01,410.8958401362573,429.1683502244675,51.54729506393269,12.875991080483608,0.010399007728416586,18.860310831732416,410.7822638192576,445.10761652726944,23.802074447292185,30.774038136609317,1.9847159032851036,395.9064875383245,443.0661189380982,62.47368292509703,2.0051703985562668
33011GRNV01,33,011,GRNV01,493.10835150304825,379.0707159917118,46.016351850873384,11.001316860648435,8.999278084765143,29.00269284877796,447.12411916032426,445.059649987275,31.00670863347154,50.00069933094012,1.999760259442872,450.10712487166467,426.069118183251,73.01046549377979,6.001272691766562
33011HANC01,33,011,HANC01,432.81717766762796,712.6989553741772,38.98353332341222,5.997466665140341,4.997888887616951,24.989444438084753,486.794377653891,704.70233315399,11.994933330280682,14.993666662850853,0,472.8002887685635,688.7090887136159,35.98479999084204,0.9995777775233902
33011HILS01,33,011,HILS01,1595.4757998537148,1202.7772763186986,153.69896597075564,25.12899949667659,2.0132396677633246,52.34423136184643,1509.3298518041252,1327.203975136083,76.34252343340049,89.46507762422706,0.029197080291970802,1471.2826776786658,1306.940191597136,168.80556274905356,13.06416003024263
33011HOLL01,33,011,HOLL01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33011HUDS01,33,011,HUDS01,7214.304899839123,5315.497274745707,545.6407088944084,96.1165540007018,15.950398911913771,173.3563569430888,7147.912126096876,5433.2732425200165,213.24951231109154,384.463261745533,11.921570981218808,7153.489851415327,5108.524570872437,582.0646071037197,55.75497453087641
33011LITC01,33,011,LITC01,2727.022109876661,1933.2781629942544,227.80149146104526,36.11247764018553,4.04175532381269,1.4329735282738447,2820.828994414314,1937.0404027559325,72.39431928298852,101.69121909102145,0.05995137398523615,2779.6766558182176,1861.7528881845055,187.86813899398996,0.3463452807104963
33011LYND01,33,011,LYND01,503.90103603026466,470.93871990705355,64.1019912508842,14.022890264567645,8.99780534813823,20.03889086558812,526.913920475295,479.9594401126967,28.047360157035857,42.05642958439049,1.0030417300802639,513.8908820342016,481.93382233374075,61.12347152469481,2.0058279567214283
33011MANC01,33,011,MANC01,2230.2936607351517,2986.6204126464795,214.9823637031349,39.01443661736721,3.9927893700130204,104.98546122258205,2523.9027703402,2858.8932307281407,66.03180382599406,98.01385904583849,9.985479918539044,2470.968505992722,2809.7624051013254,184.04701231930022,18.001448268954697
33011MANC02,33,011,MANC02,1970.6053832400733,2454.281299672986,211.42122532737628,45.8744168163175,0.9972699307895108,100.72426300974058,2103.2422840350782,2440.3195206419327,80.77886439395037,105.71061266368814,3.989079723158043,2077.3132658345507,2334.6089079782446,207.43214560421825,18.948128685000704
33011MANC03,33,011,MANC03,970.4625618471688,1810.608686091259,128.3419461242441,32.57910940076965,3.948982957669049,71.08169323804289,1019.8248488180319,1763.2208905992304,74.04343045629467,105.63529411764706,1.9744914788345245,1070.1743815283123,1611.1850467289719,185.6021990104453,9.872457394172622
33011MANC04,33,011,MANC04,1384.8905230607459,1886.4777579703195,170.99782862227357,47.16540946353497,1.0413715786606441,75.42911462853839,1337.4491492876207,1929.596629546162,90.32048273453626,146.50656279590353,7.005159160091539,1393.3301007755072,1818.3330727216687,188.80127296403788,22.098222424830965
33011MANC05,33,011,MANC05,1078,1571,142,38,4,44,1038,1620,66,106,2,1099,1467,153,20
