GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PRECCAS,G16USSRTHU,G16USSDWIL,G16HALRNOE,G16HALDHAW,G16PUCRNEL,G16PUCDRED
46055VTD-16,46,055,VTD-16,188,17,6,2,193,17,187,23,192,14
46055VTD-17,46,055,VTD-17,181,20,3,0,187.00000000000003,16,177,24,189.00000000000003,10
46055VTD-19,46,055,VTD-19,162,21,11,2,175,24,165,32,175,20
46055VTD-20,46,055,VTD-20,179.98579492775244,5.999526497591748,2.999763248795874,0,173.9862684301607,12.998974078115454,171.9864262642968,14.99881624397937,177.9859527618885,9.99921082931958
46057VTD-BY,46,057,VTD-BY,240,54,14,4,265,53,246,70,269,34
46057VTD-CW,46,057,VTD-CW,483,166,32,12,534,159,479,221.00000000000003,570,100
46057VTD-ES,46,057,VTD-ES,285,143,29,3,321,149,273,198,347,106
46057VTD-HI,46,057,VTD-HI,338,46,14,3,360,41,338,57,369,25
46057VTD-HZ,46,057,VTD-HZ,109,12,3,5,117,9,116,15.000000000000002,119,7
46057VTD-ND,46,057,VTD-ND,471,117,29,3,521,111,483,149,529,88
46057VTD-OX,46,057,VTD-OX,125,17,3,2,135,14,127,20,135,8
460590VTD-1,46,059,0VTD-1,96.52487633106662,7.424990487005124,0.4640619054378203,0.9281238108756406,96.98893823650444,9.745300014194225,89.56394774949932,16.24216669032371,97.91706204738009,6.496866676129484
460590VTD-2,46,059,0VTD-2,60,18,1,1,66,16,61,21,67,11
460590VTD-3,46,059,0VTD-3,111.47512366893339,8.575009512994876,0.5359380945621798,1.0718761891243596,112.01106176349556,11.254699985805773,103.4360522505007,18.75783330967629,113.08293795261993,7.503133323870516
460590VTD-4,46,059,0VTD-4,42,9,2,0,47,5,41,10,49,2
460590VTD-5,46,059,0VTD-5,123.38560510562579,15.423231314829943,7.376309161299815,2.0117205506436,135.45592698266753,18.10552347992828,124.72674405407572,25.48184833624642,138.13822342822542,10.058634143254643
460590VTD-6,46,059,0VTD-6,124,46,9,0,128,48,110,65,131,35
460590VTD-7,46,059,0VTD-7,82,29,5,1,88,32,77,40,88,23
460590VTD-8,46,059,0VTD-8,60.60287027062063,7.575358783827578,3.622997679221885,0.9880902761514233,66.53141192752916,8.892812485362809,61.26159712138824,12.515810164584694,67.84886562906439,4.940451380757116
460590VTD-9,46,059,0VTD-9,75.87719298245614,5.463157894736842,1.8210526315789475,3.0350877192982457,82.55438596491229,6.0701754385964914,80.73333333333333,7.891228070175439,79.51929824561404,6.0701754385964914
460590VTD10,46,059,0VTD10,49.122807017543856,3.536842105263158,1.1789473684210525,1.9649122807017543,53.44561403508772,3.9298245614035086,52.266666666666666,5.108771929824561,51.48070175438596,3.9298245614035086
46059VTD-12,46,059,VTD-12,216.65666855821493,69.86479925411354,20.528137755587903,2.1298700499510996,247.2314259874674,66.31967784219037,225.09223267410326,87.75823848156152,257.292031675118,44.250414598756294
46059VTD-M1,46,059,VTD-M1,194.2097902097902,63.74825174825175,11.118881118881118,1.4825174825174825,217.93006993006995,61.52447552447553,195.6923076923077,83.76223776223776,231.27272727272728,42.99300699300699
46059VTD-M2,46,059,VTD-M2,51.50830564784053,16.6046511627907,4.913621262458472,0.5083056478405316,58.79401993355482,15.757475083056478,53.541528239202655,20.840531561461795,61.16611295681063,10.50498338870432
46059VTDM3a,46,059,VTDM3a,64.12587412587412,21.04895104895105,3.6713286713286712,0.48951048951048953,71.95804195804196,20.314685314685317,64.61538461538461,27.65734265734266,76.36363636363636,14.195804195804197
46059VTDM3b,46,059,VTDM3b,39.499361458280205,12.733346785892962,3.7680311917438356,0.3897963301803968,45.086442190865895,12.0836862355923,41.058546779001794,15.981649537396267,46.90549173170774,8.0557908237282
460610VTD-1,46,061,0VTD-1,688.9957022004858,232.99854660771143,27.999825343415967,12.999918909443128,693.99567101181,222.99860898506287,656.9959018080104,257.9983906643329,651.9959329966861,204.99872126429548
460610VTD-2,46,061,0VTD-2,244,87,18,2,265,91,246,111,290,60.00000000000001
460610VTD-3,46,061,0VTD-3,235.91517333029577,49.98205324429378,2.9989281374695205,6.997473915194639,231.9166382978139,65.976268590924,229.91729019224863,68.975261199853,252.90905467077621,37.986372930145436
460610VTD-4,46,061,0VTD-4,230,38,9,4,226,50,221.99999999999997,58,238,38
460610VTD-5,46,061,0VTD-5,98.00429779951423,16.001453392288553,1.0001746565840324,8.10905568721292e-5,95.00432898818994,21.001391014937113,89.00409819198963,29.001609335667155,96.00406700331389,14.001278735704522
46063VTD-BU,46,063,VTD-BU,140,11,10,2,141,18,140,18,141,14
46063VTD-CC,46,063,VTD-CC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46063VTD-FI,46,063,VTD-FI,47.05882352941176,4.901960784313725,2.941176470588235,0.9803921568627451,51.96078431372549,3.9215686274509802,49.01960784313726,4.901960784313725,50,3.9215686274509802
46063VTD-HI,46,063,VTD-HI,97.72077922077922,6.7727272727272725,3.87012987012987,0,97.72077922077922,12.577922077922077,94.81818181818181,15.48051948051948,102.55844155844156,7.74025974025974
46063VTD-LA,46,063,VTD-LA,42,0,0,0,41,0,41,0,42,0
46063VTD-LU,46,063,VTD-LU,81,5,3,2,79,9,78,11,84,4
46063VTD-PG,46,063,VTD-PG,55,3,1,0,52.99999999999999,5,55,3,55,4
46063VTD-RE,46,063,VTD-RE,118,3,3,0,120,4,118,3,118,5
460650VTD-5,46,065,0VTD-5,148.99731267670307,79.99855714185401,8.999837678458576,0.9999819642731751,181.99671749771787,61.998881784936856,160.9970962479812,87.99841285603941,193.99650106899597,45.999170356566054
460650VTD-7,46,065,0VTD-7,86,16,4,1,106,13,93,18,113,10
460650VTD-9,46,065,0VTD-9,39,55,4,1,48,43,42,60,51,32
46065VTD-11,46,065,VTD-11,962.6798374295112,324.54299461809677,67.69637797856177,9.955347947809708,1179.7053307805616,249.87833251411456,1041.326555178427,353.4135394671121,1256.3611400415682,187.15986717857263
46065VTD-21,46,065,VTD-21,243.1012891344383,169.37384898710866,33.874769797421735,4.98158379373849,297.8987108655617,130.51749539594843,263.02762430939225,184.31860036832413,316.82872928176795,97.6390423572744
46065VTD-23,46,065,VTD-23,290,174,36,5,356,134,314,190,379,101
46065VTD-24,46,065,VTD-24,354,223,42,6,434,172,383,243,462,129
46065VTD-26,46,065,VTD-26,344,165,36,5,421,127,372,180,448,95
46065VTD-28,46,065,VTD-28,320,162,41,6,392,125,346,177,417,94
46065VTD-29,46,065,VTD-29,167.8987108655617,107.62615101289134,19.12523020257827,3.0184162062615103,205.1012891344383,83.48250460405157,181.97237569060772,117.68139963167587,219.17127071823205,62.3609576427256
46065VTD-30,46,065,VTD-30,479,277,51,8,587,214,518,301,625,160
46065VTD-31,46,065,VTD-31,573,231,35,5,702,178,620,251,748,133
46065VTD-32,46,065,VTD-32,320,130,28,4,392,100,346,141,417,75
46065VTD-33,46,065,VTD-33,296,135,32,5,363,104,320,147,386,78
46065VTD-34,46,065,VTD-34,546,199,41,6,668,154,590,217,712,115
460670VTD-1,46,067,0VTD-1,536.0532672924547,127.0175155439002,19.00389475748756,12.000626894978232,587.0630747173159,116.01310427035388,537.058971135259,166.01731567310813,611.0618486312318,79.01101859818299
460670VTD-2,46,067,0VTD-2,546.9410220785153,174.98113137795278,37.99590281349832,6.999245255118112,642.9306712915636,132.9856598472441,599.9353075815524,176.98091573655796,633.9316416778404,109.9881397232846
460670VTD-3,46,067,0VTD-3,120,21,0,2,121,21,115,25,121,17
460670VTD-4,46,067,0VTD-4,331.99385026636253,103.99807357741477,11.999777720470934,5.999888860235467,353.99344275389257,99.99814767059112,310.9942392555384,143.99733264565123,388.99279443859945,59.998888602354675
460670VTD-5,46,067,0VTD-5,466.0061497336374,176.0019264225852,30.000222279529062,8.000111139764533,549.0065572461074,139.00185232940888,481.00576074446155,201.00266735434877,580.0072055614005,84.00111139764532
460670VTD-6,46,067,0VTD-6,350,68,10,5,360,71,346,82,383,47
460670VTD-7,46,067,0VTD-7,166,21,3,4,165,29,161,34,167,23
460690VTD-1,46,069,0VTD-1,59.67717383092846,15.664368814686107,2.112525496713757,0.6162461282767999,62.40594545591902,15.488139306489387,56.9484022059379,22.088388607690565,63.72599531615925,11.880448742162121
460690VTD-2,46,069,0VTD-2,171.42955459325705,41.399242189916485,5.878015774822146,1.7735462418806063,179.28394679863905,40.84186514073616,163.4737472935354,58.273082276523354,183.0338694710795,31.51817197649242
460690VTD-3,46,069,0VTD-3,142.63583601425964,20.88503173637075,3.1766911572906706,1.008205808190592,148.5329971306843,20.88503173637075,135.8825428223633,29.159062255456046,152.41374663072776,16.09183984001391
460690VTD-4,46,069,0VTD-4,74.85655737704919,18.91393442622951,2.6639344262295084,0.7991803278688524,78.31967213114754,18.647540983606557,71.39344262295081,26.639344262295083,79.91803278688525,14.385245901639344
460690VTD-5,46,069,0VTD-5,94.40993183258911,28.138523862180854,3.169378583050631,0.8029703793413299,98.46738687186247,28.138724278684894,90.31102604564725,39.84195378701109,100.91850031944509,21.12500657744646
460710VTD-1,46,071,0VTD-1,39,2,0,0,39,3,39,4,38,5
460710VTD-2,46,071,0VTD-2,86.9565840822673,15.671581676221312,0.9933736380806151,1.8437154913201543,85.14995090553558,18.479534701302605,79.6823741137267,22.143127053136066,80.57774449182361,17.528540851323047
460710VTD-3,46,071,0VTD-3,206.00296735905044,26.338278931750743,6.584569732937686,1.881305637982196,205.06231454005936,31.982195845697326,204.12166172106825,33.86350148367953,200.35905044510386,25.397626112759642
460710VTD-5,46,071,0VTD-5,88.98942204158388,8.024750147863935,3.274935925628232,0.09871244635193133,74.13897693322616,17.509872761188372,83.37731843067077,14.130415990536708,87.44776232578594,11.897769150275254
460710VTD-6,46,071,0VTD-6,71,31,8,4,91,26,84,32,85,30
460710VTD-7,46,071,0VTD-7,50,187,8,4,82,162,66,178,46,197
460710VTD-8,46,071,0VTD-8,36,23,4,0,43,22,40,25,40,24
46071VTD3W3,46,071,VTD3W3,12.997032640949554,1.6617210682492582,0.41543026706231456,0.11869436201780416,12.937685459940653,2.0178041543026706,12.87833827893175,2.136498516320475,12.640949554896142,1.602373887240356
46071VTD4W1,46,071,VTD4W1,63.99999999999999,14.999999999999998,2.5,0.9999999999999999,68.5,13.5,67,15.999999999999998,66.5,11.499999999999998
46071VTD4W2,46,071,VTD4W2,64,14.999999999999998,2.5,1,68.5,13.5,67,16,66.5,11.499999999999998
460730VTD-2,46,073,0VTD-2,108.96717601138943,31.990363599673962,4.998494312449057,1.9993977249796226,115.96506804881811,32.99006246216377,102.96898283645056,45.98614767453132,114.96536918632829,32.99006246216377
460730VTD-3,46,073,0VTD-3,107,33,2,2,109,34,102,40,115,23
460730VTD-4,46,073,0VTD-4,71,23,6,1,68,34,65,39,69,28
460730VTD-5,46,073,0VTD-5,75.03282398861057,24.009636400326038,2.0015056875509436,4.000602275020377,85.03493195118189,24.009937537836226,76.03101716354944,33.01385232546868,85.0346308136717,23.009937537836226
46073VTD1-1,46,073,VTD1-1,286,152,21,10,342,136,292,187,365,98
460750VTD-1,46,075,0VTD-1,139.02539682539683,18.33809523809524,9.291697191697192,0.8387057387057387,151.67191697191697,16.693650793650793,132.53003663003662,35.01330891330892,148.2017094017094,17.664224664224665
460750VTD-3,46,075,0VTD-3,42.285714285714285,9.949579831932773,3.73109243697479,1.2436974789915967,52.23529411764706,5.9075630252100835,47.26050420168067,11.193277310924369,50.05882352941176,8.394957983193278
460750VTD-5,46,075,0VTD-5,147,16,9,2,144,29,149,24,150,18
46075VTD-M1,46,075,VTD-M1,29.68888888888889,3.7333333333333334,1.9555555555555555,0.17777777777777778,32.355555555555554,3.3777777777777778,28.266666666666666,7.288888888888889,31.644444444444442,3.5555555555555554
46075VTD-M2,46,075,VTD-M2,61.714285714285715,14.521008403361344,5.445378151260504,1.815126050420168,76.23529411764706,8.621848739495798,68.97478991596638,16.33613445378151,73.05882352941175,12.252100840336135
46075VTD-M3,46,075,VTD-M3,32,7.529411764705882,2.8235294117647056,0.9411764705882353,39.529411764705884,4.470588235294118,35.76470588235294,8.470588235294118,37.88235294117647,6.352941176470589
46077000001,46,077,000001,185.5736137667304,104.91395793499045,20.305927342256215,3.948374760994264,218.8527724665392,97.01720841300191,192.34225621414916,121.83556405353728,226.18546845124283,77.27533460803059
46077000002,46,077,000002,425.22317596566523,157.60300429184548,30.585836909871244,3.48068669527897,466.14592274678114,160.2274678111588,410.0793991416309,216.0343347639485,490.91416309012874,104.31545064377683
46077000003,46,077,000003,254.6530034224606,109.7797399913081,22.04593139169712,6.748754507662384,297.39511530432236,99.43164974622579,261.401757930123,132.72550531736022,310.89262431964715,70.1870468796888
46077000004,46,077,000004,330.17189849762684,121.37761547017494,26.33827667912461,6.69533727524511,370.9092426060453,117.17813902018177,324.86754264503145,162.3417652264286,378.30001104475144,98.8315965953169
46077000005,46,077,000005,484.3899417145953,209.32855202055455,39.72532439865783,8.126971281927165,545.7102848686732,200.14852351602116,484.3219583810913,256.06650903804206,563.7216264049426,155.39286849353272
46079004301,46,079,004301,306,135,13,3,337,119,299,159,374,75
46079004302,46,079,004302,348,134,19,8,372,136,327,176,412,78
46079004303,46,079,004303,127,33,12,3,141,32,123,53,145,27
46079004304,46,079,004304,152,69,11,3,178,61,149,96,192,42
46079004305,46,079,004305,275,128,19,3,317,110,254,177,354,63
46079004306,46,079,004306,236,75,20,2,267,67,239,97,291,40
46079004307,46,079,004307,293.0426195002856,159.47897659879487,8.970692433682212,2.990230811227404,352.84723572483364,124.59295046780849,301.0165683302253,175.42687425867436,367.7983897809707,97.68087316676187
46079004308,46,079,004308,1570,1082,139,34,1771,943,1639,1093,1726,802
46079004309,46,079,004309,388,256,66,10,520,215,419,321,537,181
46079004310,46,079,004310,342.9573804997144,242.52102340120513,50.02930756631779,7.009769188772596,421.15276427516636,223.4070495321915,344.9834316697747,306.5731257413256,451.2016102190293,177.31912683323813
46081VTD-CC,46,081,VTD-CC,15.142655408650219,6.394211496934833,1.8601342536537697,0.17438758628004092,17.961921386844214,5.638531956387989,16.712143685170588,7.033632646628316,17.903792191417534,5.202562990687887
46081VTD-DW,46,081,VTD-DW,266.97805050164425,222.4225625649208,38.53703333211387,1.9294417915351632,317.0579351744201,205.11333568927716,283.3488067957937,239.78793229432728,314.1669885351957,201.2546176618985
46081VTD-LD,46,081,VTD-LD,748.6019879472996,442.66707812060775,123.24261053818279,13.800765160089137,893.5800953186202,443.59837840422256,808.7913061957763,528.3974724080055,892.5910877017474,383.48943822706957
46081VTD-NM,46,081,VTD-NM,225.06265245337147,99.4467445366938,20.133903237944427,4.011601720525956,245.27021813147422,105.38602028701177,236.1782645031796,112.49003061629394,224.2751588558242,118.34671514582833
46081VTD-R1,46,081,VTD-R1,525.4819133571503,228.13424548530222,65.25239275206765,6.086891465591581,623.4087543919508,202.34847453347868,579.2326215228331,251.3931700079138,621.338466314656,186.7862606381908
