GEOID20,STATEFP,COUNTYFP,DISTRICT,OTHER18,G18USSRVUK,G18USSDBAL,G18USSOWRI,G18GOVRWAL,G18GOVDEVE,G18GOVLAND,G18GOVGWHI,G18GOVITUR,G18GOVIENZ,G18GOVOWRI,G18SOSRSCH,G18SOSDLAF,G18SOSOWRI,G18TRERHAR,G18TREDGOD,G18TRECZUE,G18TREOWRI,G18ATGRSCH,G18ATGDKAU,G18ATGCLAR,G18ATGOWRI
55095004717,55,095,004717,0,149,142,0,158,126,2,4,1,1,0,155,132,1,153,130,4,0,149,136,4,0
55095004718,55,095,004718,0.9966108620860519,110.62380569155177,101.65430793277729,0,124.57635776075648,86.70514500148651,0,2.9898325862581556,0,0,0,116.60347086406807,92.68481017400282,0,112.61702741572387,93.68142103608888,3.9864434483442075,0,114.61024913989597,86.70514500148651,9.966108620860519,0
55095004719,55,095,004719,0,94.45989659216033,104.29946915384372,0,99.37968287300203,95.4438538483287,1.967914512336674,0.983957256168337,1.967914512336674,0,0,98.39572561683369,100.36364012917036,0,95.4438538483287,97.41176836066536,4.919786280841684,0,96.427811104497,97.41176836066536,3.935829024673348,0
55095004720,55,095,004720,0,217.1523714765822,150.414682591601,0,232.44684770567937,130.89033469829093,3.6027130942547405,0.0685936116266485,2.495836944600801,0,0,231.66101478824103,133.85747037785146,0,228.35416326471977,134.78820071732943,4.087080108705288,0,227.10168104707645,134.12183730889876,5.023168528887764,0
55095004721,55,095,004721,0.96984903669276,183.30146793493165,193.96980733855202,0,190.090411191781,175.54267564138956,6.78894325684932,1.93969807338552,5.81909422015656,0.96984903669276,0,193.96980733855202,183.30146793493165,0,188.15071311839546,177.4823737147751,11.63818844031312,0,187.18086408170268,180.39192082485337,10.66833940362036,0
55095004722,55,095,004722,0,261.0048794171346,159.00295900396517,0,272.00507537766214,138.00258667896293,3.000058788158248,1.000039192105499,4.000097980263747,1.9596052749427646e-5,0,271.00507537766214,143.00266506317394,0,262.00487941713465,143.00268465922667,9.000176364474745,0,265.00493820529283,143.00268465922667,7.000156768421996,0
55095004723,55,095,004723,0,74.43333115423225,77.79790460019312,0,79.68141386060493,70.51088316634329,1.012244192983577,0.026694534493544902,1.065633261970667,0.012244192983577111,0,77.7059022465721,73.47194443886617,0,73.51120860918648,75.48418863184975,2.182449444402033,0,77.64247513312782,71.37961664240197,1.155754909908488,0
55095004724,55,095,004724,0,70,51,0,73,47,1,1,2,0,0,73,47,0,70,47,3,0,72,46,3,0
55095004725,55,095,004725,0,160.11602264345936,170.35660045961632,0,171.32534511010314,154.49722949748974,2.7869537174468673,0.9392358386250067,4.680802293910958,0.9238589394109302,0,166.7060504130485,161.87272411356312,0,158.31443546227973,165.5835367704209,5.666168830178194,0,166.7060504130485,158.13115765827715,4.71155609233911,0
55095004726,55,095,004726,0.9990384669369351,165.97745741605192,142.00782526831657,0,170.98723186823878,133.00189694838195,3.0000318243112454,1.0004966786871552,3.0014900360614654,0,0,171.98189569992505,133.0048133718824,0,172.9721848963607,127.00766614676034,7.003476750810086,0,172.9736431081109,128.00962103719772,5.002483393435776,0
55095004727,55,095,004727,0.9999207557819957,84.99326424146963,49.99603778909979,0,91.9927095319436,39.99683023127982,0.9999207557819957,0,2.999762267345987,0,0,89.9928680203796,43.99651325440781,0,86.99310575303362,37.99698871971584,8.999286802037961,0,86.99310575303362,42.996592498625816,4.999603778909978,0
55095004728,55,095,004728,2.0000792442180044,210.00673575853037,185.00396221090023,0,222.0072904680564,163.00316976872017,5.000079244218004,2,3.000237732654013,0,0,217.0071319796204,175.0034867455922,0,212.00689424696637,171.00301128028417,10.000713197962039,0,220.00689424696637,166.00340750137417,8.000396221090021,0
55095004729,55,095,004729,0.030150963307239917,103.93342111173004,80.34398042897122,0,108.94377102546771,70.24160997760643,3.056718587294479,1.0025754935127118,2.0780136759393057,0.030150963307239917,0,109.05809449754696,74.26447271395668,0,106.03780725470942,72.20530018146647,4.14974697072891,0,105.99509552910278,73.23802663828643,5.068149955469604,0
55095004730,55,095,004730,0.0728171451003344,204.8264375740841,138.8199472438558,0,213.50862919084236,121.53418424383997,3.3852927040184393,0.00885361686702777,3.4591266919410266,0,0,215.11024274260603,127.61812382349014,0,204.90709149322922,129.20406382716428,6.926090157926828,0,212.5691343025088,121.62470862267436,6.076102805605394,0
55095004731,55,095,004731,0,71.02261651462287,60.07701101008153,0,73.13140550554019,55.9682220191642,1.0217577981834651,0.010878899091732584,0.03263669727519775,0,0,73.09876880826499,55.98997981734767,0,74.03349541371459,53.9682220191642,2.076152293642128,0,74.04437431280633,53.98997981734767,1.054394495458663,0
55095004732,55,095,004732,0,92.84031158085645,97.77862602664668,0,102.71694047243692,87.90199713506621,1.9753257783160947,0.9876628891580473,2.962988667474142,0,0,99.75395180496278,89.8773229133823,0,93.8279744700145,87.90199713506621,6.913640224106331,0,94.81563735917254,89.8773229133823,4.938314445790237,0
55095004733,55,095,004733,0,106.67762715777367,65.19188326308391,0,111.61640619285579,59.26534842098537,0.9877558070164228,0,0.9877558070164228,0.9877558070164228,0,113.59191780688862,58.27759261396895,0,108.65313877180651,59.26534842098537,3.9510232280656914,0,110.62865038583936,57.28983680695252,3.9510232280656914,0
55097004734,55,097,004734,0,271.9996806986325,289.9996326901076,8.259030911423467e-7,308.9996314768609,243.99969435349843,2.9999958527936057,0.999998892898899,5.999991705587211,0,0.9999980669958078,273.9996859175581,275.99964488591064,0,272.9996820692407,257.99967472456757,12.999979826364049,0,300.99964694089437,257.9996656396336,3.9999963974986867,0
55097004735,55,097,004735,0,133,125,0,148,107,1,0,1,0,0,140,116,0,135,112,3,0,148,106,2,0
55097004736,55,097,004736,0.002926706798609131,304.94158721300045,267.77137947419504,0.002926706798609131,349.65531348898605,214.45476396833686,5.102428180267687,5.045670082696283,0.18514589429785486,1.0482462970594377,1.9832648407309344e-5,321.1240404531192,234.16548843197504,0,307.1531452213925,222.93071538156158,16.290699980225515,0,347.67892020470015,213.6238133449942,7.32426286842396,0
55097004737,55,097,004737,0.9385150419404331,200.92559416978978,200.9811776328145,0,217.8292868240347,177.5044057185475,1.8775263648007299,1.8785189266404572,2.8170339685808905,0,0,197.17252656386776,195.34413201013356,0,197.17649681122668,188.76956390735188,6.571094136342623,0,210.3216627694311,184.07401101213054,6.571094136342623,0
55097004738,55,097,004738,0.0038202175278144452,95.8175265509523,103.8175265509523,0,106.88629046645296,83.72202111275693,1.007640435055629,0.0076404350556288905,2.0114606525834433,0,1,102.80224568084104,92.7946052457854,0,102.80224568084104,88.76786372309071,4.026741522694701,0,112.85572872623044,83.74876263545164,2.026741522694701,0
55097004739,55,097,004739,0.9970732932013909,71.5909950103378,89.48125777417434,0.9970732932013909,81.66769003938751,75.37959038488361,4.000519568617386,0.01630186108242976,1.0174506195544282,1.0052242237426057,0.00407546527060744,71.61952326723205,84.43883479437889,0,65.64930990383554,82.39985808999941,6.015043481373205,0,90.59651956022336,70.43497857158273,2.022674843297034,0
55097004740,55,097,004740,0,168.58353907522854,213.6176332280475,0,187.93436302680308,193.2938550895131,0.07528364989945993,0.03226442138548283,1.7953410741208014,0,0.010754807128494276,165.9658111139468,209.1507901570025,0,169.45969999803197,191.5415332439063,9.723808607865488,0,182.6773974899826,192.4176941667097,2.693011611181202,0
55097004741,55,097,004741,0,195.21280610399495,181.26818154831435,0,221.10865610521714,146.4087705742719,2.987971117838772,3.9838758199197577,4.979534445019727,1.9918603690965417,0.9959047020809852,202.1849697659757,167.32380325941824,0,205.17195286775097,156.36828217455528,7.968070550984703,0,210.15355215322907,156.3678103686064,6.971704977569616,0
55097004742,55,097,004742,0,167.9166248054629,279.86104134243817,0,188.90620290614578,251.87493720819438,0.9995037190801364,2.9985111572404093,2.9985111572404093,0,0,169.91563224362318,267.86699671347657,0,177.91166199626429,257.8719595226752,2.9985111572404093,0,189.90570662522592,251.87493720819438,2.9985111572404093,0
55097004743,55,097,004743,0,163,163,0,185,138,0,1,1,0,0,167,153,0,162,146,9,0,176,142,6,0
55097004744,55,097,004744,0,125.22849637630807,124.37521254908724,0,137.15591565050875,111.59502484507938,0.8518664843333262,0.8519953336867361,3.8654806022951366e-4,0,0,120.11897251190244,122.67006223753307,0,119.26749257562935,115.00313502917973,4.259590120373451,0,132.04420134709514,110.74431800492674,4.259332421666631,0
55097004745,55,097,004745,0.9989668521648403,191.1402752338185,224.15130900169513,0,217.13474954752365,191.14035862310575,1.0045291806530376,1.0010186235201601,2.0075995755285176,0.9989668521648403,0,199.13346883691477,211.14864592366536,0,199.1270407082268,199.14467688317842,9.00415091243731,0,211.14386600608972,194.14341449366623,5.003907146445276,0
55097004746,55,097,004746,0,31.26598200438072,65.37254677577837,0,28.356222234072188,66.32982144054834,0.9745689155928707,5.578790588031803e-4,1.9491378311857415,0.0011157581176063605,0,31.269887157792343,65.36585222707274,0,27.37328513259727,65.3602734364847,2.9276119001902345,0,31.27602382743918,65.35692616213188,0.9773583108868867,0
55097004747,55,097,004747,0,97.94032711280387,88.16717763721161,0,102.08086043778805,75.99337073520259,2.001435253341114,1.0041591971281059,4.002870506682228,0.013766281830194927,0,97.98850909920955,83.0981996651654,0,96.98434990208145,80.0375400873754,3.0606595777899996,0,102.05332787412766,78.9989651856718,3.03312701412961,0
55097004749,55,097,004749,9.527860553886268e-4,95.31037006581285,140.39973707517248,0.005697086961195313,104.34792454041232,126.3547570769268,1.012496030679076,0.012350515895110745,1.007755285690601,0.006656984851246926,0.011394173922390626,96.31816276046123,136.3867261263086,0,93.31772266019202,129.36854144402164,5.02073238151403,0,106.35387880390098,126.36331963388882,2.0107733823100578,0
55097004750,55,097,004750,0,93.26028316084026,66.4726995820817,0,105.16580838268165,52.58289940176305,0.9921336475764072,1.915831109670831e-6,0.9921259842519685,1.915831109670831e-6,0,95.24452746601976,61.51205433417298,0,92.26815717658829,58.53564381228821,4.9606471637398295,0,100.20517271392848,55.559273522856735,1.9842596318283758,0
55097004751,55,097,004751,0,154,151,0,174,124,2,1,4,1,1,164,138,0,164,131,6,0,176,124,5,0
55097004752,55,097,004752,0,212.30531473251554,202.0215104737972,0,217.40154038409764,189.74793753074155,4.131792294598166,0.03045098518471435,3.1369079524295174,0,0.03045098518471435,215.35086972939092,190.7732728580949,0,201.02662613162855,184.62126089397475,15.410480895485158,0,224.6093386607559,181.51480392672994,5.1571276219515285,0
55097004753,55,097,004753,1,57,51,0,66,41,0,0,0,0,0,60,47,0,57,44,3,0,62,43,3,0
55097004754,55,097,004754,0,230.6840829964591,135.49464577111576,0,237.77686457070945,116.38904179061403,4.0068988073331475,0.9997561978962789,0.007874015748031496,0.9997561978962789,0,226.70080623637006,127.45722610920538,0,230.67620898071107,110.43774869772454,9.037175859806668,0,234.73822589828043,114.41315144206557,4.014772823081179,0
55097004755,55,097,004755,2,148,140,0,167,119,1,0,2,0,0,157,126,1,148,120,9,1,167,110,11,0
55097004756,55,097,004756,0,86.05563384270062,72.03265464680254,0,84.0573270466089,75.02805880762293,3.0009675450904454,2.418862726113963e-4,1,1.0002418862726115,0,83.05466629761017,76.03071955662165,0,84.05563384270062,68.02660748998726,5.0021769764535025,0,90.05660138779106,66.0275750350777,4.000967545090446,0
55097004757,55,097,004757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55097004758,55,097,004758,0,121.31312503945072,194.00695622398482,0.953107356571718,136.73462179669275,172.50503760346396,3.0289122511010858,1.9231705891874304,2.989327593034441,0,0.953107356571718,120.4730359092083,188.69312708079374,0,120.30347714876837,177.63799359520377,8.065774471609576,0,131.77686605042555,176.4814157261041,6.046510111190846,0
55097004760,55,097,004760,0,7.183698159451423e-4,6.328495997611969e-4,0,8.258809448621025e-4,5.057909928593349e-4,1.2217173740563647e-5,1.2217173740563647e-5,0,2.443434748112729e-6,0,7.574647719149461e-4,5.522162530734768e-4,0,7.232566854413679e-4,5.253384708442368e-4,3.9094955969803666e-5,0,8.20994075365877e-4,5.033475581112223e-4,1.7104043236789106e-5,0
55097004761,55,097,004761,0,180.40295425584696,180.29298116707665,0.0012001333748347047,199.0372570188082,162.44037841804368,2.10517364213182,3.058144606024708,1.9463757940163633,0.9672872785840096,0,173.74470576227054,177.0281247514676,0,173.57168974196685,165.98802666201343,7.554543090603548,0,191.34415138434935,161.3464722997936,6.576014108294744,0
55097004762,55,097,004762,0.9120396399874351,181.52870043590954,320.17863288977117,0,195.2135141630867,287.3394713897034,7.297178708858426,1.8240792799748702,6.384564676231694,0,0,184.26424496323253,309.2326418767675,0,176.05588820334563,297.3731355664,17.330555689235382,0,199.77223670564752,282.78046165082293,15.50614953716275,0
55097004763,55,097,004763,3,110,232,2,125,210,7,1,4,1,0,116,222,0,111,212,13,0,120,214,9,0
55097004764,55,097,004764,0,106.39738144117169,222.37973628729245,1.9996957732089786,121.54250469061269,201.24419659765826,8.016124851703402,2.0257084115102115,4.016733305285445,1.0085187660382335,0.9998478866044893,112.34444348419616,212.35524478294633,0.9998478866044893,107.34520405117371,203.26990500916847,13.05871868189457,0.9998478866044893,116.48256910155402,205.23491726464246,9.050656256042869,0.9998478866044893
55097004765,55,097,004765,0,110,231,2,125,210,8,2,4,1,0,117,220,1,111,211,13,0,120,214,9,0
55097004766,55,097,004766,0,54,135,0,58,121,4,3,2,0,0,55,128,0,50,124,8,0,57,125,5,0
55097004767,55,097,004767,0.9909610225120316,154.91575384520544,381.3790910858269,1.9890330619899657,167.03882095345588,343.4114887739063,13.909175328964503,8.94031411143909,7.956630034859509,0.9909610225120316,0,156.95572552872258,362.3922322082833,2.972883067536095,145.05741409954538,350.40659742791667,23.855336212713624,0.9909610225120316,163.03776248891276,354.32760948720284,16.896944146298598,0.9909610225120316
55097004768,55,097,004768,0,75.00176503994048,184.00248665847968,1.000009751601881,80.00207709120068,166.0020673395988,7.000048758009406,4.000029254805644,4.000039006407524,0,0,75.00184305275553,175.0022721232383,1,69.00183330115364,168.00214535241383,11.000097516018812,0,77.00202833319128,170.00208684280256,8.000068261213167,0
55097004769,55,097,004769,0,98,273,1,94,262,6,3,8,1,0,101,262,1,94,253,13,0,103,257,9,0
55097004770,55,097,004770,0,99,276,1,94,264,6,4,9,1,0,102,264,1,94,256,13,0,104,259,9,0
55097004771,55,097,004771,2,81,225,3,78,215,5,3,7.000000000000001,1,0,83,215,1,78,208,12,1,85,211,8,1
55097004772,55,097,004772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55097004773,55,097,004773,0,25.119943718308203,56.75246543765928,0.9303682858632668,26.050312004171474,52.10062400834295,0.9303682858632668,0.9303682858632668,1.8607365717265336,0,0,26.050312004171474,53.03099229420621,0,25.119943718308203,52.10062400834295,0.9303682858632668,0,26.050312004171474,53.961360580069474,1.8607365717265336,0
55097004774,55,097,004774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55097004775,55,097,004775,0.9999999999999999,123.99999999999999,319,0.9999999999999999,121,305,7.999999999999999,6.999999999999999,6.999999999999999,0,0,130,304,0.9999999999999999,123,295,11.999999999999998,0,129,297,11.999999999999998,0
55097004776,55,097,004776,0,30.999999999999996,79,0.9999999999999999,30,76,1.9999999999999998,1.9999999999999998,1.9999999999999998,0.9999999999999999,0,31.999999999999996,76,0.9999999999999999,30.999999999999996,73,3,0.9999999999999999,31.999999999999996,74,3,0.9999999999999999
55097004777,55,097,004777,0,115.99999999999999,298.99999999999994,0,115,286,4,4,7,0,0,115,284,0,113,276,9,0,119,275,11,0
55097004778,55,097,004778,2.9471059303077345,122.2054671866482,272.0872975593946,0.9899604889830446,127.36024946133602,252.11347533214965,3.9674338014793116,4.934618753820956,11.81879110341947,0.9823686434359115,0.9823686434359115,128.16041381164075,254.23764137551126,0.9823686434359115,123.24097874891405,248.24473552278306,8.917236246394534,0.9823686434359115,126.33992159016445,256.05813359698755,8.894460709753135,0.9823686434359115
55097004779,55,097,004779,0,116,301,0,119,286,5,2,4,0,0,118,292,1,106,286,18,0,125,279,10,0
55097004780,55,097,004780,0,199.3468176773308,343.26666006104,0.01587375209055524,216.4201927935361,317.6809015937384,2.200001549728118,2.039736757962855,6.9062822941789825,0.939650277999081,0,207.50560684560372,323.32538154924043,0,200.71866679964114,316.61161289857785,10.15184017912839,0,221.4635496313775,312.2276414147907,5.219652581683048,0
55097004781,55,097,004781,1,73,191,1,75,182,4,2,2,0,0,75,185,0,67,182,11,0,80,177,6,1
55097004782,55,097,004782,0,20,51.99999999999999,1,20,49,1,1,2,1,0,20,49,1,20,47.99999999999999,2,1,21,47.99999999999999,2.9999999999999996,0
55097004783,55,097,004783,0,147,378,0,146,361,5,5,9,1,0,146,360,1,143,349,12,0,151,348,15,0
55097004785,55,097,004785,2,164,290,0,177,260,8,3,7,0,0,167,279,0,160,268,16,0,181,256,14,0
55097004786,55,097,004786,0,123.99999999999999,322,1,128,305,7,4,5,0,0,127,312,2,114,305,20,1,134,298,11,1
55097004787,55,097,004787,0,61.163182429149536,108.51532366462014,0.9865029424056377,66.09569714117772,96.6772883557525,2.959508827216913,0.9865029424056377,2.959508827216913,0,0,62.14968537155517,104.5693118949976,0.9865029424056377,59.190176544338264,100.62330012537504,6.905520596839464,0,67.08220008358336,95.69078541334686,5.919017654433826,0
55097004788,55,097,004788,0,126.39871808786351,253.74717759322323,0.0033505721669203127,134.42552266519888,235.7103212993871,6.013402288667681,2.0100517165007608,3.0067011443338405,0.0033505721669203127,0,127.40206866003044,244.74047644888938,0,126.43222380953272,235.6768155777179,8.020103433001522,0,134.43892495386655,235.68351672205173,6.0201034330015215,0
55097004789,55,097,004789,0,119.63497747788873,224.05269503593698,0.9933457832739163,127.70369496359224,212.95515971260684,3.9733831330956653,2.9922324717729682,2.023276932401491,0.9933457832739163,0,120.70149399286996,221.91966200597452,0,129.5806304325791,202.99731163596525,6.033245431350815,0,131.71366346254158,204.95961295861062,5.9844649435459365,0
55097004790,55,097,004790,1,108,215,0,114,199,6,3,3,0,0,108,208.00000000000003,0,108,200,8,0,113,199,5,0
55097004791,55,097,004791,0,160.58255300656802,283.32668835066886,0,173.50298830594707,264.86892363727026,1.8457764713398623,1.8457764713398623,5.537329414019587,0,0,167.96565889192746,268.56047657995,0,162.42832947790788,263.02314716593037,8.30599412102938,0,178.11742948429674,258.40870598758073,3.6915529426797247,0
55097004792,55,097,004792,0,115.98858336270852,204.2626224682582,0,126.15824136549507,190.11055168717323,0.06225711766448533,0.9760523837421033,2.9418917846217916,7.139825805529094e-4,0,121.7638384915089,192.48406741294914,0,117.02475091637346,188.29459350989205,5.95042400222796,0,128.8865369683846,186.31640777155775,2.0266685533830677,0
55097004793,55,097,004793,0,114.2641527539237,221.59751861840138,0.003303644559163425,121.65049561400221,205.82465830599264,6.49519283396544,2.7694109789816848,3.7958638149661734,0.003303644559163425,0.9198333484347315,115.05161033727626,214.00058152821856,0,114.32427170924254,205.71090401681414,7.853631431374898,0,121.40629090111982,205.78641240015054,5.689767127963122,0
55097004794,55,097,004794,0,171.33577489066317,257.71921862940087,1.010077927672621,193.34100630673848,235.62465773955162,2.032950543162852,1.0101012617675533,1.0356206351179764,0,0,177.33245569037032,245.70019765206658,0.012748019627745454,171.3102321832178,234.67841324639744,10.062675222412567,0,195.34834414017118,228.63067036589453,5.063254328465511,0
55097004795,55,097,004795,0,186.89034587852063,274.85213552440007,1.9767191220670577,208.83095516757894,250.83601538289344,2.9650786831005864,1.9767191220670577,2.1743025828295783,0.9883595610335288,0,191.5357684925445,262.4978621400914,0.9883595610335288,186.00077804786835,250.63843192213093,11.95866420556268,0.9883595610335288,211.20328346839196,243.81870672527748,6.226532557344954,0
55097004796,55,097,004796,1.1559716485692882e-6,181.6324214151198,271.00969967444473,1.7192374020345833,204.01501469240648,248.61993690264381,2.5847457227226567,1.7212943330048858,2.580912456036353,0.8600080960594509,0,188.5146478684528,259.82104434832786,0.859619279003116,181.62947631629152,247.77827227977977,10.328149035227407,0,205.72024123873362,240.8921008700435,6.02555574107313,0
55097004797,55,097,004797,0,221.7242538965445,283.12176429510725,0,249.55957304172412,247.60738279120335,1.921424525817063,0.9601090134045367,4.798132069006704,0,0,233.23952956235897,264.886932034469,0,223.64205892533758,258.16858193865323,9.598677136029387,0,251.47436182299725,246.65089327482278,5.75944758141923,0
55097004798,55,097,004798,0,294.7035555277895,375.383396457373,1.0222277762370484,332.48877155419154,327.833822954206,3.077259297606435,1.046616702925087,5.896816370539734,0.028993245952288298,0,309.447898613771,351.69397094919765,0.99323453028476,297.5475015274108,341.5724858824768,13.029389207877825,0,333.3402768436123,327.69482837407566,7.0501974187454755,0
55097004799,55,097,004799,0,156.3132048231362,134.67501266517525,0.0015219205485185068,174.72627331073008,109.66234857421837,5.426434330642221,1.1685958269882841,2.2752998477919513,0.0819000819000819,0,160.76284908275252,126.89064658038629,0,154.30191250240648,123.54922383933928,7.627444962928934,0,168.28990982000587,116.06195981997584,5.5077692045985005,0
55097004800,55,097,004800,0.96875,350.6875,451.4375,0.96875,392.34375,395.25,4.84375,3.875,4.84375,0.96875,0,366.1875,416.5625,0,360.375,401.0625,14.53125,0,385.5625,393.3125,12.59375,0.96875
55097004801,55,097,004801,0,366.17182130584195,466.9553264604811,1.034364261168385,412.4776632302406,408.30584192439864,5.103092783505155,3.0343642611683848,9.206185567010309,0,1,385.68728522336767,437.13058419243987,1.034364261168385,370.2749140893471,425.78694158075604,16.446735395189002,1,414.5120274914089,407.30584192439864,10.240549828178695,1
55097004802,55,097,004802,0,230,345.99999999999994,0,252.99999999999997,308,6,3.9999999999999996,7,0,0,244,322,0,234,312,19,0,260,296,14,0.9999999999999999
55097004803,55,097,004803,0,216.4131285591944,323.6355652855641,0,236.65061852909076,288.44558878692976,5.280736577969386,2.6393015731874354,5.277536430577613,0.001066715797257715,0,227.84512403595275,301.64956366344774,0,219.92615260059318,292.8558030440796,17.589654670330862,0,244.55465594328874,277.0253271839413,12.313184955550508,0
55097004805,55,097,004805,0,366.48424673631405,471.31192078681704,1.9595304784244778,410.58008831882626,413.4973640372205,6.859958128976032,3.919461320471546,4.899226559683784,1.9595304784244778,0.9797652392122389,383.1410565301673,435.057804390606,0.9797652392122389,377.2608636404035,419.38035947234243,16.6584112483436,0.9797652392122389,402.7391638597702,411.53983537690897,13.718314803461706,0.9797652392122389
55097004806,55,097,004806,0.03125,331.71569006058564,425.55556233369055,1.0630142448894595,372.37914995628205,373.11169715527217,5.405908202250236,3.2733815426707302,3.3286664023601022,0.0724407089472301,0.02495240050772792,347.2736000344863,393.8570668975457,0.009533898305084746,340.91799324508526,378.7724293142965,14.032591040124224,0.009533898305084746,365.7360202393758,371.2076090256167,10.849034111104894,0.04078389830508475
55097004807,55,097,004807,0.0010391029903577262,38.00772492911879,62.030555248013656,0,42.9967140218689,55.031095681778325,0.008495313274192708,0.0023519400077117985,0.007456210283834981,9.12446756654486e-5,0,38.01029477003586,60.02907172273899,0,38.00094284312265,57.03154010406263,2.00912222490983,0,42.00690054640934,56.020179199832555,1.0125824965717616,0
55097004808,55,097,004808,0.08692125702220714,125.0601682673919,203.5406740184235,0.03147414122563887,140.20020768029863,181.6134919813696,3.653252461597686,0.236790796495692,1.657357883413404,0,0.03147414122563887,123.38048457607083,197.5672968487018,0,122.59819326287096,186.54546123348803,7.630735053135073,0,135.7047509181654,185.12298794169615,6.439198557847442,0
55097004809,55,097,004809,0,86.8666479667693,137.80415754139764,0.016363255860907453,97.09717547587498,123.5684801029054,2.0269568185289843,1.0163399217659752,2.0242867265738598,0.00647206296958307,0,84.9352407284132,134.6850534697499,0.007221100936199898,84.86519655902595,127.56224076346744,6.1094689363829655,0,94.1162788259758,126.49072185224188,5.0630324578877435,0
55097004810,55,097,004810,0,146.96453304464063,131.83717293922155,0.0391217884139229,163.85419820165325,107.20625920416421,5.629888385670876,1.915751250304215,2.9323095580772067,0.9383147309451461,0.0391217884139229,150.95252269890474,122.96200068816206,0.0391217884139229,144.38431958228873,119.95144755325703,7.858613943286474,0.0391217884139229,157.83370012283214,113.10939191774354,5.8646191161544134,0.0391217884139229
55097004811,55,097,004811,0,218.92782570165227,325.5526508006034,0.9608782115860771,239.3264691005418,289.5029431636971,6.5979745449592455,3.2811470127081854,6.544453765644934,0.9787184713575143,0.9608782115860771,230.18024024302946,303.1509254108799,0.9608782115860771,222.24071536830562,294.2009394108534,18.896530731182008,0.9608782115860771,247.01623033846553,278.44677147980576,13.330795436894586,0.9608782115860771
55097004812,55,097,004812,3,183.1191405244164,182.13888381131966,0,207.134118190343,155.11845972141973,6.808029966650274e-4,1.000680802996665,1.0013616059933301,0.0013616059933300548,0,187.12390614539305,172.13071417535969,0,182.12322534239638,164.12390614539305,10.00680802996665,0,197.13139497835635,159.11982132741306,7.00408481797999,0
55097004813,55,097,004813,0,131.52068092783043,131.51069764950006,0.9458071876232519,149.49458294921877,111.64446816155589,0.9465202789325641,1.8909012839371915,1.8923274665558159,0.9450940963139397,0,134.36309412986537,123.93996160065817,7.130913093122187e-4,130.57843919675375,118.26511847491865,8.51012541468133,0,141.93311708739793,114.47832426787909,5.674130034430199,0
55097004814,55,097,004814,0.9999988440283514,115.02942916126362,115.03337629270038,1.0000630673139184,131.0326311199876,98.029516040022,1.0002964573485986,2.0000619113422697,2.000464468126063,1.0000630673139184,0,118.0291750862436,109.03187165882146,0.9999988440283514,115.02919577122894,103.02955726637894,7.001473688762498,0,124.03166493147243,101.02964101867819,5.000589446782251,0
55097004815,55,097,004815,0,230.69403510274273,230.7681860138349,0.0563318827455252,262.7435064565501,196.60969501678454,2.056252708146171,2.1104456223024988,2.111158611832231,1.0552228111512494,0,237.86168415558697,218.32442290523443,7.129895297324201e-4,229.63952528112122,206.9893625324118,13.497559940692268,0,249.31083427296014,202.76561932968787,8.331257692308142,0
55097004816,55,097,004816,0,213.84739845980718,199.85738173813758,0.9992869086906878,237.8302842683837,172.87663520348897,1.9985738173813756,0.9992869086906878,2.9978607260720636,0,0,223.84026754671407,185.86736501646794,0.9992869086906878,217.84454609456995,179.87164356432382,5.995721452144127,0,236.83099735969301,170.87806138610762,4.9964345434534385,0
55097004817,55,097,004817,0,250.00031930136748,234.0003673098924,0.9999991740969089,277.0003685231392,201.00030564650157,2.0000041472063943,1.000001107101101,4.000008294412789,0,1.933004192192498e-6,261.0003140824419,216.00035511408936,0,254.00031793075934,210.00032527543246,6.000020173635952,0,277.00035305910563,199.00033436036645,5.000003602501313,0
55097004818,55,097,004818,0,174.8637209593689,204.71515235659604,0,196.6465195007611,174.91953760792342,1.0233007158410512,0.9925467935437746,2.04250864528243,1.9837492422242058,0,181.81093609355327,192.79292489549377,0,180.70215508694676,182.84351266228,10.019193550812203,0,192.76517347950983,176.8793144039767,5.987438780232909,0
55097004819,55,097,004819,1.9682888915140896e-5,114.34859443124533,168.041601270675,0.9943029130388047,125.28643822978398,152.13210512671992,2.982928422005329,1.9886255089665246,1.9886451918554398,0.9943225959277199,1.9886058260776094,115.34305480739546,164.06413374096388,0,112.36014606827905,156.10947424198645,6.960297537271869,0,129.2635317846057,153.12646708842547,2.98300715356099,0
55097004820,55,097,004820,0,203.69468526748446,192.9784895262028,0,207.59845961590236,182.25206246925845,4.868207705401834,0.9695490148152857,4.863092047570483,0,0.9695490148152857,205.64913027060908,183.22672714190506,0,192.97337386837145,177.37873910602525,15.589519104514842,0,215.3906613392441,173.48519607327006,5.8428723780484715,0
55097004821,55,097,004821,0.8619495561398821,91.46176287671668,82.74187350465705,0,106.11666662601854,67.22502019921531,0.8637108510637557,1.7221378173558906,0.8672334409115029,0.0017612949238736087,0,97.47779682045712,75.85332223523349,0,92.31490595823719,72.40376271575009,6.037169482826922,0,100.07949714319162,68.95596449119057,5.166413452067672,0
