GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRECCAS,G16PRELJOH,G16PREGSTE,G16PREOTH,G16USSRJOH,G16USSDFEI,G16USSLAND,G16USSOTH
55063002933,55,063,002933,172,163,2,14,2.9999999999999996,5,178,167,14,0
55063002934,55,063,002934,141.99897367503235,69.99949406515678,0.9999927723593827,7.999942178875061,0.9999927723593827,0.9999927723593827,140.99898090267297,77.99943624403184,5.999956634156296,0
55063002935,55,063,002935,119.87570900153598,76.58643194805416,1.0585746924472643,7.228150145524192,1.19774942194856,0.07623585266177231,118.88672167383936,80.80048981310905,5.268200232228078,0
55063002936,55,063,002936,1.9395962534048952,1.4364094995569743,0.01818680648709443,0.13410593453460357,0.02271899923705613,0.020394867374827635,1.9463365070425902,1.4978262436304477,0.11132889981029978,0
55063002937,55,063,002937,171.88639033739915,103.9383242106779,1.9979223460281215,8.991008080678062,1.0077336269595445,7.98142323174796,170.888763015628,113.92387815003586,8.99207750578818,0
55063003005,55,063,003005,6.4218928164196125,5.192702394526796,0.10034207525655645,0.451539338654504,0.10034207525655645,0.2006841505131129,6.547320410490308,5.493728620296466,0.27594070695553025,0
55063003006,55,063,003006,0,0,0,0,0,0,0,0,0,0
55063080031,55,063,080031,0,0,0,0,0,0,0,0,0,0
55065002938,55,065,002938,25,12,0,1,0,0,24,15,0,0
55065002939,55,065,002939,115.37346769038,71.6106457835595,1.9892165927241425,4.973041481810356,1.4216722341030817e-5,2.9837680221968497,102.4437020048965,83.54591690645968,6.962186990922794,0
55065002940,55,065,002940,31,38,0,2,0,0,26,44,2,0
55065002941,55,065,002941,102.12711742830756,123.9406764906645,2.974576235775948,8.923728707327845,0.9915254119253161,3.9661016477012643,86.2627108375025,144.76271014109614,7.9322032954025286,0
55065002942,55,065,002942,83.33103387698702,100.39930545464239,3.0094683791253454,8.028610408422594,2.003156126375115,3.012624505500461,69.28019373657425,116.46585780324855,7.025317434683107,0
55065002943,55,065,002943,64,41,0,2,1,1,54,54,3,0
55065002944,55,065,002944,31,20,0,1,0,0,27,26,1,0
55065002945,55,065,002945,47.33535707306415,50.293410344852205,0,2.9584345010601587,3.9711382510557084e-6,7.942276502111417e-6,36.48780493760549,57.19641756209549,3.9445766873213777,0
55065002946,55,065,002946,87.54242425833712,70.66025351254244,0.015955385098706486,3.0476739652411915,0.005318461699568829,0.021273846798275316,82.45761866558843,74.77170675647952,1.0425185128892527,0
55065002947,55,065,002947,54.92563466043882,56.62680940024026,1.9125103639269725,2.886675344545164,0.010745879192823098,2.875929465352341,56.80590738678732,57.62604809897505,1.9268382028507365,0
55065002948,55,065,002948,0,0,0,0,0,0,0,0,0,0
55065002949,55,065,002949,62.80855142685387,48.851095554219675,0,3.9878445350383407,2.9908834012787557,0.9969611337595852,50.84501782173884,64.80247369437303,0.9969611337595852,0
55065002950,55,065,002950,21,17,0,1,0,0,18,22,0,0
55065002951,55,065,002951,137.4464355132296,192.82644642220455,0.03221516939784591,19.88913212760816,2.9737052683218703,4.988390616600963,130.3140587375953,218.727859558415,8.059034815224926,0
55065002952,55,065,002952,32,20,0,1,0,0,29,24,0,0
55065002953,55,065,002953,104.59802474257683,177.31381195092624,2.9880866445781673,8.965850013679756,1.9925120716078983,2.988313798856061,89.65918159963124,200.2233848431371,8.964259933734503,0
55065002954,55,065,002954,116.13589178618228,118.27117210679212,1.1749704839247226,7.043176735676636,1.1816166517964228,2.524911451774168,103.06947681844412,135.86914469417616,3.8615600838802133,0
55065002955,55,065,002955,43,48,0,3,0,0,38,55,1,0
55065002956,55,065,002956,232.75284033053052,184.70960032447252,1,13.372193700054638,2.00912424573984,1.003054160277606,215.87631275949678,209.5982986545051,7.243084748351988,0
55065002957,55,065,002957,106,54,1,5,1,0,101,62,3,0
55065002958,55,065,002958,46,14,1,4,1,2,54,12,2,0
55065002959,55,065,002959,182.66325116955147,91.7058937764556,0,5.041527263846864,0.9999883818431534,1.9999767636863068,174.51086448115888,101.80281008902635,6.055377430567049,0
55065002960,55,065,002960,155.62653230962,63.389354216440495,4.0107834072758575,10.026958518189643,0.999985783277659,2.0162319778031503,139.5562979951035,85.45408309354032,9.037813009077206,0
55065002961,55,065,002961,28.995745379425955,26.99603880153451,0,0,0,0,25.996185512588788,29.995598668371677,1.9997065778914451,0
55065002962,55,065,002962,50.55781910734446,47.177514776260935,0.9677848306021541,2.110867872391841,0.02629473167812988,1.0116093833990372,44.689755749815895,51.276541773213346,3.9412586068836295,0
55065002963,55,065,002963,35.987150464004266,33.98786432711514,0.9996430684445631,0.9996430684445631,0.9996430684445631,0.9996430684445631,31.98857819022602,36.986793532448836,2.998929205333689,0
55065002964,55,065,002964,66.4148247934189,91.69832372195863,0.012270286977269408,7.034506917875681,2.0078448599475385,1.0120431326993762,73.35224021014274,95.78982162441407,0.03681086093180822,0
55065002965,55,065,002965,72,46,2,3,1,0,66,55,1,0
55065002966,55,065,002966,234.90649867374006,144.23209549071618,2.192381373415856,9.970527556734453,2.192381373415856,4.209622752726201,209.4141615089891,179.93405540819333,9.778146183318597,0
55065002967,55,065,002967,117.79829744157695,61.00130769587595,0.10485961155131554,5.126749379587721,2.910486899105922,2.0803454676180517,109.08255135170128,72.79473220630868,4.052757332233155,0
55065002968,55,065,002968,192.5360083974113,222.19038439621232,0.9918266705029315,15.050951797735651,1.0971605136636942,1.0621183589920464,174.37148176093845,241.4529010629321,10.057191048840986,0
55065002969,55,065,002969,102.15056680563221,114.29050060631721,2.015548200076111,8.093289200456665,3.031096400152222,4.031096400152222,92.02618120502332,129.46153080715442,5.062192800304444,0
55065002970,55,065,002970,64.58375849374822,71.53121343202673,0.9934819573755254,4.967537912124852,1.9868357895038253,2.9804458721265763,57.62874416588342,82.4600274641464,2.980702122621027,0
55065002972,55,065,002972,89.44810062430422,52.937160748259174,0.8342225657663637,4.190169784080731,0.8532795210152768,0.8532795210152768,78.69849204558606,64.55910580324152,3.3368902630654547,0
55065002973,55,065,002973,135.74005950057293,88.18149850767146,0.9908033540187805,6.935623478131464,1.981606708037561,1.981606708037561,135.74005950057293,94.12631863178414,3.963213416075122,0
55065002974,55,065,002974,46,22,0,1,0,0,39,27,3,0
55065002975,55,065,002975,43.999424436368315,17.999764542150675,0,0.9999869190083708,0,0,39.99947676033483,20.999725299175786,2.999960757025112,0
55065002976,55,065,002976,76.13086388975944,83.08085898879445,1.001063934063085,5.0063836043785095,1.001063934063085,1.0031918021892545,68.11809668100241,95.09681799974072,3.005319670315424,0
55065002979,55,065,002979,112,57,0,1,2,2,107,66,1,0
55065002980,55,065,002980,150.18932346222138,101.56511038225094,3.870658526398966,8.467187438399899,2.7820154971988966,1.0886430292000693,149.02002816795442,106.72620514972006,9.515341785863644,0
55065002983,55,065,002983,40.97752945014825,26.843357862253026,0.3664813152085553,1.8536548876408814,0.2540733505831877,0.11240796462536769,40.85126306164073,28.42754040186042,1.8844528825414806,0
55065002984,55,065,002984,206.83314708763038,188.59153175549605,5.762860158392479,19.67915767395922,2.963911152217916,2.798949006174563,203.12870877040484,208.84625444841953,12.600205331594875,0
55065002985,55,065,002985,71.51731271742128,80.14192761860754,0.9658391127544913,5.793960970805083,1.9304267161331274,1.9307823234411063,63.78452007216006,90.77009019068849,3.8635342546719547,0
55065002986,55,065,002986,102.3870070092123,63.275071008486606,0.8224923726238451,4.99495423574307,0.823299613920185,2.4666698765751955,92.38032750291151,75.74922763265891,4.151654621822885,0
55065002987,55,065,002987,54.18,32.68,0,2.58,0,0,48.160000000000004,38.7,1.72,0
55067002988,55,067,002988,40.86111657811711,13.952576392527796,0,1.993225198932542,0,0,41.85772917758338,13.952576392527796,0.996612599466271,0
55067002989,55,067,002989,388.0016936147517,192.97918228588375,1.9992928360457154,19.000056743501755,1.9992928360457154,0.9996464180228577,370.01144549087394,203.97529288413517,21.9956085970366,0
55067002990,55,067,002990,186.44537706345443,81.22060733049612,0,7.016649609848764,1,4,159.42456505114347,94.23309453788269,11.024974414773146,0
55067002991,55,067,002991,106.55462293654557,52.779392669503885,0,3.9833503901512364,0,0,101.57543494885653,55.76690546211731,5.975025585226855,0
55067002992,55,067,002992,56.19976216933156,24.649101387305674,1.1812107836250891e-4,0.9861451744790495,7.874738557500593e-5,0,50.284072333240886,28.592973358751696,2.9578842917381234,0
55067002993,55,067,002993,76,38,3,2,0,0,72,39,4,0
55067002994,55,067,002994,327.44741401073816,161.16943138181023,3.6583681714183915e-5,7.153912984833767,2.0231381648794646,2.076883325053455,301.4470115902393,170.19275246509827,18.18473948221858,0.007688332505345485
55067002995,55,067,002995,68.99747572596172,21.999195159002287,0.9999634163182858,3.999853665273143,1.9999268326365716,0,57.99787814646057,28.998939073230286,5.999780497909715,0
55067002996,55,067,002996,104,52,3,2,0,0,99,53,4,0
55067002997,55,067,002997,315.57127130650855,150.83637291859728,2.3253299580438172e-4,19.8466984158847,2.9769350024839634,9.92334920794235,315.5702249080274,153.81447058606025,23.81606135236122,0.9923116674946545
55067002998,55,067,002998,42,21,1,1,1,2,42,21,1,0
55067002999,55,067,002999,138.9838389567916,42.995000540590205,1.9997674670041956,3.999534934008391,0,1.9997674670041956,129.9848853552727,52.993837875611185,4.999418667510489,0
55067003000,55,067,003000,44,21,0,1,0,0,44,22,1,0
55067003001,55,067,003001,95,27,1,5,0,0,91,29,3,0
55067003002,55,067,003002,247.39731476547104,110.92682239003956,2.9989838250714684,9.083024516273197,2.033749909150565,0.01721367955145958,223.2849205482301,129.00681231143164,13.167747300728772,0
55067003003,55,067,003003,195,72,1,5,1,4,172,85,20,0
55067003004,55,067,003004,341.0019417475728,141.17281553398058,0.9941747572815535,17.89514563106796,4.970873786407767,8.94757281553398,337.0252427184466,151.1145631067961,20.877669902912622,0
55067003005,55,067,003005,185,84,1,11,0,2,173,95,11,0
55067003006,55,067,003006,197.4956693920118,151.61283710901915,0.9974528757172313,9.974528757172312,1.9949057514344626,4.987264378586156,195.50076364057733,144.63066697899853,18.951604638627394,0
55067003007,55,067,003007,84.59326397428832,55.06896258629112,8.980538501688886e-4,4.916625763793209,1.9661713434638601,0.9827863204485404,77.70657530034718,59.988282511634836,9.83175477116947,0
55067003008,55,067,003008,368.0423380661162,154.88850281815598,4.961314919774529,16.971676481823756,3.0096880180673606,3.0406303617894532,362.0663732114446,158.89060632226233,20.992267396653293,0
55067003009,55,067,003009,183,153,0,10,1,0,166,159,17,0
55067003010,55,067,003010,197,114,2,13,7,2,194,126.00000000000001,15,0
55067003011,55,067,003011,278,204,1,9,3,2,260,211,18,0
55067003012,55,067,003012,223.57096774193548,116.5,3.0483870967741935,11.164516129032258,5.0290322580645155,4.0290322580645155,227.51290322580644,121.53870967741935,6.203225806451613,0
55067003013,55,067,003013,152,129,1,10,2,1,140,141,12,0
55067003014,55,067,003014,112.22685745760012,45.614787224701985,0.7240442416619363,5.068309691633554,0.7240442416619363,0,109.33068049095239,47.06287570802586,5.79235393329549,0
55067003015,55,067,003015,36,15,1,2,1,2,35,16,3,1
55067003016,55,067,003016,340.018172148244,165.8330339113213,0.6703662621356242,10.723982445866083,4.382147106235817,1.1832315113926817,303.7667911069088,171.09445884558374,22.715190178208857,0
55067003017,55,067,003017,277.0003637415209,133.00015279115377,1.0000049287468955,11.000016757739445,3.0000029572481375,3.0000029572481375,251.00035782702463,148.0001567341513,20.00002070073696,0
55067003020,55,067,003020,370,136,2,21,5,0,353,150,24,0
55067003021,55,067,003021,116.75497039415588,48.5521788639767,0.6055894962024394,3.2077078625003628,1.8938086521022464,1.8167684886073183,81.90252840213881,52.8426654463904,6.492455888495654,0
55067003022,55,067,003022,354,146,0,7,4,5,245,157,17,0
55067003023,55,067,003023,228.88871931084282,171.82569174769054,2.998665421705597,10.994116243164266,3.995497228777756,3.995497228777756,222.89435937670038,173.8252971803724,23.975211554618117,0
55069003025,55,069,003025,172.91378967581585,85.5214382559005,0.9499347094502082,14.252752117898174,1.9004664550836246,3.800783651121447,171.96534755682364,93.12076667245638,14.252304340760768,0
55069003026,55,069,003026,286.9897733080057,147.11930227457074,2.9241012533954307,18.81506252033575,1.0943503512075872,3.9995827419145615,272.73032848191167,164.55586483594212,18.935641420057895,0
55069003027,55,069,003027,169.39263928926155,179.7238924909393,0.02798013278635067,24.469807389410814,3.9273332612661034,6.838164665119453,179.0847990244139,178.80610955970175,21.614936251130164,0
55069003028,55,069,003028,58.3003100815425,62.30175702391552,1.7135290075215965e-4,8.041687132698144,1.006601400071402,2.01163812657533,61.31578546431649,62.30156317355406,7.036993111995721,0
55069003029,55,069,003029,136.01566009411974,102.00774400258668,2.0000860444731856,13.001290667097782,2.0001720889463708,7.0003441778927415,128.01557404964655,115.00843235837216,16.00129066709778,0
55069003030,55,069,003030,29,31,0,4,0,1,31,31,3,0
55069003031,55,069,003031,92.04055325281767,82.29896072828856,1,11.587289716979313,2.09396635471669,1.1644411207542074,93.27546913960938,79.2754691396094,13.516814950941793,1
55069003032,55,069,003032,13,12,0,1,0,0,13,11,1,0
55069003033,55,069,003033,117,91,2,7,2,3,114,95,11,0
55069003034,55,069,003034,90,61,1,9,3,1,85,73,9,0
55069003035,55,069,003035,118.7399147234024,92.04772102823225,1.9324423182669086,6.843179532610904,1.9370962885143777,0.992011790887599,114.86855044143856,95.96499302016349,11.650090725032422,0.0010904777144513805
55069003036,55,069,003036,158,112,1,13,2,1,151,120,16,0
