GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTru,G16PREDCli,G16PREIDeL,G16PRELJoh,G16PRESKen,G16PREISmi,G16PREGSte,G16PREOth
47105005453,47,105,005453,1258.07,398.17,3.31,31.54,2.98,7,4.3,2.15
47105005454,47,105,005454,639,122,1,17,2,4,4,0
47105005455,47,105,005455,541.27,82.77,1.01,11.07,0,1,0,2.01
47105005456,47,105,005456,975.6,193.58,0.01,28.11,2.01,3.03,6.02,2.03
47105005457,47,105,005457,859,172,0,23,1,3,3,2
47105005458,47,105,005458,2083,550,3,65,3,11,6,18
47105005459,47,105,005459,711.41,240.69,2.91,20.38,0,0.97,0,1.94
47105005460,47,105,005460,1510,532,4,67,2,9,15,7
47105005461,47,105,005461,519.14,123.04,4,27,1,1,7,2
47105005462,47,105,005462,1540.86,386.96,2,41,5,8,9,8
47105005463,47,105,005463,2444.48,596.92,6.01,103.1,0.02,19.95,17.04,6.05
47105005464,47,105,005464,1800.32,688.54,3.08,62.55,2,3.03,5,3.05
47105005465,47,105,005465,1410,574,5,40,0,5,3,5
47107006051,47,107,006051,1197,291,6,27,0,3,6,1
47107006052,47,107,006052,1263.23,305.81,3.01,33.07,2,4.01,5.02,3.01
47107006053,47,107,006053,1907.06,340.49,4.01,34.05,3,4,3.02,6
47107006054,47,107,006054,901.41,327.98,4.9,29.37,0.98,2.94,8.81,3.92
47107006055,47,107,006055,328.06,156.52,1.99,15.95,1,0,3.98,1
47107006056,47,107,006056,442.82,225.79,0,11.89,1.98,0.99,2.97,0
47107006057,47,107,006057,1343.18,269.21,2,26.11,0.02,5.01,6.03,3
47107006058,47,107,006058,888.89,164.32,5.77,13.45,0,1.92,0.96,0
47107006059,47,107,006059,867.47,130.94,4.08,12.53,1.02,0.06,4.16,3.07
47107006060,47,107,006060,1718,459,5,48,3,6,10,4
47107006061,47,107,006061,859.28,183,4.97,27.85,0,2.98,4.97,2.98
47107006062,47,107,006062,401.48,121.31,1.03,13.02,1,2.03,0.28,0.19
47107006063,47,107,006063,729.72,93,2.03,8.15,0,1.02,1.03,1.02
47107006064,47,107,006064,1447,384,5,29,5,2,10,7
47107006065,47,107,006065,385,55,0,11,1,0,2,3
47109006151,47,109,006151,920,174,1,20,2,7,17,0
47109006152,47,109,006152,481.69,77.5,0.98,7.85,2.94,0.98,6.87,0
47109006153,47,109,006153,526.91,226.96,0,10,1,6,13,0
47109006154,47,109,006154,287,50,1,8,0,1,3,0
47109006155,47,109,006155,508,125,1,6,2,7,9,0
47109006156,47,109,006156,1130.09,329.04,0,27,4,13,14,0
47109006157,47,109,006157,973.02,160.02,0,12,1,3,11,0
47109006158,47,109,006158,468,137,0,5,2,3,3,0
47109006159,47,109,006159,328,42,0,8,0,1,4,0
47109006160,47,109,006160,300,32,1,5,0,1,1,0
47109006161,47,109,006161,204,43,0,4,0,2,3,0
47109006162,47,109,006162,257,66,0,7,0,0,2,0
47109006163,47,109,006163,360,63,0,8,2,5,3,0
47109006164,47,109,006164,311,53,0,7,0,4,4,0
47109006165,47,109,006165,98.98,94.98,1,3,1,1,3,0
47109006166,47,109,006166,161.31,24.5,0.02,1.15,0.06,2.02,3.13,0
47109006167,47,109,006167,526,150,1,11,2,5,10,0
47111005551,47,111,005551,559,139,3,14,0,3,5,0
47111005552,47,111,005552,716,79,1,6,0,1,3,3
47111005553,47,111,005553,702.49,81.48,0.99,6.96,0,0,1.99,0
47111005554,47,111,005554,663.75,112.45,1.99,11.94,1,1,2.99,0
47111005555,47,111,005555,511,119,1,10,1,3,3,0
47111005556,47,111,005556,516.05,78.79,0,5.91,0,0.98,4.92,2.95
47111005557,47,111,005557,688,122,0,10,1,3,4,4
47111005558,47,111,005558,804.67,107.78,1.01,11.14,0,3.02,3.09,0.05
47111005559,47,111,005559,647.25,128.55,1.01,11.06,1,0,5.01,0
47111005560,47,111,005560,454.79,103.95,0,4,0,3,3,0
47113005651,47,113,005651,177.44,577.67,3.13,24.28,1,3.06,9.32,7.98
47113005652,47,113,005652,52.99,877.42,1.86,4.65,0,0.93,4.65,0
47113005653,47,113,005653,13,738,2,2,3,0,2,1
47113005654,47,113,005654,40,863,6,3,1,1,3,1
47113005655,47,113,005655,621.54,997.32,0.97,30.64,1.02,0.95,8.54,8.55
47113005656,47,113,005656,86.7,434.31,1.04,4.19,1,0.05,2.97,2.01
47113005657,47,113,005657,626.52,433.42,3.94,16.76,1,2.94,2.02,2.98
47113005658,47,113,005658,173,532,1,5,1,0,1,1
47113005659,47,113,005659,226,97,1,7,0,1,2,0
47113005660,47,113,005660,656,139,0,12,0,2,0,1
47113005661,47,113,005661,231,93,0,6,0,2,0,1
47113005662,47,113,005662,362,91,1,7,1,2,1,0
47113005663,47,113,005663,656.78,170.61,1.98,7.95,0.01,2.97,0.01,0.02
47113005664,47,113,005664,412.15,178.68,1.01,9.01,3,1,2.01,2
47113005665,47,113,005665,596,98,0,10,0,0,3,5
47113005666,47,113,005666,414,98,2,6,1,1,4,0
47113005667,47,113,005667,642.7,276.58,1.03,20.41,2.98,0.06,3.46,3.46
47113005668,47,113,005668,1635.32,655.91,4.95,37.59,0,6.93,2.97,4.95
47113005669,47,113,005669,1412.29,906.85,9.81,55.07,0.99,3.98,5.86,17.71
47113005670,47,113,005670,1019,293,3,25,0,0,3,11
47113005671,47,113,005671,296.68,890.05,1,12.94,1.99,0,8.96,7.96
47113005672,47,113,005672,688.67,698.47,2,45.94,0,3,13.99,53.88
47113005673,47,113,005673,860.32,562.95,3,42.06,4.01,8,8.04,19.04
47113005674,47,113,005674,281.74,490.76,3.01,8.12,0,3.01,7.04,4.14
47113005675,47,113,005675,1022,460,2,28,2,6,3,22
47113005676,47,113,005676,1266,963,2,58,4,7,12,43
47113005677,47,113,005677,574.01,580.05,2,19,4,10,7,7
47113005678,47,113,005678,795,374,0,27,1,1,2,41
47113005679,47,113,005679,321,91,1,6,0,1,2,8
47113005680,47,113,005680,1912.64,761.75,3,45.99,2,5,8.99,22
47113005681,47,113,005681,2004.52,637.6,9.23,53.29,2.01,4.09,3.18,23.34
47113005682,47,113,005682,902.19,324.37,3.02,19.05,1.99,5.03,1.99,7.98
47113005683,47,113,005683,354,62,0,1,1,1,1,2
47115002660,47,115,002660,0,0,0,0,0,0,0,0
47115005751,47,115,005751,207.82,60.16,0.04,7.17,0.04,0.15,1.61,1.41
47115005752,47,115,005752,367.9,81.39,0.12,7.03,0.13,1.05,0.31,0.07
47115005753,47,115,005753,274.28,109.68,1,9.32,0,2.05,3.05,0
47115005754,47,115,005754,1509.4,622.6,4.8,52.35,2.85,3.85,12.37,3.79
47115005755,47,115,005755,582,248.02,1.15,11.19,1.1,2.09,1.51,0.16
47115005756,47,115,005756,129.74,50.21,0.02,5.95,0.02,0.03,0.98,0
47115005757,47,115,005757,401.87,195.29,0.01,16.72,0.98,0.01,2.95,0.98
47115005758,47,115,005758,378.91,102.73,2.03,10.12,1,1.03,6.03,1
47115005759,47,115,005759,39.03,19.16,0.92,2.98,0.92,0.04,0.04,0.03
47115005760,47,115,005760,822.62,187.91,2,27.99,1,3,5,0
47115005761,47,115,005761,202.79,41.38,1,6.17,0,0.03,2.03,1
47115005762,47,115,005762,657.28,177.21,1,12.47,0,1.08,2.06,0
47115005763,47,115,005763,261.98,80.33,0.91,3.65,0,0.91,0.91,0
47115005764,47,115,005764,744.44,573.91,2.04,25.47,2.04,3.87,3.87,2.9
47115005765,47,115,005765,148.46,42.91,0,5.15,0,0.86,0.86,0
47115005766,47,115,005766,767.38,182.09,0,14.01,0,2,4,0
47115005767,47,115,005767,253.78,66.37,0.98,4.88,2.93,0,2.93,0
47117005851,47,117,005851,1084.52,290.89,1.01,46.24,0.02,7.02,6.05,11.04
47117005852,47,117,005852,1063.43,226.88,2,20.99,2,1,4,1
47117005853,47,117,005853,930.02,238.01,2,26,3,1,5,2
47117005854,47,117,005854,1169,295,1,34,2,3,7,5
47117005855,47,117,005855,1030.58,450.72,4.2,31.58,4.09,3.23,8.27,3.12
47117005856,47,117,005856,746.02,313.13,2.94,28.47,0.98,2.94,6.87,0.98
47117005857,47,117,005857,452.61,332.25,2.98,16.91,1.99,3.98,5.97,2.98
47117005858,47,117,005858,813.95,324.51,3.01,23.08,0.01,7.02,13.02,1.02
47117005859,47,117,005859,899.97,382.27,3.86,28.96,1.93,4.83,3.86,2.9
47119005951,47,119,005951,2659.81,1159.69,10.01,158.28,2.01,13,33.09,80.08
47119005952,47,119,005952,977.89,298.36,0.02,45.8,0.02,7.73,4.01,6.9
47119005953,47,119,005953,1341.9,495.91,1,31.6,4,5.1,3.05,9.09
47119005954,47,119,005954,716.42,144.14,1.99,13.68,1,3.11,4.04,6.08
47119005956,47,119,005956,2016,1075,2,93,4,6,8,13
47119005957,47,119,005957,1668,639,3,71,1,8,16,26
47119005958,47,119,005958,848.67,430.94,3,65.3,4,3.06,12.02,12.04
47119005959,47,119,005959,305,221,2,14,0,0,4,10
47119005960,47,119,005960,1361,605,5,78,4,5,8,16
47119005961,47,119,005961,1493,751,3,42,2,8,4,8
47119005962,47,119,005962,849.79,170.62,0.08,17.19,0,0,3.03,4.03
47119005963,47,119,005963,391,1288,2,18,1,1,12,1
47119005964,47,119,005964,1811.08,493.35,4,60.11,2,2.01,8.03,17.03
47119005965,47,119,005965,715.9,194.34,0.99,27.76,1.98,1.98,3.97,4.96
47119005966,47,119,005966,1771,544,5,46,2,5,10,5
47119005967,47,119,005967,805.43,385.22,3,25.03,4,5,13.01,10.01
47119005968,47,119,005968,1114.03,256.78,1,24.98,0,6.99,4,9.99
47119005969,47,119,005969,864.92,191.65,0,15.89,0,1.99,4.97,3.97
47119005970,47,119,005970,1059.88,362.73,0.98,27.3,0.98,0,8.78,7.8
47119005971,47,119,005971,1033,332,2,47,1,7,2,18
47121006251,47,121,006251,699,159.49,0.98,17.72,0.98,2.95,8.86,1.97
47121006252,47,121,006252,450.96,142.45,0.01,9.27,1,3.06,0.06,2.18
47121006253,47,121,006253,596.48,100.46,0.96,15.42,0.01,1.93,1.01,0.01
47121006254,47,121,006254,384.22,126.04,0,10.98,0.01,0.02,0.99,0.02
47121006255,47,121,006255,552.26,169.82,0.1,10.25,1,3.04,2.01,0.01
47121006256,47,121,006256,642.99,154.36,0,12.78,0.98,4.92,5.9,0
47123006351,47,123,006351,1824.04,473.56,6.33,49.17,0.04,5.2,10.03,5.04
47123006352,47,123,006352,862.58,351.08,6.76,21.37,0,2.91,0.04,0.98
47123006353,47,123,006353,608.46,151.38,3.91,22.46,1.95,4.88,2.93,0.98
47123006354,47,123,006354,1354.18,312.37,1,45.12,3,7,8.01,4.99
47123006355,47,123,006355,1395.99,435.65,5,47.88,1.11,6.12,4.39,2
47123006356,47,123,006356,991.51,229.27,0.97,21.93,1.88,2.86,6.6,0.01
47123006357,47,123,006357,1455.82,369.15,3.03,49.2,2,6.03,5.02,6.99
47123006358,47,123,006358,492.75,97.62,0,21.88,0,1,1.99,0.01
47123006359,47,123,006359,848.6,185.91,0,7,1,6,4,1
47123006360,47,123,006360,483,88,1,10,0,1,4,2
47123006361,47,123,006361,1600.21,280.74,0.99,23.75,2.97,2.98,6.92,2.96
47123006362,47,123,006362,646.91,77.75,1.99,14.95,4.98,1,1,0
47123006363,47,123,006363,814.81,134.49,0.02,10.42,0.05,6.08,3.14,0.07
47125006451,47,125,006451,221,278,3,22,2,4,5,5
47125006452,47,125,006452,769,931,7,80,3,7,15,21
47125006453,47,125,006453,3119.19,936.25,5.93,164.12,3.95,8.9,18.78,17.8
47125006454,47,125,006454,957.73,875.52,3.22,83.42,6.22,7.15,32.6,16.5
47125006455,47,125,006455,2234.95,563.58,4.92,118.96,6.88,1.97,17.7,17.7
47125006456,47,125,006456,812.68,888.41,7.87,80.68,5.9,6.89,17.71,11.81
47125006457,47,125,006457,1020,1165,5,119,5,9,30,11
47125006458,47,125,006458,598.78,1055.54,7,61.08,0.02,7.01,27.07,2.01
47125006459,47,125,006459,482,477,5,32,1,7,19,2
47125006460,47,125,006460,1579.8,624.82,2,72.4,5.35,2.71,12.41,13.23
47125006461,47,125,006461,1605.76,544.29,4.08,58.82,1.03,9.1,12.21,3.11
47125006462,47,125,006462,1281.18,708.33,4.98,71.73,1.99,1,15.94,6.97
47125006463,47,125,006463,1167,1225,8,141,2,6,28,16
47125006464,47,125,006464,1697.8,935.65,5.02,109.27,3.01,12,21.06,7.03
47125006465,47,125,006465,1343,1189,8,132,8,8,35,19
47125006466,47,125,006466,1070,1048,7,132,3,7,23,18
47125006467,47,125,006467,1302.02,1047.01,4,130,1,5,26,21
47125006468,47,125,006468,2641.13,1083.79,6.93,147.61,1.98,15.85,27.74,18.82
47125006469,47,125,006469,1492.8,765.2,2.02,70.44,5.01,5.05,5.08,9.06
47125006470,47,125,006470,979,898,13,64,3,6,36,4
47125006471,47,125,006471,2535.87,1494.75,7.11,183.84,4.06,10.2,39.39,41.33
47125006472,47,125,006472,500.84,325.67,0,34.54,1.64,3.29,6.58,5.76
47125006473,47,125,006473,459,110,0,11,1,1,3,2
47125006474,47,125,006474,420,582,6,33,4,3,16,3
47125006476,47,125,006476,221.22,437.46,1,23.92,4.98,2.99,20.93,2.99
47125006477,47,125,006477,681.48,486.5,3,56.05,0,2.01,11.01,4
47125006478,47,125,006478,655,337,1,44,2,7,5,5
47125006479,47,125,006479,119,79,0,12,2,0,0,0
47125006480,47,125,006480,402,618,1,49,2,6,13,2
47127006551,47,127,006551,528,88,0,16,0,0,7,0
47127006552,47,127,006552,485.98,99.26,3.04,17.26,1,3.09,3.04,0.04
47127006553,47,127,006553,501.33,99.87,0.99,15.81,0,0,1.98,0
47127006554,47,127,006554,362.49,102.69,2.01,10.11,1,3,3.01,0
47127006555,47,127,006555,443.75,104.64,0.97,11.63,0,1.94,1.94,0
47129006651,47,129,006651,982,180,2,29,3,12,5,5
47129006652,47,129,006652,664.85,67.17,0.14,6.36,1.11,6.1,0.27,1.38
47129006653,47,129,006653,128,66,0,5,0,0,0,0
47129006654,47,129,006654,973.39,214.27,1.98,30.78,1.02,2.15,1.98,8.92
47129006655,47,129,006655,162,33,0,1,0,0,1,0
47129006656,47,129,006656,621.38,95.86,0.02,5.9,0.01,1.87,2.8,1.03
47129006657,47,129,006657,187.38,44.31,0.92,1.85,0.92,0,0.92,0
47129006658,47,129,006658,685.87,113.19,4,10.03,0,1,2,5.01
47129006659,47,129,006659,337.65,97.6,2,3.45,1,1.15,0.23,2.08
47129006660,47,129,006660,231,49,1,6,1,2,0,2
47129006661,47,129,006661,186,40,0,6,0,0,1,0
47129006662,47,129,006662,282.42,53.77,0.94,9.65,0.94,1.73,1.8,2.59
47131006751,47,131,006751,1383.1,397.87,0,26.79,0.99,0,6.95,4.96
47131006752,47,131,006752,1408.44,428.05,0,40.11,4.01,7,6.02,5.03
47131006753,47,131,006753,827.42,116.65,0.99,13.84,1.98,0,0.99,2.97
47131006754,47,131,006754,782,94,1,10,2,2,2,1
47131006755,47,131,006755,357,66,0,3,1,1,3,0
47131006756,47,131,006756,637.12,193.17,0.01,15.93,3.92,1.95,1.04,1.05
47131006757,47,131,006757,502.59,95.57,0,6.14,0.01,0.01,0.03,0.04
47131006758,47,131,006758,434.6,104.6,0.01,4.13,0.02,2.01,3.02,1.01
47131006759,47,131,006759,295.49,33.94,2,2.99,0,0,2,0
47131006760,47,131,006760,1179.8,154.19,0.99,24.87,3.98,1.99,4.97,1.99
47131006761,47,131,006761,940.78,171.1,0.02,17.1,0.99,0.99,2.98,4.9
47131006762,47,131,006762,777.66,570.87,0.98,28.1,1.1,1.05,3,1.05
47133006851,47,133,006851,634.87,205.43,0,8.8,1.96,3.91,1.96,0
47133006852,47,133,006852,770.87,280.59,3.99,11.98,2,2,1,0
47133006853,47,133,006853,990.53,499.93,3.01,27.03,2.01,1.01,12.01,4
47133006854,47,133,006854,393.5,89.3,1.01,1.03,0.01,0.01,2.01,0
47133006855,47,133,006855,661.34,200.67,2.97,11.86,1.98,1.98,1.98,0
47133006856,47,133,006856,322.38,118.25,0.98,3.16,0.98,1.19,1.02,0
47133006857,47,133,006857,1433.62,393.04,2.02,34.88,2.02,11.94,8.95,12.88
47133006858,47,133,006858,572.37,93.9,1,5.99,0,1,1,10.99
47133006859,47,133,006859,269.18,60.55,0.02,6.11,0.02,5.9,1.05,0.13
47135006951,47,135,006951,236,78.57,0,4.1,0.05,0.02,4.07,0
47135006952,47,135,006952,255.26,58.71,0.99,9.91,0.01,0,1,0
47135006953,47,135,006953,241.53,58.08,0,7.61,0,0,1.91,0
47135006954,47,135,006954,233.53,45.27,0,6.79,0.96,0.02,0.98,0.03
47135006955,47,135,006955,317.47,107.92,2,9.39,0,0,6.09,0
47135006956,47,135,006956,287.69,105.5,0,3.95,1.96,0.97,2.94,0
47135006957,47,135,006957,108.71,27.67,0,3.95,0.99,0,1.98,0
47135006958,47,135,006958,142.63,36.15,0,4.88,0,0,0,0
47135006959,47,135,006959,179.07,33.12,0,4.32,0.05,1,0.05,0
47135006960,47,135,006960,167.37,46.85,0,4.12,0,0,4,0
47137007051,47,137,007051,435.9,167.58,1,9.97,0,2.99,1,0
47137007052,47,137,007052,271,82,0,6,0,3,3,3
47137007053,47,137,007053,342.1,53.42,0,6.03,0,0.01,1,0
47137007054,47,137,007054,369.27,94.06,0,5.01,0,1,0,1
47137007055,47,137,007055,135,33,0,3,0,1,1,0
47137007056,47,137,007056,162.27,35.06,0,2.01,0,0,1,0
47137007057,47,137,007057,65,18,0,1,1,0,0,0
47137007058,47,137,007058,154.11,31.61,0,2.96,0.99,0,0,0
47137007059,47,137,007059,86.35,21.28,0,0.03,0.01,0,0,0
47139007151,47,139,007151,545.86,154.83,0.01,17.56,0.97,1.97,2.95,0
47139007152,47,139,007152,563.56,155.9,0,15.47,0.04,2.05,4.06,0
47139007153,47,139,007153,869.58,262.27,1.99,12.96,1.99,4.99,2.99,0
47139007154,47,139,007154,393.16,90.09,0,10.04,1,0,2.06,0
47139007155,47,139,007155,471.82,77.21,1,10.02,0,1,0.01,0
47139007156,47,139,007156,766.89,158.44,0,15.06,0,5.01,1.03,0
47139007157,47,139,007157,535.36,124.54,0,15.18,0,3.42,6.97,0
47139007158,47,139,007158,123.49,28.56,0.01,0.85,0,0.02,0.77,0
47139007159,47,139,007159,235.74,54.86,0,6.9,0,1.57,3.13,0
47139007160,47,139,007160,122.96,38.3,0,0.04,0,1.99,1.04,0
47139007161,47,139,007161,468.58,106.99,0.99,9.91,0,0.99,0.99,0
47141007251,47,141,007251,815.22,319.6,0,37.37,1.97,2.95,10.82,1.97
47141007252,47,141,007252,1084.62,387.57,1.09,39.42,0.09,8.24,14.14,10.58
47141007253,47,141,007253,1111.34,285.35,0,34.14,1.03,4.06,4.03,25
47141007254,47,141,007254,691.45,157.61,0.91,15.49,0.91,2.73,1.82,16.4
47141007255,47,141,007255,1401.89,803.07,1.96,76.1,1.01,5.95,21.76,10.83
47141007256,47,141,007256,389.18,306.61,2.01,39.04,1.01,4.06,25.08,7.12
47141007257,47,141,007257,864.83,250.04,1,27.01,1,5,10,24.99
47141007258,47,141,007258,512.69,301.08,1,41.28,0.02,5.88,13.95,10.78
47141007260,47,141,007260,249,55,1,9,0,0,1,0
47141007261,47,141,007261,638.37,184.95,0.99,23.86,0.99,1.99,7.95,4.97
47141007262,47,141,007262,839.59,202.2,2.8,19.5,0.01,4.64,2.84,4.62
47141007263,47,141,007263,1410,487,4,52,1,8,7,23
47141007264,47,141,007264,1231.07,604.11,7.95,67.56,2.98,5.96,24.84,13.91
47141007265,47,141,007265,1649.98,477.03,1.06,69.23,1,8.05,15.27,14.12
47141007266,47,141,007266,1519.12,796.05,3.01,78.26,1.02,2.05,26.05,23.04
47141007267,47,141,007267,1080.88,272.95,0.99,34.74,2.98,6.95,6.95,4.96
47141007268,47,141,007268,668,124,0,21,1,4,1,11
47141007269,47,141,007269,922.55,210.4,3.02,19.51,0.02,0.18,10.33,9.3
47141007270,47,141,007270,129.12,30.81,0.01,2.15,1.01,0.01,0.04,5
47141007271,47,141,007271,403,108,1,11,3,0,4,0
47141007272,47,141,007272,420.5,100.88,1,9.99,0,2,6.99,0
47141007273,47,141,007273,506.93,193.44,3.11,10.89,0.99,2.22,7.08,0.23
47141007274,47,141,007274,335.36,143.51,1,14.08,1,2,2.04,5.01
47141007275,47,141,007275,143.75,54.9,0.09,4.67,0,0.15,0.1,0.17
47143007351,47,143,007351,875.09,214.47,6,29.12,2.01,13.05,6.06,3
47143007352,47,143,007352,271.6,56.62,2.88,2.88,0,1.92,0.96,0
47143007353,47,143,007353,960.8,271.62,3.16,23.26,1.01,2.12,3.04,7.01
47143007354,47,143,007354,574.62,72.7,1,10.94,0.99,2.98,1,2.98
47143007355,47,143,007355,590.62,112.13,3.87,9.67,0,1.93,0,0
47143007356,47,143,007356,841.93,161.16,1.86,17.59,0.92,3.7,2.77,8.32
47143007357,47,143,007357,675.36,206.77,1.54,27.35,2.17,8.23,5.41,15.05
47143007358,47,143,007358,555.91,180.04,5.63,19.29,1.91,1.11,3.84,8.76
47143007359,47,143,007359,1253.1,237.27,1,23.97,1,7.96,5.04,18.83
47143007360,47,143,007360,1131.93,241.99,0.99,33.58,2.96,5.93,5.93,34.57
47143007361,47,143,007361,351.06,93.22,1.98,11.9,0,2.98,0.99,0
47143007362,47,143,007362,555,90,2,11,0,1,0,7
47145007451,47,145,007451,777.6,172.7,5.14,29.67,2.89,1.02,5.14,4.02
47145007452,47,145,007452,1058.98,249.8,2.94,53.88,1.96,1.96,2.94,7.84
47145007453,47,145,007453,479.68,91.27,0,12.62,0.97,1.94,1.94,1.94
47145007454,47,145,007454,289.71,52.94,0.96,5.77,0,0,1.92,0
47145007455,47,145,007455,263.68,70.7,3.82,18.15,0.96,5.73,0.96,0
47145007456,47,145,007456,1731.54,488.95,4.05,62.24,5.01,12.08,11.01,6
47145007457,47,145,007457,719.4,163.63,3.03,17.77,5.03,2.07,0.09,5.07
47145007458,47,145,007458,893.98,782.38,5.03,82.04,3.03,7.13,16.06,11.12
47145007459,47,145,007459,846.67,178.49,0.93,37.38,1.87,4.67,6.54,1.87
47145007460,47,145,007460,416,89,3,11,0,1,2,0
47145007461,47,145,007461,442.13,110.85,0,6.93,0,1.98,2.97,0
47145007462,47,145,007462,1095,359,4,37,0,9,3,2
47145007463,47,145,007463,453,133,3,15,2,4,0,1
47145007464,47,145,007464,778.41,208.88,3,24.08,2,2.02,4.01,0.02
47145007465,47,145,007465,772.87,317.15,5,29.07,2,4.02,11.03,1
47145007466,47,145,007466,277.8,61.5,1.05,6.2,2.11,2.27,0.38,0.11
47145007467,47,145,007467,818.73,265.33,2,17.05,4,4.01,4,2.01
47145007468,47,145,007468,561.06,137.21,0,14.1,1.01,1.04,3.05,2
47145007469,47,145,007469,826.94,190.3,1.14,32.71,2.03,0.19,8.07,2
47145007470,47,145,007470,397,95,3,9,0,3,1,2
47145007471,47,145,007471,445,170,4,22,1,4,1,3
47145007472,47,145,007472,964.86,353.79,1.99,33.87,1,6.97,4.98,7.97
47145007473,47,145,007473,390.13,69.12,2.02,16.12,0,4,9.04,6
47145007474,47,145,007474,221,31,1,3,1,3,1,0
47147007551,47,147,007551,1826.23,496.87,3,67.51,1,6,13.51,5.01
47147007552,47,147,007552,1891.01,489,2,96,5,4,17,2
47147007553,47,147,007553,1133,200,1,46,1,5,12,2
47147007554,47,147,007554,1814.59,525.91,3.86,67.66,0,3.84,24.1,4.06
47147007555,47,147,007555,1746,475,1,56,2,3,10,9
47147007556,47,147,007556,839.86,184.33,3.01,26.34,1.01,5.01,3.06,0.01
47147007557,47,147,007557,1193.14,313.67,0.99,45.66,0.99,0.99,7.94,1.99
47147007558,47,147,007558,509.01,118,3,11.38,0,5,3,0
47147007559,47,147,007559,1307,329,5,44,2,2,5,2
47147007560,47,147,007560,861.01,178.88,2.01,27.09,2,1.02,4.02,5.01
47147007561,47,147,007561,484.85,137.11,3.97,5.96,0.99,0.99,3.97,0
47147007562,47,147,007562,456.25,102.73,0,10.55,0,0.01,3.51,0
47147007563,47,147,007563,855.15,235.89,1.34,23.88,1.07,2.27,8.02,4.13
47147007564,47,147,007564,1245.98,665.73,4.66,53.08,0.93,3.73,13.97,1.87
47147007565,47,147,007565,1437.4,642.56,9.96,61.87,2,11.93,16.93,6.95
47147007566,47,147,007566,329.99,76,0,9.62,0,0,0,0
47147007567,47,147,007567,1163.15,535.89,3.03,44.04,2.01,8.01,11.03,7
47147007568,47,147,007568,256.99,914.33,2.02,18.02,0.99,1.04,3.04,0.03
47149007651,47,149,007651,1312.62,2064.18,11.01,103.11,6,11.01,31.03,6
47149007652,47,149,007652,759,149,2,30,1,4,4,0
47149007653,47,149,007653,1949,664,8,100,1,8,16,9
47149007654,47,149,007654,1877.57,580.41,3,85.28,2,6.03,14.06,14.02
47149007655,47,149,007655,1484,715,4,83,1,9,16,17
47149007656,47,149,007656,543,177,0,23,1,1,2,0
47149007657,47,149,007657,526.31,434.33,0.08,28.02,1.85,3.85,9.83,7.5
47149007658,47,149,007658,1730.94,810.36,3.93,96.49,2.18,4.36,20.73,11.67
47149007659,47,149,007659,1071,755,8,88,7,8,22,23
47149007660,47,149,007660,699.47,971.63,9.92,61.73,6.97,5.98,19.96,3.03
47149007661,47,149,007661,2204.21,632.97,0,90.84,2.07,5.14,20.09,17.13
47149007662,47,149,007662,1780.58,743.26,1.8,87.5,7.22,10.82,18.94,41.49
47149007663,47,149,007663,1521.73,811.47,6.03,112.11,1.03,11.23,18.41,26.26
47149007664,47,149,007664,2156.89,1181.11,1.96,134.93,1.96,14.67,26.4,16.62
47149007665,47,149,007665,2079,638,3,91,4,9,14,37
47149007666,47,149,007666,625.26,216.06,2,27.01,0,6,9,17
47149007667,47,149,007667,1199.68,355.28,1,54.03,1,8,2.01,11.02
47149007668,47,149,007668,1250.57,460.38,2.2,70.46,1.78,8.17,9.05,15.49
47149007669,47,149,007669,2128.72,1069.31,5.94,112.77,3.96,16.82,18.79,19.78
47149007670,47,149,007670,2032.28,734.69,5.06,94.23,2.04,13.18,18.21,31.22
47149007671,47,149,007671,1461.82,1116.42,6.1,88.6,2.07,12.06,15.19,43.03
47149007672,47,149,007672,1566,817,4,102,2,7,20,6
47149007673,47,149,007673,1190,799,1,60,4,8,17,14
47149007674,47,149,007674,1296,839,3,77,4,9,22,17
47149007675,47,149,007675,637.38,463.82,2.99,44.89,0,2.99,12.97,0
47149007676,47,149,007676,999,608,3,56,4,8,16,9
47149007677,47,149,007677,1226,765,6,76,4,2,18,23
47149007678,47,149,007678,1417.24,960.47,0.98,116.39,1.96,14.67,18.58,19.56
47149007679,47,149,007679,2153,1098,3,117,4,13,29,23
47149007680,47,149,007680,2459.97,1060.99,1.05,122.63,2.03,14,25.02,9.13
47149007681,47,149,007681,1817.99,938.55,1.02,107.56,1.01,10.02,7.12,11.06
47149007682,47,149,007682,1408,1157,4,102,2,10,27,20
47149007683,47,149,007683,944,1108,2,117,2,9,44,20
47149007684,47,149,007684,262,210,1,23,1,1,5,6
47149007685,47,149,007685,998.54,702.27,1,69.16,1.01,4.01,11.03,0.03
47149007686,47,149,007686,747.87,999.9,1.98,108.32,0.99,2.97,45.11,26.52
47149007687,47,149,007687,107,276,1,11,2,0,5,0
47149007688,47,149,007688,40.13,121.1,0.02,13.68,0.01,0.03,7.89,2.48
47149007689,47,149,007689,993.32,1296.67,8.74,114.03,3.3,6.37,39.15,31.82
47149007690,47,149,007690,1119.06,592.76,4.28,69.93,1.71,1.73,7.04,5.3
47149007691,47,149,007691,1574,594,6,76,1,10,15,23
47149007692,47,149,007692,1512,763,3,93,6,4,14,9
47149007693,47,149,007693,2546,916,7,123,7,11,24,17
