GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSRROS,G18USSDTES,G18USSLBRE,G18HALRGIA,G18HALDWIL,G18HALLSWA,G18CSCRGRE,G18CSCDREN,G18CSCLROO
30029000037,30,029,000037,980.4797515978538,658.5140216690969,78.04142117074142,1048.5056440969245,612.4865050710887,61.042589242363555,1019.4859578803763,469.4273667418229,138.07891443301364
30029000038,30,029,000038,1064.455672619711,623.9178937764995,34.75941440886804,1114.2029382408484,581.6045596211462,30.08706400965035,1088.8075969961828,496.334153902859,65.71974933817978
30029000039,30,029,000039,297.00107624207607,345.00049986598793,22.000044885925448,318.0011282689442,326.0004508995238,19.00004284565611,313.00108134274944,282.000373369289,31.00008161077354
30029000041,30,029,000041,758.8656623434671,665.3261605269331,38.45924845680035,820.3895057054858,618.8017004462259,28.50695689988988,822.3475315844355,501.16597031145443,61.78735687553229
30029000042,30,029,000042,1057.959991447672,521.1170648134027,39.43708983415864,1116.4483183076284,464.1649151033208,36.10511371083926,1071.6910186755717,397.1313965684886,68.61862947478855
30029000043,30,029,000043,945.6837735849057,484.6301886792453,28.815849056603774,998.9494339622642,434.857358490566,29.689056603773587,967.513962264151,351.902641509434,68.9833962264151
30029000044,30,029,000044,673.898944577196,621.9066281747087,34.99474360343118,723.891443880083,578.9130751191448,29.99549738318718,703.8944521286538,479.92793532109044,79.98798404444038
30029000045,30,029,000045,531.8480067420393,764.7814382662782,19.994285967745835,559.8400070968834,732.7905807178848,27.99200035484417,561.839435693658,633.818865177543,60.9825722016248
30029000047,30,029,000047,318.0640336466957,885.0877498121386,12.002519842578302,328.0690733318523,858.0825619009479,31.002371616544284,325.06344074255964,732.0715931744306,84.00933824014312
30029000048,30,029,000048,452.9991416945675,401.9992383249804,15.999969684576335,489.99907159015027,367.9993027452557,11.999977263432251,472.9991038002879,278.99947137479984,69.99986737002146
30029000049,30,029,000049,432.29628981101246,592.2936540027811,17.014768089661825,466.3172835221526,557.2732806740129,16.01451032394961,428.31299025654386,483.22770309206913,63.03742804889417
30029000050,30,029,000050,692.7410617551462,336.9014084507042,43.856988082340195,746.5655471289273,290.05417118093175,38.87323943661972,745.5687973997833,227.25893824485374,59.80498374864572
30029000089,30,029,000089,347.84973839066726,138.39466522410137,22.03543932624584,372.8908157915431,116.35600414092411,19.03382844778012,362.85376558683157,98.29479075922676,33.064435138628795
30029NAHD10,30,029,"NAHD10",0,0,0,0,0,0,0,0,0
30029NAHD15,30,029,"NAHD15",0,0,0,0,0,0,0,0,0
3003100059A,30,031,00059A,137.88255033557047,213.0227442207308,4.378448918717375,148.3042505592841,204.63348247576434,2.4325130499627146,134.94742729306486,182.72520507084266,19.85421327367636
3003100061A,30,031,00061A,688.582697379634,1200.372813210358,29.587845267789344,752.5394110408645,1141.6315294957487,27.466667916200322,740.3352993688017,965.687969234693,102.40426006187322
3003100061B,30,031,00061B,694.4460882321887,1138.8915847007895,33.73023857127774,753.9700386520906,1082.3438318018825,34.722304411609436,724.2080634421396,942.4625483151132,110.11930827681849
3003100061C,30,031,00061C,313.1138162861599,1429.6440016629997,32.09551011706456,346.3181313656204,1379.4455591029487,47.10210040706882,346.20265457322864,1218.0351999682036,104.30646430118942
3003100061D,30,031,00061D,644.9435255998887,1210.65003903012,25.150132203114943,720.1726969678039,1135.4366694651642,29.150766687233613,671.0714305365078,1018.8283354485767,77.49548562645543
3003100062A,30,031,00062A,216.74198672718256,1336.5231842744934,33.53535715847751,253.60126008884004,1301.810779522914,27.949630713708597,248.15479015950987,1148.881902773162,94.37435041835703
3003100062B,30,031,00062B,255.70632259010637,1066.622642950664,27.815555958763035,277.7082620964891,1036.5167477099599,31.399242981080224,263.2821204830401,915.2891035254617,80.55642949109613
3003100062C,30,031,00062C,439.63733177089705,1226.3330854790354,28.05446266324873,494.65328720359713,1171.2516818605604,29.057691275993555,497.36045149211844,1013.8500614599861,76.50306495235431
3003100062D,30,031,00062D,888.914358911814,1597.521087295807,42.59462421951072,997.0371906110737,1477.4207909065658,55.59343502921762,946.2026378653317,1290.97893224139,144.56615513819253
3003100063A,30,031,00063A,835.5430282365294,1245.8454449629298,61.744538439409794,897.2875666759392,1158.208035565058,79.67037217988361,872.3905753697255,989.9043743350538,149.38194783728176
3003100063B,30,031,00063B,321.4569717634707,998.1545550370702,44.255461560590206,348.7124333240609,960.7919644349421,48.32962782011639,324.60942463027453,810.0956256649462,123.61805216271824
3003100063C,30,031,00063C,477.00293255131965,994.9462365591398,50.4613880742913,520.7996089931573,937.8201368523949,68.55131964809384,508.42228739002934,800.7174975562073,132.34213098729228
3003100064A,30,031,00064A,NA,NA,NA,NA,NA,NA,NA,NA,NA
3003100064B,30,031,00064B,451.9851537142929,999.4146759541737,41.87313585308965,491.89901648549016,964.4856650066745,35.90366503328516,473.90288296010317,818.9922658965013,103.68256189700242
3003100064C,30,031,00064C,977.2326227237867,930.1921485836791,46.59726035913777,1035.0348098899597,877.444853201263,45.50421184818439,993.7816445939259,737.075435693449,117.28341507028664
3003100064D,30,031,00064D,1391.8356859958558,1237.1631939813242,90.60136869852455,1523.7924425479125,1113.0875187689073,79.77364153124994,1472.5636819256092,924.9548992383778,194.02028400484724
3003100065A,30,031,00065A,401.1174168910439,1436.5256235578272,47.09638537510466,434.23830702253105,1396.3965651742126,55.10128632638117,419.2579108276371,1221.024092877198,140.24994851510192
3003100065B,30,031,00065B,684.4009334321158,1546.28183596127,59.009303716017236,758.4184811242109,1467.2545935763242,62.01928855222268,770.3408227479251,1239.2013323513547,153.0834931244939
3003100065C,30,031,00065C,1018.4816496768403,1883.1925404809028,70.8943109088781,1111.343211853258,1778.3488412494632,80.87942512139614,1072.4012664244378,1492.7745747714473,223.66655836040417
3003100066A,30,031,00066A,542.0048546540277,1480.0156276858092,39.00057712670259,608.0051941403233,1396.0151637212052,61.00069028880113,596.0052507213726,1220.0131833844807,125.00139189381213
3003100066B,30,031,00066B,452.9922127946527,1431.038135755051,53.53803479900611,485.1951968665193,1387.1646994263997,64.44799006310502,489.5724618885981,1205.269319059312,129.6564771188956
3003100066C,30,031,00066C,218,1562,32,247,1520,45,254,1337,133
3003100067A,30,031,00067A,652.817311316401,683.4282362912372,36.49051757908446,711.9929435271995,638.0159213687591,28.632044290442167,700.1570688955455,518.7275898695603,85.7960625264744
3003100067B,30,031,00067B,966.6113204723989,1055.4890086584303,58.06068488736479,1062.700826389178,934.4366750984292,79.02725347805799,1042.7080382639638,793.3524776804776,130.0783950158998
3003100067C,30,031,00067C,807.1055190433487,697.0770003426857,72.08387853136182,874.2363695522731,629.9562152575247,74.0738131075984,872.227981699137,506.7985236185645,146.14594864456956
3003100068A,30,031,00068A,1187.45963387195,971.7298508394912,64.00886704635077,1307.2125650544242,872.835549896912,50.196787396567586,1255.057808494053,726.3062143917049,142.86122774130044
3003100068B,30,031,00068B,679.9587756610346,651.5788990078681,51.05539784246652,759.24489740451,578.4513502236584,44.98803979225713,753.3754327569168,482.68155731610364,89.16248554576802
3003100068C,30,031,00068C,1030.2656062031203,526.1790967071621,54.28948432086418,1099.8926462655088,464.68030643831156,50.4583691328331,1060.6363605608467,372.1442451506492,108.5595511660002
3003100069A,30,031,00069A,928.7447594112712,672.9490177431721,73.89244823243962,1016.4365092551176,600.8897769896986,63.868984355098426,983.6172244993011,470.90962922691415,156.529092056308
3003100069B,30,031,00069B,1052.918556407253,358.72831711795783,30.636576528368128,1118.969920857009,309.2421889911185,33.77741861154123,1059.1486760737894,267.71493731027323,60.4829209538063
3003100069C,30,031,00069C,936.225348393789,550.6996685129124,48.941414303110655,999.4440832692552,502.68828344725785,40.50272517855617,958.1495461768814,402.6770026166941,96.16030478057782
3003100069D,30,031,00069D,710.1704452029387,542.3123924127501,34.1043436193987,748.1884551904624,507.23800621243,38.94752070544549,716.043239342366,425.42079644157667,76.95210968109954
30033000001,30,033,000001,364,59,23,383,39,18,347,27.999999999999996,30
30033000007,30,033,000007,66,9,5,76,5,2,67,7,4
30033000014,30,033,000014,76.39368184883584,6.944880168075986,0.9921257382965695,78.37793332542898,5.952754429779416,0,77.38580758713242,4.960628691482847,0
30033000019,30,033,000019,64,6,1,68,5,0,65,2,2
30035000001,30,035,000001,214.86286307247224,159.89362453154675,20.985848510347004,249.8400866832362,131.9126955411305,11.991566537261589,228.8539346378196,117.92071337057429,26.9816317789778
30035000002,30,035,000002,149,153,16,164,143,11,154,126,24
30035000003,30,035,000003,131.947094924642,146.9410829842604,6.997194427821924,143.94228537233673,136.9450909445148,4.997996019872803,137.94469014848934,125.94949970079463,12.994789651669288
30035000004,30,035,000004,79.15941040500121,83.14039694678479,14.000613634541446,95.1770185747362,65.11378092424857,17.007227824404474,97.15262757389686,67.11770634280016,7.010108654752193
30035000005,30,035,000005,242.87822026176883,217.90481710157962,5.001877649394079,271.8635987725323,175.93006518509884,14.993833290995072,238.88765929961988,181.92135386437639,15.99409597120236
30035000006,30,035,000006,46.19210951547408,20.135286977669463,2.018223533204575,52.22160477657022,18.11153311800141,0.011894699757251907,49.20368477843525,12.099850449361176,2.0218294580410427
30035000007,30,035,000007,3,49,0,4,48,0,6,41,4
30035000008,30,035,000008,14,415,2,18,408,4,21,394,10
30035000009,30,035,000009,76.0017287792349,1088.8695759551506,10.838630806845966,88.84132276308316,1069.0922674174508,16.791015287347804,86.84035958608085,1029.6386604430613,38.49857993134277
30035000010,30,035,000010,35,281,1,36,273,5,35,246,21
30035000011,30,035,000011,34,101,1,38,91,6,37,85,4
30035000012,30,035,000012,12.868686868686869,200.94949494949495,0,15.838383838383837,194.02020202020202,3.9595959595959593,12.868686868686869,190.06060606060606,6.929292929292929
30035000013,30,035,000013,8,212,1,13,204,4,9,203,6
30035000015,30,035,000015,68.12958435207824,192.18092909535451,5.161369193154034,69.32029339853301,190.8875305623472,4.249388753056235,69.29095354523227,183.30073349633253,6.572127139364303
30035000019,30,035,000019,21,164,3,25,160,1,23,156,5
3003500021C,30,035,00021C,17,269,0,22,255,6,17,245,12
30037000001,30,037,000001,140.68440019720143,67.83423783547651,12.965749683025331,152.6535539245477,57.85672654470848,10.973719877752123,149.66255029165907,45.884201652193084,12.969289661046599
30037000002,30,037,000002,159.09004926919238,60.8863087129955,7.856298483412237,166.94634703797223,49.101862283148385,10.802410068541754,165.96430799679533,38.29945328655524,14.730558908267142
30039000001,30,039,000001,227.4677679557176,185.93295808372062,18.93714084623186,241.7782078590671,164.77260148315483,23.901037881591574,233.55957772224534,144.02968512010162,24.02973574364075
30039000002,30,039,000002,262.46619906527974,247.71900179915934,15.728663119316534,295.8878901066873,216.26278295318528,18.677881094008818,274.2621589936238,210.36363045560958,26.541593816592922
30039000009,30,039,000009,233.3990195627559,109.14477180632862,9.117689890848764,252.4850364183558,96.01486676829043,8.148852100823756,239.4360055545068,86.88473469679718,13.148568309004926
30039000010,30,039,000010,326.43958285677826,158.63945623892823,8.697235274061368,346.8665495683628,137.92560623577515,11.866174414701915,328.93808723619986,120.66769986856927,18.697694841768886
30041000001,30,041,000001,198.17022126953773,362.39380545019964,22.898651424409767,236.98891593731574,324.55836683487,23.907704042139688,212.11269673717425,291.6871163887338,52.76117013541449
30041000002,30,041,000002,106.65896445459498,205.21692040036973,18.035311614296234,122.77089153503398,185.1401004165808,20.99555812866828,112.72979691051145,155.0919862565994,45.966747691198776
30041000003,30,041,000003,243.21998859416175,301.43575198264364,15.4564394213907,274.1328674369431,266.0830421480895,19.89627041316351,244.34032661061613,250.1950759497349,33.56016900822719
30041000007,30,041,000007,246.29364576891794,366.8558346625131,28.907325054585804,284.18422607180787,331.95398667556873,24.92031788326938,263.23385705938756,302.054479015779,37.88570650275639
30041000008,30,041,000008,264.71802278097823,319.10528816509543,23.095888657249063,304.8292775282434,280.00717345028875,20.082813547444776,273.7835930979623,259.902442726546,36.11472739428304
30041000009,30,041,000009,181.28655652535582,292.2000933576296,16.031096932948664,218.33008116619283,253.16253360168602,15.028252806641293,209.31141194113246,224.13099405709156,24.036193019245644
30041000010,30,041,000010,108.31202128445956,187.80703712181287,5.962133804870766,124.21103460802259,166.9395865009867,7.9495077389428195,107.31833985711027,152.03425952893895,28.816954051123723
30041000013,30,041,000013,100.44826824030305,144.17681593326307,10.042425808264209,115.51200467015164,126.87672783199471,13.286413483049913,107.9989376172551,110.8982111817549,17.9846277164996
30041000014,30,041,000014,193.5266746618618,138.2795343366686,20.37747941379948,222.57436678579342,113.17926778502579,18.43702334710711,210.0789442007106,92.41189898495178,23.77777291877399
30041000015,30,041,000015,132.04861950208388,93.32356071555988,6.466927971079081,146.84536849079052,79.44809689325906,6.466927971079081,139.4607417145533,70.19818616297492,10.162827720445367
30041000016,30,041,000016,88.42680875971855,84.25136406933866,9.733060907750088,107.81974646721228,68.5009866054655,6.066299465438909,95.83831713730564,68.99452621479993,4.107842237367473
30041000018,30,041,000018,24.162665990501868,129.795206598946,4.126363932123571,30.339572080548344,122.64358866249361,4.113724123984692,26.26376738098029,122.51719058110481,7.145298032382974
30041000020,30,041,000020,112.78113668388553,128.28298665991647,8.02425715093023,143.71744151128937,96.3541624641431,8.02425715093023,139.60018518085704,75.23792356546764,13.134032849732119
30041000021,30,041,000021,74.64374785161468,57.35598618389503,3.8829007818319567,82.45010402997337,49.54567195711941,3.8897430042169883,75.69888453492719,36.921231602104356,10.650052214468863
30041000022,30,041,000022,111.12699674934436,123.72822242557221,6.004381974680626,127.09785515493468,106.76684040592463,9.966476430909694,128.9717318749594,77.84262465466855,12.054694167114024
30041000025,30,041,000025,243.23996428048298,273.3038568886244,26.961115551968756,282.3080301923875,236.20933332148752,23.01631164344773,263.3844300805401,193.0946631604572,45.96117151346522
30041000028,30,041,000028,5.032624559331676,521.5192929874838,0.9987478748970159,9.993033775376816,507.65532996893427,4.955780027372925,11.966457744075335,491.81423963074843,11.884521104577148
30043001-71,30,043,001-71,432.83484147757093,239.80687916196513,40.6690969791545,476.019806628295,210.69936257111104,29.910311765572455,452.8152196036529,188.00117917831733,58.26388893053291
30043002-75,30,043,002-75,606.2510001493523,351.67609826025193,47.277159884621256,644.6428368440917,319.72592962246375,39.92609227229713,628.8284947286485,267.0134608005652,65.88109724312037
30043003-75,30,043,003-75,34.00010601216721,33.978634249257524,0.004320677900129109,34.003723819249714,32.97715663751772,0.003666115107977887,35.000570582306914,27.980415282278166,3.0011566027869154
30043004-75,30,043,004-75,451.25629383579627,448.4808197416408,40.22304793520491,522.6915197506285,390.0426792169246,29.200485381817458,474.4027434886124,348.7092319951681,69.50207181388262
30043005-75,30,043,005-75,74.08342317974461,65.73918625824884,5.051962062633365,82.02646770312478,57.785528494199475,4.088267909051095,74.15771586442888,52.60620754353592,12.063152154438818
30043006-75,30,043,006-75,278.1567209963854,179.2616727108483,6.086279288705112,303.2684660875655,146.17170064092716,14.070035309438245,297.19324037834576,137.08592904669766,21.125208631267423
30043007-75,30,043,007-75,443.128552237571,418.3181177975934,24.89294473534249,485.94237586219424,376.49308028473706,25.892937924121643,467.0135828650309,351.5916636054998,39.83816886337368
30043008-75,30,043,008-75,264.625079084487,224.4368996299671,14.235767493190956,285.1216714996886,203.97155459440242,12.18796990719303,257.8806916805848,181.60448935162512,39.33514844727533
30043009-75,30,043,009-75,497.8107904627399,471.56669789698594,25.182304065478192,549.7839010651985,422.5359662931253,20.337766346700512,520.7775488083176,383.3042672676244,39.70225587697094
30043010-75,30,043,010-75,455.1650008617711,439.26279668061267,14.181722925062973,504.7482559138562,388.7963734965445,17.720775596018544,462.268388672784,368.41880260385096,35.42947189155379
30045000001,30,045,000001,70.62575427545843,36.24617245239374,2.977973409849568,80.42909561388574,29.373025972203454,1.0154143365359074,75.46367668860469,22.60754819619891,3.93339591163077
30045000002,30,045,000002,98.33731522910455,43.42065296456487,8.139608826408725,111.66253642494041,33.17949510653092,5.067220396705047,96.61880988412636,35.893011111653905,6.174990936990283
30045000003,30,045,000003,291.3809232692718,171.39779444548034,26.853755148871247,331.2726824952599,139.49080240507578,16.911802197170903,314.1795486411661,125.55954278820602,24.945204944054282
30045000004,30,045,000004,288.9296395913619,135.76577955051783,12.917188727963255,322.5326554098485,108.06585945814274,10.912776593175511,284.14431427228624,104.02873170542735,30.602766348639832
300470000NA,30,047,0000NA,4.217869158869213,3.2641954400947064,0.15262140565820762,4.471164178633235,3.0188431121406007,0.13875103112857443,4.2829002356480554,2.7474744652276706,0.27595106529474367
3004700ARL1,30,047,00ARL1,254.64692362283535,475.4480868963407,14.921372973809346,281.5021559217409,452.57210805592706,13.925850327299242,270.56251889302837,396.8700070968565,50.72708842677289
3004700BEA1,30,047,00BEA1,241.83854551480337,244.46267205069273,7.072358919796958,256.81701123102005,227.53368533617325,9.048779413875106,255.67331904530755,198.62604769841903,21.97312614868763
3004700BEA2,30,047,00BEA2,63.652542372881356,52.470338983050844,4.3008474576271185,66.23305084745762,50.75,4.3008474576271185,65.37288135593221,43.86864406779661,7.741525423728814
3004700CHA1,30,047,00CHA1,336.88256137646516,286.5481672741787,27.20505675787127,370.2969644432252,257.1633191478051,20.29740584841947,357.3920332125706,223.2626720622999,40.74612139201867
3004700DAY1,30,047,00DAY1,323.6336905502049,188.1281993329673,17.07185382563656,337.73547985615306,180.02552101722856,11.079377693699104,327.7356111177903,146.88253361054083,31.10564218539977
3004700FER1,30,047,00FER1,426.8532510246607,273.47714710309094,17.88336322367537,444.9622376210295,258.338361481068,17.90653236282611,426.963003948447,229.32050721180747,27.01167456867264
3004700PAB1,30,047,00PAB1,222.38109673162552,145.9009173045033,6.743547938438478,237.60500776401435,127.86038876923273,6.739189283394892,233.79576101463442,111.6002619399099,17.244038765733812
3004700PAB2,30,047,00PAB2,374.61417322834643,553.4015748031496,27.018372703412073,414.6561679790026,518.3517060367454,22.018372703412073,378.64566929133855,468.3070866141732,66.04724409448819
3004700POL1,30,047,00POL1,440.0174577622592,402.7432307494149,19.975163787958405,467.0649029446015,375.7144049829756,21.913937814441482,466.7118322177438,314.17577099190345,33.98952958474985
3004700POL2,30,047,00POL2,486.14151351024964,372.1343267250479,17.22184653375338,515.3793999449974,343.76294902550046,15.4230785544319,491.82732040854665,315.4160527265608,31.722613535267037
3004700POL3,30,047,00POL3,219.0622987977501,281.4971352526064,14.553231345640851,235.3180561084113,272.29567741556247,7.640438438697011,224.31167376431318,231.62603559537803,24.013120129115315
3004700POL4,30,047,00POL4,517.3506973419235,644.4630979557687,23.487196466753293,560.3899315002037,594.5863089764614,33.25825182917699,556.4759502538936,500.71561524732726,72.36166541445222
3004700POL5,30,047,00POL5,649.3950851177369,771.5430675321645,53.17791481668083,715.7429596335463,709.1383012838861,52.258503761321386,707.6976201774486,614.3097209366404,77.61990748343356
3004700POL6,30,047,00POL6,160.3965161038544,88.11106294697171,8.219689367073647,166.04670814650106,80.35356488808783,9.220534185150841,162.91466603840794,69.65567523584568,12.685611554342335
3004700POL7,30,047,00POL7,246.0150161210539,239.19551295395328,8.874864717586277,270.6266746975369,209.66388840895635,11.805552577650838,265.69487999510966,187.9710889586247,20.727732230890027
3004700POL8,30,047,00POL8,21.752475247524753,15.613861386138614,1.2079207920792079,24.33003300330033,13.92079207920792,0.2772277227722772,22.214521452145213,14.412541254125413,1.4851485148514851
3004700RON1,30,047,00RON1,535.8710585812726,659.216433099735,41.28102380085355,597.4672983836699,603.4460924731915,40.51470965729608,590.0027988464051,509.72476960853703,90.45704518020243
3004700RON2,30,047,00RON2,262.4442451732653,347.56228603979844,16.09636709298021,292.75984616583736,314.37781872078733,22.71324491956586,281.4782823456166,270.6658350226593,36.10962762512184
3004700STI1,30,047,00STI1,300.7247642646353,345.546524382104,23.168908563881974,315.06143375385466,339.20548656479025,15.181368183292212,320.9667766622384,289.64570618546907,31.547670477781477
3004700STI2,30,047,00STI2,257.3832519785353,465.9576589736064,14.161683374582791,286.66282476067767,429.6920113645268,18.24484923548383,289.427873122674,366.49000662840666,52.167298671713475
3004700SWA1,30,047,00SWA1,65.21639059665377,23.99896405062481,0.04033378855569458,70.12529328656328,20.06963819570965,0.0406943102489926,63.27206352267461,20.001461358032085,2.0094244084022557
3004700SWA2,30,047,00SWA2,80.28970706085153,34.994085671573274,1.151907176053494,81.4633177305594,33.89642570997097,1.0759737474750437,73.34395427530272,32.46255167152412,6.249544098286316
30049000001,30,049,000001,553,515,43,620,435,53,596,384,71
30049000002,30,049,000002,579.7618697183343,525.0219757325755,27.87707564585067,648.9545299314984,449.10722115807647,36.522608296741836,615.3128192181858,402.93050270570797,56.725810088591665
30049000003,30,049,000003,484.39788462368887,572.288634823451,34.95654837490538,543.3246375985294,517.3569159485996,30.961514274916198,542.3258790735321,437.4562339488159,70.91185527480806
30049000004,30,049,000004,521,580,29,574,520,36,554,461,61
30049000005,30,049,000005,246,698,33,275,672,31,273,610,59
30049000006,30,049,000006,518,719,34,580,635,53,558,570,87
30049000007,30,049,000007,328,759,19,369,708,26,356,646,54
30049000008,30,049,000008,285,1157,20,324,1111,23,285,1058,53
30049000009,30,049,000009,425.82373670947715,971.1108699565431,26.177304922244907,494.9985264951069,913.8298144603935,15.513201780431732,463.35334682991396,842.2195255624055,49.98061562318889
30049000010,30,049,000010,921.4026013218961,658.0991853916245,36.36871140509346,1008.019481119803,549.4347736010303,51.412529529149424,944.7714854114945,519.7783076012136,77.72622364279103
30049000011,30,049,000011,534.2927960920883,591.4364106473919,39.04813661279077,589.5316234955485,534.2927960920883,46.66728522016458,552.3882740346012,480.0063622645499,88.57260256072053
30049000012,30,049,000012,378.60211537631113,333.711365176549,28.04345162509462,418.67536240147064,294.64308405140036,29.038485725083802,408.6741209264679,250.54376605118406,61.08814472519194
30049000013,30,049,000013,421,1455,28,495,1389,24,424,1359,61
30049000014,30,049,000014,131,943,24,154,928,20,147,867,63
30049000015,30,049,000015,312,447,34,326,433,32,329,371,58
30049000016,30,049,000016,420.1084413761297,776.2088145456645,25.26653522055957,469.9360935107983,720.3988058183971,34.28707400593711,449.31219083267104,666.9399026060638,50.609624105361625
30049000017,30,049,000017,219,925,24,224,912,31,214,852,57
30049000018,30,049,000018,411,668,28,487,598,28,445,548,67
30049000019,30,049,000019,359,369,28,400,323,30,407,263,60
30049000020,30,049,000020,532.4576233178393,641.2651269236284,59.924633557091795,583.1948374412739,592.4319628844797,60.30501182883279,594.3349336059754,514.7538432400245,94.38340675894989
30049000021,30,049,000021,723,558,33,797,478,31,759,423,68
30049000022,30,049,000022,132,481,12,149,455,21,143,433,27
30049000023,30,049,000023,477,553,26,534,493,31,504,449,53
30049000024,30,049,000024,506,905,30,579,840,24,526,794,66
30049000025,30,049,000025,334,729,23,380,674,33,357,625,57
30049000026,30,049,000026,732.288597483733,997.5888451756928,34.06436600979992,783.3999378263086,922.5660620316619,50.933844408067046,720.4364153781354,857.5482888172186,88.89963336014715
30049000027,30,049,000027,764.1956124314443,685.4844606946983,60.77696526508227,860.8409506398538,575.8866544789762,68.74771480804388,836.9287020109689,512.1206581352834,102.62340036563072
30049000028,30,049,000028,644.8909556909418,471.45632849183517,30.899023097325614,712.6691379234761,401.68496014310034,34.8857711030225,691.7378080266237,356.8313222622228,64.78792651356379
30049000029,30,049,000029,266.5554891741044,263.31029263803157,10.97382957246669,287.0944583539116,242.49341781955928,12.31338744340726,274.9001733270751,212.1025111388075,25.916362435369997
30049000030,30,049,000030,104.5355332833134,66.1049009358443,1.976693546274034,109.47424355611714,56.24120396886724,4.933163020616411,100.60273155871099,50.321559778419804,10.846076402999785
30049000031,30,049,000031,386.76201732301496,218.75405608919147,20.999390470763124,421.80572992737433,192.71008220192098,15.999535647832676,416.62696124272634,154.35335777449976,32.222713381779734
30049000032,30,049,000032,59.226838457975724,16.239616882124846,5.374126346094149e-8,60.18211002347093,15.284345289759008,1.0748252692188298e-7,56.361023680878205,7.642172685185452,4.776357908087934
30049000033,30,049,000033,429.04250089407554,220.73536705387525,20.375212717794696,465.16578381035254,177.73834307157583,27.39239148747174,450.80656810185167,153.79148682551784,31.704697963870125
30051000001,30,051,000001,213.33682189974994,89.0993117611855,10.014105085444337,239.3442368888311,60.09250088503423,6.013209714857031,215.31927770935948,55.07796709570963,9.023899833866162
30051000002,30,051,000002,121.99999999999999,119.99999999999999,3,134,106,6,126,85,10
30051000003,30,051,000003,129,94,6,141,82,5,121,84,9
30051000004,30,051,000004,122,62,11,139,51,7,137,41,8
30053000001,30,053,000001,328.19231798882095,118.3691013119947,9.969591143494439,338.13592826889095,108.44955319335,9.941691578070914,325.2255640245303,94.50692720967335,21.870859927232484
30053000002,30,053,000002,210.83705124982367,77.02808540821279,13.022560183155134,219.8879752204127,71.9472004892477,9.049326809646816,212.77662761743994,64.78796336756133,15.167790669030346
30053000003,30,053,000003,1265.4594894777688,465.4080421621748,35.174385391361405,1296.7145049040562,437.17558050407075,30.178164938046383,1253.6079235373577,369.0197729881901,77.25941000151711
30053000004,30,053,000004,280.6156448665551,134.79662883437422,20.963490949946337,287.6060095381344,131.79882940450156,14.974577543724473,287.60037278320283,99.8525396285934,29.95138357195677
30053000005,30,053,000005,106.6867400218459,44.86095911012372,2.0098018759001652,114.61053644204505,37.922144914247966,3.001675481976149,110.63128890065566,36.87616044839779,6.995939620792042
30053000006,30,053,000006,NA,NA,NA,NA,NA,NA,NA,NA,NA
30053000007,30,053,000007,248.9395627923455,147.2386679300981,14.935417565919058,257.950310827607,139.25473782456405,13.91141199390241,262.8397253554047,120.36954057153996,16.93561862886877
30053000008,30,053,000008,486.88073720389065,241.18735010533038,28.876427664680758,521.6405881136069,219.31197327122163,16.981607892909338,499.89318456119855,194.35585089734974,35.833377595300455
30053000009,30,053,000009,584.6313907002495,465.86878425734886,52.80183793654961,638.4260676413066,424.0046636156227,34.893637303622306,605.6417701860084,372.1544440704775,69.73780987152097
30053000010,30,053,000010,511.406636764714,268.2093569135486,16.530003970275168,551.2215823771313,227.42006092173037,17.505368440930205,533.7313564942789,188.54805209016064,34.03965571009881
30053000011,30,053,000011,532.0186585841767,138.82485817720894,13.420139608656843,550.9988235660348,119.82376052610802,13.439187185872063,540.5435121914493,98.8350623760485,26.870637346693822
30053000012,30,053,000012,684.0469609427686,295.54463144541495,43.894950955480546,727.9523271961896,255.64182586485896,34.906172226386374,722.9101811612392,201.79513460317318,57.8595435240502
30053000013,30,053,000013,566.6831809579551,344.2501648482291,32.50256580209709,612.2237382563893,303.86585647496645,26.31705356654867,587.898947151093,271.3909097868601,39.65012139713852
30053000014,30,053,000014,164.33418968870564,72.53958160914983,4.98414457397015,168.37208754564554,67.50432424588068,6.960204738282512,168.29299529828887,56.58131683257811,10.00960391006927
30055000004,30,055,000004,294.48873862770165,92.94590629696081,9.690030308347998,311.9160960583818,74.55934391834336,8.723476798237572,301.2227694290578,67.77877222322412,9.714525515591738
30055000008,30,055,000008,285.2151279582129,69.8356157726367,10.662688309186581,298.2008756698692,59.99460907460027,10.3631853847853,272.26949910971797,53.53020176352459,20.686010476985448
30055000027,30,055,000027,197.07583540294445,79.5001585289384,9.10421848637032,207.49052015512027,73.72531831847864,2.5464214601741006,191.8136400651145,67.26171914767855,10.654875241023639
30057000005,30,057,000005,593.1257925084902,395.1027874464356,25.07070297179777,662.1081412950789,331.1679303605756,25.00553757848561,615.225178257263,281.0896966061803,62.00849038037071
30057000007,30,057,000007,485.4477539994381,258.5122090466303,32.97489483247723,546.4704136156063,214.4432530063126,17.035505013900572,538.3074553533012,174.4159417243153,39.10278618993796
30057000020,30,057,000020,1015.7818477122654,666.5240639901243,48.17162330151138,1065.9146102841469,612.5303219641144,55.95182355395692,1045.2907047818267,477.0793332584628,131.52718824178814
30057000021,30,057,000021,235.75900680236677,237.63344331185968,26.984247277354424,266.7246132234034,211.62438159863015,22.040105167575415,261.69055227792063,163.49459783064253,47.123591708792475
