GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PREDBID,G20PRERTRU,G20PRELJOR,G20USSDKEL,G20USSRMCS
04013000693,04,013,000693,1437.9180500162747,927.8191398330176,40.35335239238109,1498.4687662992114,878.5785668066683
04013000694,04,013,000694,1346.033054131708,703.4706114961037,61.489512843127244,1392.5078688833178,693.5157449799518
04013000695,04,013,000695,1184.6240459166647,767.4607340437365,39.91993415051945,1202.5880162843985,762.4707422749216
04013000696,04,013,000696,1041,972,25,1053,969
04013000697,04,013,000697,2152,914,66,2188,909
04013000698,04,013,000698,1457,938,46,1483,929
04013000699,04,013,000699,1350.168979187314,1308.0659068384539,40.18929633300297,1390.3582755203172,1288.9281466798811
04013000700,04,013,000700,104.6558908389996,295.7785847375247,6.135254031744101,118.6491314051747,285.06030440831694
04013000701,04,013,000701,2567.5628409238934,3549.0687943495036,41.19245009481002,2576.7484752981095,3572.915365632679
04013000702,04,013,000702,1795.5316251019235,1715.4573311873494,78.97320187324986,1883.7723066256708,1648.5296225195173
04013000703,04,013,000703,969,1503,43,1016,1472
04013000704,04,013,000704,2665.6635375257315,5829.71731473126,126.13649474408808,2824.661126099106,5698.653002080937
04013000705,04,013,000705,1949.1450657742548,1339.5443841278163,46.30318615733387,1943.32254059806,1374.426067578613
04013000706,04,013,000706,1389.066900051902,1683.568716317323,49.08363604423682,1426.3704634455219,1674.7336618293602
04013000707,04,013,000707,2583.425934642861,1200.6064937931462,46.41201507305862,2684.927872622222,1118.4875354442763
04013000708,04,013,000708,1668.8365484112683,1256.8219567893525,58.23312623027837,1720.0893754497392,1234.7103188762615
04013000709,04,013,000709,234.13634953376666,604.3633592642583,10.074464975288652,250.22093596200716,591.280218757868
04013000710,04,013,000710,863,329,24,896,313
04013000711,04,013,000711,840,665,21,844,662
04013000712,04,013,000712,1530,685,38,1567,661
04013000713,04,013,000713,2586.354952341359,3343.207042998364,100.1043851484809,2693.9831373301654,3242.8569885803363
04013000714,04,013,000714,2893.951294768928,5057.710537341475,90.52684135387318,2956.6200790570165,5012.944306845377
04013000715,04,013,000715,1217.9213832953408,1868.7931200289647,50.61724131590733,1262.4138882786729,1862.894957874433
04013000716,04,013,000716,1199,2051,41,1262,2014
04013000717,04,013,000717,1818.5444428385827,1034.7864720217997,56.68881621990891,1853.748646217842,1033.7036577028932
04013000718,04,013,000718,1251,1213,51,1356,1135
04013000719,04,013,000719,1467.7518427518428,492.56756756756755,40.798525798525795,1526.4619164619164,448.7837837837838
04013000720,04,013,000720,2986.4254454517036,661.0034385745546,67.48984057517974,3027.117849327915,655.0484526414505
04013000721,04,013,000721,985.210440010932,1213.937687892867,49.508062312107135,998.0825362120797,1227.799945340257
04013000722,04,013,000722,2772.1158769539616,3008.1620042922495,44.98542777151337,2740.123101339898,3074.1380126849836
04013000723,04,013,000723,314.56347983452287,524.1407349722728,14.465046324839088,337.97080373920875,511.9629260028296
04013000724,04,013,000724,1747.606529843071,2419.4241290976306,57.74762501615507,1778.695635334349,2419.269708870554
04013000725,04,013,000725,1176.8116560056858,177.82043698557902,23.975789256482564,1178.809638443726,194.80328770892083
04013000726,04,013,000726,180.5886328951224,154.08921393768597,7.851679691092278,173.71841316541665,166.84819343571093
04013000727,04,013,000727,1967.4323185674843,2019.674105091269,66.87721539955042,2055.280243152751,1943.865243448507
04013000728,04,013,000728,1097.8239058966326,3218.481661326109,48.70710450685459,1154.5037417826795,3156.8167471784004
04013000729,04,013,000729,779.6130982367758,898.3556675062972,27.252392947103274,821.4649874055416,856.5037783375315
04013000730,04,013,000730,3508.8547875323347,3928.4668168652047,83.55959057781544,3577.6985935943276,3862.6110126405297
04013000731,04,013,000731,1381.622183101721,1474.0423757689687,47.44086159247552,1410.0028965957724,1445.705340338911
04013000732,04,013,000732,670.760418108723,831.7029327368965,24.991073700026938,713.7450648727694,794.7161436608567
04013000733,04,013,000733,1753,1223,35,1722,1291
04013000734,04,013,000734,1819,1384,60,1861,1360
04013000735,04,013,000735,1074.814255574111,1691.8145710070123,46.88427357817303,1109.296288581594,1676.2615674530025
04013000736,04,013,000736,973.559477666909,915.6451702774929,28.95715369470806,1005.5121989852075,891.680629288769
04013000737,04,013,000737,1467.7210418094585,2145.5664838930775,49.32145305003427,1509.5935572309802,2097.8087731322826
04013000738,04,013,000738,2611,595,44,2599,639
04013000739,04,013,000739,3308.771156714213,2309.8968452533186,84.18542965910947,3343.769593763506,2296.654193396829
04013000740,04,013,000740,588.4371686574484,1907.4527194048164,23.32728322290683,645.6413752884687,1839.3895589603412
04013000741,04,013,000741,1255.5518112889638,2404.9865206402696,14.228306655433867,1244.295703454086,2426.308340353833
04013000742,04,013,000742,1144,1140,41,1191,1099
04013000743,04,013,000743,1892.7010585794908,1223.0556594595612,97.4243574580766,1952.4421092661992,1216.2276662447437
04013000744,04,013,000744,1997.7616683217477,670.4875868917577,61.50049652432969,2008.5829195630586,688.7735849056604
04013000745,04,013,000745,1200.3257477671057,1321.9546946422304,43.70733855083511,1256.6627211876112,1252.0530987007455
04013000746,04,013,000746,1218.7840115569877,869.8458491013776,32.994152896948805,1226.78259407746,870.8456719164367
04013000747,04,013,000747,1039,739,34,1054,742
04013000748,04,013,000748,1669.658807175142,3722.4582524588322,54.0064064410001,1743.6548893282275,3640.6855802782284
04015000201,04,015,000201,27.09870858870967,166.33398317821425,2.00480003223555,32.10891035826868,162.32170562843203
04015000202,04,015,000202,61.1136943967078,152.65364416747363,6.17522955479308,62.5045910958616,154.16839309266203
04015000203,04,015,000203,115.87141254448206,442.50892894142714,6.99224041216702,135.8492422935307,420.53331621747367
04015000204,04,015,000204,84.36021453823608,397.5414531730656,1.939689569290068,97.93480802852203,383.9663904830556
04015000205,04,015,000205,59.92970094872916,1552.1792545720853,16.98008193547326,92.8910364705302,1513.2249489554113
04015000206,04,015,000206,44.03931385596041,147.39928057455603,1.9807121970273807,53.18964193732309,136.6267286007497
04015000207,04,015,000207,403.42197581567007,1461.9278884042617,17.372413708187427,446.2656893571765,1401.290708531225
04015000208,04,015,000208,197.6907362878578,625.6242386669387,8.084911089333797,209.9110911442633,619.2483806032936
04015000209,04,015,000209,227.88211170988967,633.3350103193292,12.824529083657158,256.49069418155796,597.8209141735073
04015000210,04,015,000210,1204.8018817862599,4258.421050116905,61.04331212504414,1331.87133951262,4082.344716119865
04015000211,04,015,000211,5257.455266434526,12804.01884187672,223.73543513311986,5748.075174291447,12172.452059221965
04015000212,04,015,000212,2764.596257500254,8428.986575816129,118.2980779009458,3027.03905217126,8068.127733143497
04015000213,04,015,000213,338.23366131963485,1318.3482921423465,24.870365677802365,372.37975690404636,1274.0095154978058
04015000214,04,015,000214,16.874502063032956,106.20956729655045,0.9926218684543404,21.837545972266714,101.2465158057838
04015000215,04,015,000215,1247.6582584057808,3158.656443564819,93.4816973951626,1391.3570035346067,3012.012710404612
04015000216,04,015,000216,1329.4328400425215,4036.671271200623,96.59143028295333,1485.5357775972184,3815.592310549289
04015000217,04,015,000217,1815.1297012925622,5480.4818672332885,98.37526458674226,1973.24014312041,5306.333828508191
04015000218,04,015,000218,1846.9860229240799,6378.336948062223,146.89213544614393,2120.992011579134,6110.265372085411
04015000219,04,015,000219,1730.8984354232232,7035.102938875501,79.04491438010278,1911.9944762518214,6798.991079095715
04015000220,04,015,000220,5146.673253666021,18001.91008735088,255.68540822941526,5695.997827818809,17356.70246117071
04015000221,04,015,000221,384.2735621760358,1006.9192646511653,12.931445674833485,414.0836536440405,962.2617551717841
04015000222,04,015,000222,240.70661163984786,828.5631826543112,10.635345879645552,264.88506834929285,782.1759752513013
04015000223,04,015,000223,41.30290679507795,51.13698723733217,0.9834031216759584,40.31950553237082,52.12038827696304
04015000224,04,015,000224,237.98785489669902,40.86813604426431,3.7794631530732965,220.06053502094295,55.015444971822454
04017000001,04,017,000001,211.73291455384847,76.8415953984712,5.691970029516385,215.49965942632258,77.00900628169228
04017000002,04,017,000002,230.19883040935673,36.973473684210525,4.108163742690058,233.8111812865497,38.39008187134503
04017000003,04,017,000003,212.65290163477573,1515.910553684015,24.809489151170137,242.52557231281776,1487.55681480876
04017000004,04,017,000004,922.1870692926229,148.11743082176898,16.457492313529887,936.6583125338302,153.79242817126203
04017000005,04,017,000005,488.9188826215418,513.1248992747784,13.96911093204405,508.3263497179694,499.9022293849047
04017000006,04,017,000006,74.1319018404908,443.7546012269939,5.7024539877300615,83.98159509202453,433.9049079754601
04017000007,04,017,000007,736.7332487865145,267.3032527343055,19.798639341680285,749.8528835919852,267.87234361054465
04017000008,04,017,000008,568.6549707602339,91.33473684210526,10.148304093567251,577.5784795321638,94.83415204678363
04017000009,04,017,000009,329.3181818181818,649.0134297520661,18.176652892561982,363.5330578512397,620.8574380165289
04017000010,04,017,000010,136.15975141656003,38.24712118442698,1.8698592579053188,141.769329190276,33.82745384755986
04017000011,04,017,000011,720.3976608187135,115.70694736842105,12.856327485380117,731.7023625730994,120.14016374269006
04017000012,04,017,000012,140.79236868186322,482.47819623389495,9.460356788899901,156.9306243805748,464.6704658077304
04017000013,04,017,000013,599.7569164652162,629.450443190975,17.135911899006178,623.5640612409347,613.2301907064195
04017000014,04,017,000014,67.40685702154761,480.51459505360367,7.864133319180554,76.87591550790786,471.5270141173973
04017000015,04,017,000015,92.55068464069632,659.7541662243923,10.797579874747903,105.5518522449846,647.4140749389661
04017000016,04,017,000016,431.0367982809562,452.3771152296535,12.315337093741606,448.14665592264305,440.7198495836691
04017000017,04,017,000017,187.98830195576676,52.8057027965637,2.581612136720892,195.73313836592945,46.70371047340523
04017000018,04,017,000018,61.445924468326645,136.25058654355558,4.092636040263377,78.50722773026565,121.2533111329751
04017000019,04,017,000019,279.06872949735026,78.38769669792272,3.832296943154001,290.56610479982703,69.32941007274052
04017000020,04,017,000020,348.98491992693596,52.35742219956671,6.428145108534047,371.89875145490845,50.531074975574526
04017000021,04,017,000021,514.7810905183992,540.2675261885577,14.708031157668547,535.215149073328,526.3454203599248
04017000022,04,017,000022,468.52446758584574,97.73675448433262,5.5808839729877935,490.36081319850285,84.2508976898668
04017000023,04,017,000023,258.82721562097936,93.93294482706426,6.95799591311587,263.4317717399531,94.13759176568531
04017000024,04,017,000024,368.8654970760234,59.24547368421052,6.582830409356725,374.65384795321637,61.51541520467836
04017000025,04,017,000025,123.22258783568623,878.4010190001062,14.37596858083006,140.5324275554612,861.9713406220146
04017000026,04,017,000026,18.44745019192104,5.181868031438493,0.2533357704258819,19.207457503198683,4.583074392250046
04017000027,04,017,000027,93.11570096874429,26.15609577773716,1.2787424602449278,96.95192834947908,23.13361359897642
04017000028,04,017,000028,35.238241308793455,210.9366053169734,2.710633946830266,39.920245398773005,206.25460122699388
04017000029,04,017,000029,346.5068493150685,125.75342465753424,9.315068493150685,352.67123287671234,126.02739726027397
04017000030,04,017,000030,210.58427306440626,76.424733217286,5.6610913494285935,214.33058351623401,76.59123590403391
04017000031,04,017,000031,37.324457978838225,205.18631158657263,2.6924720976717436,41.93941655996797,200.61808950826318
04017000032,04,017,000032,1538.1052631578948,247.04336842105263,27.449263157894737,1562.2416842105263,256.50863157894736
04017000033,04,017,000033,277.5883599485355,100.74169378642246,7.462347687883145,282.52667827139936,100.96117460077197
04017000034,04,017,000034,1030.877192982456,165.57473684210527,18.39719298245614,1047.0540350877193,171.91859649122807
04017000035,04,017,000035,220.38379341050756,738.9608192341941,11.099287622439894,239.4928762243989,716.3045414069456
04017000036,04,017,000036,483.64381121994654,1621.6883348174533,24.357969723953694,525.5796972395369,1571.9679430097951
04017000037,04,017,000037,625.992876224399,2098.993766696349,31.527159394479074,680.2715939447908,2034.639358860196
04017000038,04,017,000038,161.21460373998218,540.5627782724844,8.119323241317899,175.19323241317898,523.9893143365985
04017000039,04,017,000039,18.92104756371154,67.14417909514223,1.0559738158451335,21.030163297083497,64.52452089810927
04017000040,04,017,000040,655.965887724953,2245.3803384367448,18.970453934998655,705.7034649476229,2182.515175933387
04017000041,04,017,000041,260.0502234924644,511.2645139813079,14.323069535688552,287.02253127308376,489.06960907827045
04017000042,04,017,000042,428.2787287227312,1433.2088016802006,21.542755688986826,465.3561091326832,1389.2734471214412
04017000043,04,017,000043,1095.383254170769,397.53383171724295,29.44695049757355,1114.8702067059282,398.3999184965834
04017000044,04,017,000044,83.74857075151144,23.52539224907542,1.1501178987851939,87.19891200361184,20.80699699910274
04017000045,04,017,000045,209.82456140350877,33.701052631578946,3.7445614035087718,213.11719298245615,34.99228070175439
04017000046,04,017,000046,1000.0838568076894,362.948005751911,26.885037463104517,1017.8754257170968,363.73874214788464
04017000047,04,017,000047,818.2156209793385,296.94482706425487,21.99591311587073,832.7717399530766,297.59176568530995
04017000048,04,017,000048,32.23145434206987,4.837946221485918,0.5935624938051343,34.33671053339563,4.671778825595061
04017000049,04,017,000049,206.8181818181818,407.5929752066116,11.415289256198347,228.30578512396696,389.91046831955924
04017000050,04,017,000050,206.5945945945946,43.04054054054054,2.4594594594594597,216.2274774774775,37.096846846846844
04017000051,04,017,000051,505.4035087719298,81.17557894736842,9.019508771929825,513.3344561403509,84.2857543859649
04017000052,04,017,000052,110.32705649157582,378.07730426164517,7.413280475718532,122.97324083250743,364.1228939544103
04017000053,04,017,000053,881.778135911899,925.4343271555198,25.193661026054258,916.7800161160354,901.586892291163
04017000054,04,017,000054,235.83483706612884,1681.1654813714042,27.5140643243817,268.9640165587517,1649.7208364292537
04017000055,04,017,000055,108.24328627534233,771.6199978770832,12.628383398789937,123.44889077592613,757.1875597070375
04017000056,04,017,000056,1592.8769198230011,1675.2727670837492,45.5592825477063,1656.2149439526142,1632.0247186948973
04017000057,04,017,000057,336.863947259149,70.59430004438708,4.050428631916561,352.4936095559724,60.98200475507673
04017000058,04,017,000058,97.62382008141799,35.42939981606709,2.62439998637534,99.360555366519307,35.50658805096048
04017000059,04,017,000059,403.53216374269005,64.81347368421052,7.201497076023392,409.86451461988304,67.2967485380117
04017000060,04,017,000060,307.79629445569714,1133.7324325562513,18.332694654101083,347.35631976191524,1083.5587419239746
04017000061,04,017,000061,128.6346170547423,253.97031206001012,7.105443615064289,142.0025141652068,242.96806559871666
04019000001,04,019,000001,645,584,14,656,562
04019000002,04,019,000002,80.94097123826258,87.78757000557763,0.9960878069984785,82.77278556661008,85.8878193304106
04019000003,04,019,000003,191.70196971278838,10.580691299559124,0.15832405505499256,181.0319026566156,18.286325812651715
04019000004,04,019,000004,814,70,8,798,86
04019000005,04,019,000005,1028.3362933005099,2360.6765429927905,57.018990680499385,1123.3719008264463,2274.64963952875
04019000006,04,019,000006,1312.5334224025287,1934.4907107423683,66.86749421524483,1383.4261649342889,1900.4935463225308
04019000007,04,019,000007,53.04249464995414,54.024763069397736,1.9645368388871904,49.11342097217976,56.97156832772853
04019000008,04,019,000008,268,211,8,263,217
04019000009,04,019,000009,1479,931,34,1482,939
04019000010,04,019,000010,984.43185298621745,902.2327718223584,17.614088820826954,1004.9816232771822,895.3828483920367
04019000011,04,019,000011,808.030993999369,1943.0295166441165,50.00118797638859,845.0312681477665,1936.0298060229804
04019000012,04,019,000012,2379,2180,51,2398,2180
04019000013,04,019,000013,1353.902030132837,1144.5753332754196,47.0504960826305,1402.8729546270033,1129.211905983132
04019000014,04,019,000014,1687,1634,52,1721,1618
04019000015,04,019,000015,390.42141453831044,467.9469548133596,17.460707269155208,400.89783889980356,463.7563850687623
04019000016,04,019,000016,2086,909,36,2077,929
04019000017,04,019,000017,1348,298,19,1356,293
04019000018,04,019,000018,1607,309,28,1650,283
04019000019,04,019,000019,206,265,10,220,248
04019000020,04,019,000020,1915.967542503864,486.4327666151468,30.969088098918082,1953.4930448222565,468.31839258114377
04019000021,04,019,000021,1620.0005192477058,1216.0002083647844,35.00001031838389,1657.0005375545159,1194.0001927207832
04019000022,04,019,000022,1958.0883859077692,809.3927367405579,32.180054332103545,2041.8492370569381,739.3698997380211
04019000023,04,019,000023,1936,787,26,1979,743
04019000024,04,019,000024,790,1065,31,868,1012
04019000025,04,019,000025,1508.9440715883668,304.1744966442953,24.850857568978373,1556.6577181208054,281.3117076808352
04019000026,04,019,000026,1602.266356692129,388.0956492859515,30.927930919960147,1686.0710727333112,334.2211889737629
04019000027,04,019,000027,4.418181818181818,6.6090909090909085,0.10909090909090909,4.577272727272727,6.477272727272727
04019000028,04,019,000028,933,226,14,948,218
04019000029,04,019,000029,1565.097969867163,1510.4246667245804,61.9495039173695,1558.1270453729967,1548.788094016868
04019000030,04,019,000030,1827,1064,48,1846,1072
04019000031,04,019,000031,784.5846774193549,694.7540322580645,19.112903225806452,818.0322580645161,659.3951612903226
04019000032,04,019,000032,2134,1714,72,2255,1608
04019000033,04,019,000033,1467,649,25,1480,654
04019000034,04,019,000034,725.4153225806451,498.2459677419355,20.887096774193548,772.9677419354839,441.60483870967744
04019000035,04,019,000035,306,246,7,300,252
04019000036,04,019,000036,2008,1101,57,2063,1046
04019000037,04,019,000037,766.489490559316,187.48236551478448,17.135375846099038,787.5097969362308,178.48236551478448
04019000038,04,019,000038,1296,620,37,1329,597
04019000039,04,019,000039,1464,1741,57,1480,1771
04019000040,04,019,000040,1289,1355,67,1316,1357
04019000041,04,019,000041,3272,1698,78,3355,1651
04019000042,04,019,000042,2683,543,48,2665,555
04019000043,04,019,000043,805.510509440684,217.51763448521552,19.864624153900962,808.4902030637692,217.51763448521552
04019000044,04,019,000044,1594,272,26,1600,271
04019000045,04,019,000045,1389,177,21,1405,175
04019000046,04,019,000046,374,525,15,366,537
04019000047,04,019,000047,1645.018707392807,384.5355605346667,35.95669531565553,1690.9634466687744,343.585256432589
04019000048,04,019,000048,1258,528,45,1318,491
04019000049,04,019,000049,579,701,26,584,712
04019000050,04,019,000050,1354,282,19,1389,256
04019000051,04,019,000051,1051,255,20,1111,212
04019000052,04,019,000052,1124,240,21,1142,214
04019000053,04,019,000053,2949,793,47,3037,736
04019000054,04,019,000054,2753.948564507548,1360.1093234653633,84.32479394205389,2837.2813020502836,1284.7130371171738
04019000055,04,019,000055,790,347,31,791,364
04019000056,04,019,000056,1577,686,15,1561,716
04019000057,04,019,000057,2332,687,54,2337,695
04019000058,04,019,000058,2034,570,58,2052,587
04019000059,04,019,000059,1116.004948435003,390.0009146396451,22.00003908716432,1130.004948435003,377.0009380919437
04019000060,04,019,000060,620.5621696941208,676.6883395778484,15.851458885941645,649.2126708683003,649.9973794762508
04019000061,04,019,000061,1112.6315789473683,680.1020733652313,18.303030303030305,1070.2456140350878,730.1945773524722
04019000062,04,019,000062,1442,355,32,1433,337
04019000063,04,019,000063,1040,219,16,1051,225
04019000064,04,019,000064,1323.9502664996871,274.98967015665704,28.998910671065655,1362.9488015400857,251.9905341071912
04019000065,04,019,000065,9.863429438543248,9.863429438543248,0,9.863429438543248,9.863429438543248
04019000066,04,019,000066,1555,363,29,1590,348
04019000067,04,019,000067,1723,632,36,1730,620
04019000068,04,019,000068,1669,512,32,1686,518
04019000069,04,019,000069,2345,1531,58,2375,1513
04019000070,04,019,000070,785.0187070925026,1071.2849273480392,23.60958517571436,808.6282922682169,1038.821747731432
04019000071,04,019,000071,123.50786549285611,15.936498773271756,0,120.51977197286766,13.944436426612787
04019000072,04,019,000072,2275,782,67,2320,760
04019000073,04,019,000073,2118,377,29,2131,379
04019000074,04,019,000074,1106.7143477317127,957.5474278272195,12.182331235077056,1103.4226177555893,979.6203603212504
04019000075,04,019,000075,2060,551,57,2068,585
04019000076,04,019,000076,265.4921345071439,16.063501226728242,5,255.48022802713234,33.05556357338721
04019000077,04,019,000077,1127,1232,23,1136,1235
04019000078,04,019,000078,1365,274,16,1352,304
04019000079,04,019,000079,1292,1550,48,1318,1544
04019000080,04,019,000080,1603,430,19,1612,438
04019000081,04,019,000081,465,550,16,475,536
04019000082,04,019,000082,1585,368,20,1603,366
04019000083,04,019,000083,634,1040,18,647,1035
04019000084,04,019,000084,2327,2735,37,2317,2779
04019000085,04,019,000085,870,478.99999999999994,21,877,478
04019000086,04,019,000086,2287,764,32,2334,740
04019000087,04,019,000087,394,135,8,383,141
04019000088,04,019,000088,1683,954,21,1663,1007
04019000089,04,019,000089,1908,748,34,1939,742
04019000090,04,019,000090,659,750,34,668,764
04019000091,04,019,000091,1845,706,44,1888,703
04019000092,04,019,000092,1772,1098,45,1760,1134
04019000093,04,019,000093,1427,481,32,1457,467
04019000094,04,019,000094,1674,477,36,1683,496
04019000095,04,019,000095,589,650,34,580,684
04019000096,04,019,000096,1610,520,37,1629,526
04019000097,04,019,000097,1236,388,24,1258,387
04019000098,04,019,000098,1724,658,44,1750,643
04019000099,04,019,000099,1514.3684210526317,597.8979266347687,24.696969696969695,1510.7543859649122,622.805422647528
04019000100,04,019,000100,1571,699,43,1602,704
04019000101,04,019,000101,797.1921917043835,757.356261611621,16.096005765545367,819.2881974699288,747.2242536839962
04019000102,04,019,000102,1340,683,26,1389,635
04019000103,04,019,000103,811,277,8,807,282
04019000104,04,019,000104,1852,1706,51,1842,1740
04019000105,04,019,000105,892.2243436754177,488.10501193317424,33.59427207637231,903.0930787589499,473.2840095465394
04019000106,04,019,000106,751.9663545653715,549.9753923018009,16.999239398419302,732.967204649491,582.973915839909
04019000107,04,019,000107,1935.0336454346286,886.024607698199,35.0007606015807,1961.0327953505089,864.026084160091
04019000108,04,019,000108,2453,1123,74,2490,1128
04019000109,04,019,000109,2016,2597,68,2043,2619
04019000110,04,019,000110,1148,122,18,1098,147
04019000111,04,019,000111,1221,607,29,1236,594
04019000112,04,019,000112,1603,1033,22,1579,1077
04019000113,04,019,000113,1532,921,48,1554,917
04019000114,04,019,000114,397.9646100472829,382.35460709540996,32.06026008220437,418.49049442298576,366.96920142489853
04019000115,04,019,000115,2042.2372209284163,2164.7329558372226,66.17248836685636,2066.919894899501,2190.5976819893613
04019000116,04,019,000116,2127,1500,52,2184,1460
04019000117,04,019,000117,1391,811,27,1407,810
04019000118,04,019,000118,1601,976,38,1604,1006
04019000119,04,019,000119,1176,689,36,1204,695
04019000120,04,019,000120,1530,970,55,1587,952
04019000121,04,019,000121,913,699,24,917,717
04019000122,04,019,000122,1046,762,37,1073,749
04019000123,04,019,000123,2135,1476,74,2205,1431
04019000124,04,019,000124,693,599,26,722,586
04019000125,04,019,000125,1112.6037735849056,752.5283018867924,18.641509433962263,1116.5283018867924,772.1509433962264
04019000126,04,019,000126,721.9719195673282,725.4435217026848,25.02871727525235,716.908741561773,749.5315880134588
04019000127,04,019,000127,3278.4596099391924,3899.93125765412,59.000472884328595,3263.7094917181103,3955.9817068942325
04019000128,04,019,000128,1149,917,32,1159,922
04019000129,04,019,000129,1115,729,31,1144,722
04019000130,04,019,000130,1690,1408,75,1757,1394
04019000131,04,019,000131,1002,821,30,995,857
04019000132,04,019,000132,1386,1278,35,1419,1260
04019000133,04,019,000133,1701,1291,52,1745,1278
04019000134,04,019,000134,900,946,32,928,929
04019000135,04,019,000135,145,5,3,146,5
04019000136,04,019,000136,110.23336703741153,7.87381193124368,0.98422649140546,106.29646107178968,12.79494438827098
04019000137,04,019,000137,97.8383794115125,5.356312236655705,0.01968570159606135,90.94291810586567,9.336036340637763
04019000138,04,019,000138,372.90655795178304,15.99599176200678,2.999248455376271,361.9093136154034,32.99173300913898
04019000139,04,019,000139,239.61492178098678,155.47533092659447,6.401925391095066,256.07701564380267,141.7569193742479
04019000140,04,019,000140,272.38561060271377,338.0325023666772,7.838434837488167,275.32502366677187,343.91132849479334
04019000141,04,019,000141,2128,1819,23,2152,1809
04019000142,04,019,000142,1597.3666927286943,1446.151681000782,54.34206411258796,1607.6110242376856,1443.1810007818608
04019000143,04,019,000143,745,77,10,759,70
04019000144,04,019,000144,1567.9251025919712,630.3141422334268,31.07988506306446,1622.877147056292,583.4100323351661
04019000145,04,019,000145,2499,2348,48,2480,2427
04019000146,04,019,000146,1384.9172738291898,1079.1090072289394,35.40602353760766,1395.1561329900878,1080.1090051713882
04019000147,04,019,000147,1107,1126,33,1155,1102
04019000148,04,019,000148,1134,865,37,1136,888
04019000149,04,019,000149,1208,764,29,1214,777
04019000150,04,019,000150,510.04587518131575,464.04603584084606,13.569666562620494,524.3054321282339,452.00529717422836
04019000151,04,019,000151,497.8634793634371,279.0444604421285,5.214513677291913,495.2058256510464,284.54377352862264
04019000152,04,019,000152,555,161,12,564,147
04019000153,04,019,000153,2125,936,55,2140,944
04019000154,04,019,000154,1033,367,35,1062,343
04019000155,04,019,000155,761,356,11,786,330
04019000156,04,019,000156,938.2339688041594,727.2212593876372,34.045060658578855,958.2501444251877,709.2247255921433
04019000157,04,019,000157,1740.733643307871,547.9043507140485,36.07206908003985,1788.9289272666888,505.7788110262372
04019000158,04,019,000158,1082,608,21,1067,635
04019000159,04,019,000159,2261,662,40,2336,603
04019000160,04,019,000160,998,204,8,1005,182
04019000161,04,019,000161,301,466,4,308,459
04019000162,04,019,000162,974,580,23,983,590
04019000163,04,019,000163,1216,807,25,1183,851
04019000164,04,019,000164,1732.3494475138123,434.8011049723757,31.337016574585636,1720.5980662983425,469.07596685082876
04019000165,04,019,000165,94,214,5,97,214
04019000166,04,019,000166,2033,447,45,2062,446
04019000167,04,019,000167,1274,273,20,1266,286
04019000168,04,019,000168,367.7086057459157,440.32879681966716,6.988028942662116,361.6895178292154,450.31352961062134
04019000169,04,019,000169,1890.99776103932,1893.1892336396932,33.184161426300875,1845.4225969179738,1946.779393269297
04019000170,04,019,000170,1522.6505524861877,690.1988950276243,26.662983425414364,1513.4019337016575,720.9240331491712
04019000171,04,019,000171,1479,1033,27,1443,1090
04019000172,04,019,000172,1652.5668512867237,1874.3038081098098,37.14387038284425,1631.1499676943522,1925.2603681621144
04019000173,04,019,000173,1287,1295,32,1291,1310
04019000174,04,019,000174,1792,1145,36,1798,1145
04019000175,04,019,000175,1128.0574885475455,1685.006732787742,53.75170923077073,1193.602388884185,1640.0456774587863
04019000176,04,019,000176,736,897,32,778,880
04019000177,04,019,000177,1628,1530,67,1706,1485
04019000178,04,019,000178,1218,1158,33,1221,1179
04019000179,04,019,000179,1516,1721,27,1508,1744.9999999999998
04019000180,04,019,000180,1592,1340,46,1609,1347
04019000181,04,019,000181,1569,1586,50,1586,1614
04019000182,04,019,000182,1658,1518,60,1684,1524
04019000183,04,019,000183,1066.7660311958405,1055.7787406123628,38.954939341421145,1080.7498555748123,1058.7752744078566
04019000184,04,019,000184,1131,1633,41,1129,1665
04019000185,04,019,000185,801,813,20,812,804
04019000186,04,019,000186,146,137,3,144,144
04019000187,04,019,000187,1576,1600,31,1598,1595
04019000188,04,019,000188,967.5818181818182,1447.3909090909092,23.89090909090909,1002.4227272727272,1418.5227272727273
04019000189,04,019,000189,997,421,28,1000,431
04019000190,04,019,000190,1011,346,22,1044,323
04019000191,04,019,000191,487.0799011532125,494.88879736408563,16.593904448105437,496.8410214168039,494.88879736408563
04019000192,04,019,000192,1395,1287,48,1444,1276
04019000193,04,019,000193,732.2856522682874,701.4525721727805,4.817668764922943,724.5773822444107,703.3796396787498
04019000194,04,019,000194,1462,1572,37,1461,1590
04019000195,04,019,000195,786,1095,14,791,1091
04019000196,04,019,000196,8,3,0,8,3
04019000197,04,019,000197,976,981,26,1005,962
04019000198,04,019,000198,699,1195,27,699,1204
04019000199,04,019,000199,1141,1317,35,1120,1358
04019000200,04,019,000200,487.43538767395626,685.5069582504971,14.671968190854871,465.42743538767394,709.9602385685885
04019000201,04,019,000201,1463,1218,49,1475,1231
04019000202,04,019,000202,1455.6361322889034,1433.8505144061933,34.658007901698944,1480.3918213554225,1436.8211966826652
04019000203,04,019,000203,769,464,19,809,432
04019000204,04,019,000204,84,364,4,93,354
04019000205,04,019,000205,1286,1350,26,1291,1377
