GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PREOWRI,G16USSRMCC,G16USSDKIR,G16USSGSWI,G16USSOWRI
04013000111,04,013,000111,1095,917,82,28,56,1137,832,147,23
04013000112,04,013,000112,1558.7729310907232,1029.9223104843536,121.54228244031648,29.61879115410814,55.2383062519339,1547.1175756585083,949.5157319576615,210.64535582601496,17.133805357221558
04013000113,04,013,000113,1000.4934916081316,510.2607869140408,42.40386428867783,17.426364274275617,17.57457470227097,1026.0713888564044,446.9463527763825,77.33564995306214,8.145821059685419
04013000114,04,013,000114,1331,1194,90,24,48,1594,951,92,9
04013000115,04,013,000115,582.6670553028538,433.0491562881741,33.028951302000365,2.1387468659698112,11.292319927930393,742.6923769817772,295.32435820959665,26.646672439198852,5.087998515260875
04013000116,04,013,000116,342.0383838383838,567.5373737373737,36.0040404040404,9.474747474747474,7.57979797979798,446.26060606060605,465.210101010101,23.686868686868685,4.737373737373737
04013000117,04,013,000117,1321.7057790024598,815.818393090777,93.97907959624146,21.995103735290556,41.9906525855547,1482.6699472470862,669.8508864838487,85.98086005613581,13.996884195184899
04013000118,04,013,000118,331,350,51,20,36,378,321,52,9
04013000119,04,013,000119,1687.4065946230608,1749.0264719200634,141.86320381853184,32.78925964206425,64.72117049016832,2037.5663834331451,1386.3164936311089,130.19305807386556,20.96298949308322
04013000120,04,013,000120,913.7542063614683,660.1772725321661,74.10707540679591,12.58255791996091,34.68434998832908,1065.3714276990065,524.9357890560378,67.29617816170567,11.820097824713805
04013000121,04,013,000121,517.89072975043,1199.0865949852591,75.72158578815757,28.913722208013763,41.827264607760696,709.1970057812925,1017.65300563433,93.74391588866591,4.97754685980267
04013000122,04,013,000122,1781.0957279818679,1693.0543735622184,188.3563350629475,53.37946116019759,66.95222575084543,2017.2591042664733,1460.0452307658916,205.11325642013202,29.593060917060754
04013000123,04,013,000123,696.5988083416088,1282.53227408143,84.97517378351539,31.618669314796424,54.34458788480636,975.2383316782523,1046.3803376365443,95.84409136047667,8.892750744786495
04013000124,04,013,000124,235.67532155885522,598.661088559262,34.14035723693873,19.063447324668317,21.041914626092968,323.0067995369523,514.2741988182632,64.18034073151834,9.002296808636185
04013000125,04,013,000125,1312.5603698742625,938.2073076889258,99.28512568127583,41.78335933786396,43.169296352606246,1347.0915510266288,816.1556088186138,208.1324620052403,19.58626285767071
04013000126,04,013,000126,396,802,75,30,14,551,670,55,4
04013000127,04,013,000127,1728.9091730931093,1637.8252405952226,156.4179677936087,34.90794601547501,74.50185847041733,2036.6272161757286,1328.5678798761999,145.05598845746056,22.618102059701716
04013000128,04,013,000128,681,622,68,24,35,764,541,85,15
04013000129,04,013,000129,568.6749751028561,572.0757670594753,61.96712586118006,14.360466355697918,31.40571863334697,656.6933972151021,472.3863316558862,74.51659248985912,11.65957232180107
04013000130,04,013,000130,726.4021931376017,364.6929607357623,20.988326848249027,12.361513972408915,12.671383091616555,688.8153519632119,350.3760169791298,75.65970993986558,6.335691545808277
04013000131,04,013,000131,502,494,47,13,26,554,428,67,8
04013000132,04,013,000132,1104.1585464746752,946.4418874789051,80.9986411554562,17.061454840335767,28.737458084029193,1307.5679312687662,734.3858680167444,79.84500405461678,11.061454840335767
04013000133,04,013,000133,610,535,47,12,29,683,446,75,2
04013000134,04,013,000134,194,544,38,14,7,280,443,56,2
04013000135,04,013,000135,1035.7856451563312,1580.6775852256692,127.8274321597804,39.478713538930066,62.037663337440364,1354.3198894627526,1341.9902719130723,112.80871757815675,9.403054562447274
04013000136,04,013,000136,143.65121668597914,450.9316338354577,19.02665121668598,10.464658169177289,10.464658169177289,196.92584009269987,380.5330243337196,30.442641946697567,1.902665121668598
04013000137,04,013,000137,604.3378480408213,1043.3452601627055,76.03851442171229,30.015551723316715,29.01161619719816,763.3699249581671,851.2992741546934,106.05124334493946,11.004665032139602
04013000138,04,013,000138,218,400,29,15,17,291,330,30,1
04013000139,04,013,000139,504.55574787311195,650.1720206967858,64.92445285131954,14.839874937444469,26.8972733241181,597.3049662321398,550.0028648690356,68.63442158568067,10.202414019493071
04013000140,04,013,000140,1009,1276,121,30,35,1171,1075,135,11
04013000141,04,013,000141,1443,746,95,16,36,1537,613,127,8
04013000142,04,013,000142,345.8942316818689,499.65674573515207,43.41406136233066,15.600572215801684,16.533076261262952,387.0846178868245,417.0929544883575,81.95263184859365,8.211386026703776
04013000143,04,013,000143,1443.2002694913276,1068.589969605055,102.27936227779237,22.349854110730494,56.519206865230835,1524.5487948955144,956.9084688418734,153.1605801159693,12.544192763319218
04013000144,04,013,000144,2154.339966569753,1303.0707856931112,88.10885991334773,15.01533935142627,32.04502841870293,2166.6027148151516,1236.8406954217173,148.08213975279875,12.007422266819164
04013000145,04,013,000145,493.74661921708184,303.3864768683274,43.62419928825623,14.871886120996441,12.88896797153025,492.75516014234876,283.55729537366545,66.42775800711743,1.982918149466192
04013000146,04,013,000146,274.69098135066463,262.46071779652357,31.874457059493963,13.842883648015633,8.975843731827798,298.7461115213504,226.16654196674736,43.15858187326883,4.013859756164844
04013000147,04,013,000147,1412,702,149,20,92,1542,613,149,22
04013000148,04,013,000148,782.2675474814203,581.9911918524635,71.38563170933112,15.863473713184696,26.769611890999172,809.0371593724194,516.5543627855767,87.24910542251583,11.897605284888522
04013000149,04,013,000149,1799.0600104504442,692.7806996297448,106.06974437331877,15.6133502106573,54.63932796419944,1807.2265456858204,607.5061175191229,160.20556386757227,25.500503304530554
04013000150,04,013,000150,945.5637861758784,567.3302892127053,75.67734324073044,13.870078457700748,25.725985537350127,960.6418667923036,517.2675082265083,102.0392250583493,12.792259865303915
04013000151,04,013,000151,1854.6817905174316,1047.017958537017,167.13044362715547,40.28644417569752,67.58171722658142,1903.5393688700738,918.4040989844929,205.67034115254316,37.2907914956098
04013000152,04,013,000152,468,1349,64,41,30,613,1181,98,15
04013000153,04,013,000153,610,297,18,4,10,594,279,49,0
04013000154,04,013,000154,1591.785375761679,1608.3534190927555,213.87610020311442,53.058226134055516,92.1455653351388,1824.1056194989844,1406.805010155721,215.0047393364929,34.54366960054164
04013000155,04,013,000155,829,447,58,10,23,856,388,79,15
04013000156,04,013,000156,525,362,34,14,15,505,344,76,12
04013000157,04,013,000157,2173,1465,200,36,120,2485,1239,152,26
04013000158,04,013,000158,1181.486926018921,1823.520116011799,119.3162847727587,41.7823231672278,46.60155191013633,1432.8496136385847,1537.0756943633296,157.71863406149393,9.943730381284213
04013000159,04,013,000159,807,721,88,28,47,977,613,69,8
04013000160,04,013,000160,155,788,29,16,13,263,679,38,5
04013000161,04,013,000161,745,484,76,20,22,779,423,96,12
04013000162,04,013,000162,705.619300742422,529.8360064926196,72.81099437717326,22.612706134095532,36.366255727487825,761.5650784421833,470.62627055019016,93.63121643247143,13.764806411846214
04013000163,04,013,000163,1554.029643095763,894.1554148577243,153.9635510205242,42.16777510505612,57.46815898031537,1487.132006343258,863.4714134644454,256.8109010239639,23.513835619845633
04013000164,04,013,000164,1178,715,96,24,51,1217,653,127,19
04013000165,04,013,000165,518,1233,91,39,27,728,1009,120,8
04013000166,04,013,000166,375.49682627447106,893.2461939417559,78.19770917418552,31.043297262171976,34.07876043919433,492.72410469985675,805.9632844184465,78.27139745053384,7.026656804025311
04013000167,04,013,000167,2785.4605976666826,1978.9035200348897,157.82436107749754,20.105258542955216,102.54426034065659,3349.1450746668647,1458.754167872388,121.21183978996316,31.138798366410583
04013000168,04,013,000168,2047.2126449833395,924.2123530418124,101.35006053408594,33.2068271534252,48.30193522737637,2060.590134314076,799.5726839485245,172.9359486604601,25.444118784310167
04013000169,04,013,000169,1225.8364200718975,650.4038302000813,128.70502429404652,35.37892203658674,39.18381273051748,1252.1320168896973,598.8434230383235,155.63655193446252,23.640787658548362
04013000170,04,013,000170,365.6930497399601,393.50529021984505,33.31477689976349,9.30925258308109,15.794615125211036,438.86129857282026,307.73275862907457,28.97473582452785,9.152205871788404
04013000171,04,013,000171,1403.3569025858626,1085.2318338528096,65.33214975007516,13.053307984579964,36.14352149694606,1659.1360192835698,866.5203772893769,48.27269084419751,6.049207370381506
04013000172,04,013,000172,961.1621422902343,1280.2546359293901,142.35981980111197,26.0887401297783,47.181035384528066,1250.3802954377777,1044.2335381639066,92.26785812369913,13.025532927927141
04013000173,04,013,000173,935.4961457376261,1079.0189559294265,103.35383461968547,35.0746623509428,48.09738567514279,1001.7655794388545,959.6131822829982,146.50965169991392,15.032461891714263
04013000174,04,013,000174,757.3888506259591,470.35898234751346,61.29136584819634,13.053889198253996,21.07956544732609,812.6621178867334,399.8713131084004,74.35452384150699,17.059775726497563
04013000175,04,013,000175,704.8275956840946,986.169021596294,77.91441288197665,24.280424050739033,25.146281459519088,807.0470178733732,873.7423160860359,98.45098324685641,18.073140729759544
04013000176,04,013,000176,1321,1302,122,35,50,1501,1108,144,17
04013000177,04,013,000177,1941.2303218301668,1281.944552151997,120.7700659170221,33.65723148507173,50.4858472276076,2058.0407134548273,1089.90034897247,187.09461031407523,12.868941450174486
04013000178,04,013,000178,1336.000134852433,717.6344020404537,115.77626815635544,20.96911215163278,61.34580682658525,1440.6226199494092,610.5580846704139,117.5608734458561,19.63065818450728
04013000179,04,013,000179,1443.0071868333544,643.9214832778836,45.11862802586178,5.859191309493285,29.59911482950873,1591.3573190358677,473.1553346833033,63.89755989781803,7.686928111171596
04013000180,04,013,000180,2061.6010859789853,636.3671935440307,85.97872549038259,10.031347527809048,20.0106254482187,1927.8371061595765,596.2757092236592,207.9029527845383,24.98331151299117
04013000181,04,013,000181,803,876,73,26,31,879,759,123,16
04013000182,04,013,000182,2014.5187726042534,748.5061426679431,112.9058382731817,34.813643993398756,27.58260279204829,1838.9399398407359,750.4334153955758,224.64490389744975,26.787981870100435
04013000183,04,013,000183,2726.866601080375,1536.0136698588374,158.93723941213798,41.362227514022315,98.8033335151899,2928.3179253569674,1276.318850181613,202.0210778763248,37.27931550658785
04013000184,04,013,000184,260.5554149340083,1138.9032724642923,48.16054962936178,41.45000903995661,19.49737841258362,402.81865847043935,989.2373892605316,85.37371180618332,5.213162176821551
04013000185,04,013,000185,1491,1480,141,45,52,1656,1313,158,20
04013000186,04,013,000186,718.5786439825899,685.7349872989937,66.682496267283085,17.914704756418192,25.876798901226945,848.95785231744685,563.3178519007411,61.706216808977615,14.928913929144983
04013000187,04,013,000187,625.5397718637422,603.5559460154957,75.94412565757894,26.9801499046662,41.9691220739252,686.4949253520622,528.6110851692007,93.93089226068973,10.991912924123266
04013000188,04,013,000188,284.10927024957005,972.913405014741,51.27841421184243,26.086277791986237,22.172735392239304,416.80299421870745,817.34699436567,92.25608411133409,2.02245314019733
04013000189,04,013,000189,1509.8573513316308,1863.8859905144109,121.66618022619483,44.87686975556366,72.80025538124772,1720.280007296607,1636.5098504195548,159.56220357533746,22.93706676395476
04013000190,04,013,000190,441.59774679220874,696.609554401705,61.52798814838428,15.091680678073589,24.724367085412982,515.0868002161625,611.6174169223888,81.12576668740677,7.902637842928017
04013000191,04,013,000191,2987.836612715215,1781.4242830132473,173.14619819180524,32.02850404997461,89.04781324511869,3188.9883278199186,1489.1686660489588,232.19033349499173,29.04045736125428
04013000192,04,013,000192,1162.8220368433488,2514.5090336801995,139.33213839083191,61.034293262091595,73.69857389207947,1496.7889472596478,2164.711103400472,196.93751916956745,15.510337784883854
04013000193,04,013,000193,809.3935620723655,744.7627839920756,64.92829051512105,17.247743120102214,34.600490062741436,971.8466108435806,604.4019269440278,56.089656008898395,9.372362996727833
04013000194,04,013,000194,1548,1824,214,59,91,1860,1596,192,16
04013000195,04,013,000195,1221.21717330093,921.3317754341997,63.748117428802146,3.967637504462543,47.020689373109214,1502.2302548649934,662.7275155059771,53.94022594622345,3.967637504462543
04013000196,04,013,000196,1039.795737880491,582.0953165685405,54.65793362623632,9.315934335567093,31.230636004818734,1130.021217584001,471.4503547958819,66.39169837960398,12.558723210064088
04013000197,04,013,000197,405.2095102819445,510.41814919833627,53.64598915043738,17.708384768105542,21.3542286909508,496.355608353076,438.02210558755183,54.687658842678886,2.6041742306037565
04013000198,04,013,000198,2096.815976139861,1338.8421853564653,147.52412476981416,36.61520518166057,72.02488854585829,1998.5012794938305,1290.989180932845,294.290924489553,24.55668825800502
04013000199,04,013,000199,555.5085216012683,833.7170035671819,82.11692429647245,25.43202536662703,33.69124058660325,678.0753071739992,737.9342053111376,76.07372175980974,12.172810146650813
04013000200,04,013,000200,1008.3583678296866,946.5606150206978,81.36428149024246,19.056771141336487,31.127735068007098,1186.4086339444116,778.4251921939681,74.35955056179775,12.056771141336487
04013000201,04,013,000201,2054.744155288831,1205.3462823920365,175.38406761111577,35.124458745704885,131.7726794673905,2256.045114823047,1068.356269851077,158.215624305838,23.48099452492792
04013000202,04,013,000202,854,1095,94,28,49,989,958,118,12
04013000203,04,013,000203,717.8375634517766,881.7761421319797,90.21472081218273,42.68223350253807,49.47258883248731,825.5131979695432,792.5314720812182,101.85532994923858,15.520812182741116
04013000204,04,013,000204,140,911,22,23,24,215,782,80,9
04013000205,04,013,000205,794.4008779624112,609.985585395537,51.19614382639647,15.751402576343514,25.56083587234377,801.3171528214729,542.1481747236691,84.64625293994109,9.823887772924401
04013000206,04,013,000206,3682.6057094081343,1577.9972387032524,202.68673920914472,29.920153379078958,54.94918249579542,3696.0941128963277,1471.514735064754,251.6832480508029,27.085319689373108
04013000207,04,013,000207,506.56366949615875,1079.5763819577069,107.51571717982328,53.67119162615964,31.892419410946736,641.9317638938697,977.8851022597714,108.61645720576593,8.974990373149693
04013000208,04,013,000208,1587.4251012145749,1014.4934210526317,93.01113360323887,26.168522267206477,40.35576923076923,1798.1664979757086,824.4898785425102,103.02985829959515,13.262145748987855
04013000209,04,013,000209,425.59719950815725,369.5814730315356,39.69702362781575,15.206676531862314,14.850225042391026,438.2419897297126,337.7660005195844,72.57085207603247,7.611629486765275
04013000210,04,013,000210,100.84799954411669,54.170648611358054,8.739374146501346,1.5828538916592034,4.630689576662563,108.74543013122485,46.08799044118341,8.874085116004258,1.4818206645320204
04013000211,04,013,000211,1113.6976581626432,687.8132754182213,95.97394540719368,22.99375775380682,58.98398728150445,1195.6754031979544,593.8387872070109,111.96960297505929,17.995114763848814
04013000212,04,013,000212,406,582,40,23,23,486,488,88,7
04013000213,04,013,000213,173.95077291269206,981.7133800943363,33.003085017086306,31.990013016353345,16.994539478854335,267.92289016378174,869.7656873784381,59.98075000661108,1.0012491857550947
04013000214,04,013,000214,931,1516,118,55,55,1090,1345,166,20
04013000215,04,013,000215,604.7193890861979,973.1398986922551,75.45385402539915,27.138370129694867,16.221392207511787,687.363226226973,877.8392194731233,94.38743636314562,8.06088285706574
04013000216,04,013,000216,1057.3631307890982,1296.968153593175,123.5102040041542,38.84245373687547,51.78495334124251,1160.891623836516,1136.6411609999886,195.2320035308103,16.93976209871586
04013000217,04,013,000217,579,549,77,24,90,708,469,75,14
04013000218,04,013,000218,458.1477667103472,1584.327250635488,106.2121088739329,54.073346059210444,40.08127536290887,665.4768328138318,1391.0973008282338,125.16453305174234,20.01784093332146
04013000219,04,013,000219,1147.8018611865064,705.5106630476929,45.23652578518806,8.06591702210159,22.098875533152384,1109.0306320279178,669.1345482745251,123.36642109344707,12.025203567274136
04013000220,04,013,000220,824.1495814167066,849.5314173085749,108.11548190291643,22.315484443295443,41.93855182057017,993.4410707547578,720.6394172556563,75.79611503981333,11.927449933297426
04013000221,04,013,000221,474,1668,92,24,44,669,1502,93,11
04013000222,04,013,000222,1471.4195140410166,859.4649082014414,100.3683509577647,20.463450195272415,71.13485067880411,1504.550814357172,784.4322574854426,156.88645149708853,18.514550176675044
04013000223,04,013,000223,1329.6285949055055,632.7633525061627,121.405094494659,30.594083812654066,89.35414954806902,1437.921939194741,574.4889071487264,127.23253903040262,15.539852095316352
04013000224,04,013,000224,489.3876570010854,1382.0845092262366,145.32826794851914,59.61404868971934,46.895487672507365,705.1998759497596,1207.6304853465654,141.32826794851914,11.281438982788028
04013000225,04,013,000225,373.9791462431601,382.364328894352,49.472577642032384,14.254810507026281,13.416292241907088,394.1035846060207,354.69322614541863,52.826650702509156,6.708146120953544
04013000226,04,013,000226,2189,1469,212,70,85,2278,1300,289,49
04013000227,04,013,000227,840.0844801223242,1484.8360091743118,176.89029051987768,77.40481651376147,90.20756880733944,1047.8581804281346,1344.875382262997,207.41513761467888,13.334480122324159
04013000228,04,013,000228,1692.1324036636172,1346.1718207949357,133.46432945742524,22.99928035178198,42.85095289779556,1812.1137704851205,1208.1144248040239,138.59612088079228,26.844909752327023
04013000229,04,013,000229,498.89546854107607,1571.6868661650835,82.1207574287404,24.68369587453469,30.379933384042694,671.2066532036932,1391.3060116973302,84.49418972436874,10.917788559890342
04013000230,04,013,000230,631,573,59,12,24,758,447,44,7
04013000231,04,013,000231,696.3840141410953,671.3630701944211,109.87308930018914,45.77648532114339,45.27556856907501,865.1224860224165,557.9823126735935,108.15559830033988,12.477980778362546
04013000232,04,013,000232,2464.976981217117,1273.4018769710453,192.88350237860945,41.95212923451784,100.82974855715243,2500.1892736189016,1174.1175488239462,251.1245250033506,51.22958930884904
04013000233,04,013,000233,2010.0821179800132,840.7073744869592,144.63360653257203,36.124615913437566,47.84975080280629,1965.0864231003593,805.0814935561139,219.27999583270216,23.336045166263105
04013000234,04,013,000234,1589.011202281313,887.9581592390966,66.2047712547345,9.28566587783533,23.943527969623815,1596.4466818388278,826.0908274356884,82.7996879516021,19.54247320588123
04013000235,04,013,000235,1357.9634190510685,1244.3951466859833,127.73270554147048,33.93299529156103,104.93299529156103,1599.36291198841,1029.5621151756611,141.39913074972836,19.199927562477363
04013000236,04,013,000236,1652.9012688292946,2107.369309394629,220.37168330529215,59.272328664897564,61.09432502187727,2037.531535404281,1792.4959065545324,177.88770475312566,14.09869642610113
04013000237,04,013,000237,1784.3161139407666,1662.776547484865,138.05744050734828,23.208109620297584,72.67768568763876,2175.899704845762,1299.0347074410329,103.46170138117037,24.879718235330312
04013000238,04,013,000238,54.45839689207542,174.11427515906797,6.935375160658722,5.9478645311073155,6.922103080089227,83.16869112756115,145.41112742850427,15.838625075498221,0.9892121783423674
04013000239,04,013,000239,1272,754,66,13,30,1322,634,103,13
04013000240,04,013,000240,1927,1176,128,34,50,1904,1119,177,27
04013000241,04,013,000241,1197.8156395649921,1292.2247540134645,107.19368203003626,28.51941998964267,47.20455722423615,1496.7778353184879,1025.7156913516312,88.50854479544277,11.801139306059037
04013000242,04,013,000242,762,584,70,20,27,830,513,78,8
04013000243,04,013,000243,978.6318981172653,489.1949448314009,71.66576998839417,21.645779659463837,48.76438214534901,979.7285798482461,455.0352181546868,113.64251657756947,7.353891658090962
04013000244,04,013,000244,2497.60644400728,1388.0797585615574,149.77902703691075,18.890866675505208,79.89077502381124,2644.4647421895484,1161.0142922628343,213.32564094721863,31.32138143331765
04013000245,04,013,000245,2670.3758819800487,2133.8805413132663,216.9404054171086,30.57082369840877,89.73513439724009,3193.9764707449176,1675.3591364147046,163.6947513630283,14.793080692088967
04013000246,04,013,000246,1634.3338511104394,2142.873604180102,215.68610312718874,64.16491722518658,80.60998859344268,2003.7460233580916,1832.1619743084152,193.47296737939024,25.840173122818054
04013000247,04,013,000247,573.7220044766528,1161.404639848523,105.83274408354805,36.536410271374784,40.56430783716553,737.7045277233345,1046.4951589733228,82.41027968203156,8.927752593006606
04013000248,04,013,000248,150,486,51,20,18,226,423,42,12
04013000249,04,013,000249,237.8617820284217,1399.5791013438932,39.650967973508095,26.90252915885109,23.122658221985503,432.62598900802016,1184.7708685516677,65.04720028715003,2.1981161568209715
04013000250,04,013,000250,1562.3137478990227,786.2593307204473,113.78153810201032,26.60450384510004,49.90628050378887,1619.8288714935197,689.1081186035602,152.09774474039793,17.36116167752979
04013000251,04,013,000251,1070.2439852215537,864.7333127346691,108.21576473947064,30.776960613977888,47.65464869261093,1130.8051012684134,748.57510654643,164.80566006194613,18.863298440825158
04013000252,04,013,000252,1118,490,72,9,61,1144,414,115,23
04013000253,04,013,000253,1312.3227106693573,1352.7027670732225,172.15239439336716,35.532469808274826,66.78035168947955,1581.8867541045354,1147.468268278699,120.68978917815781,18.992448105011178
04013000254,04,013,000254,494,562,57,17,31,589,472,62,7
04013000255,04,013,000255,1092.4353065376222,1323.063867135056,149.29706600329288,54.590854879512534,50.71310823490026,1279.7205390417093,1126.7515551988672,171.08843686944596,13.90658570567922
04013000256,04,013,000256,282.7430588275497,218.07132340544663,14.883919662956425,2.2919582815456487,6.3463120300866,280.2338571969751,193.29096532001867,34.65818989783491,1.2312797412578214
04013000257,04,013,000257,1147.9993552235937,831.5362553193271,121.08034032189674,16.00979760023131,47.052253867900326,1291.139134320227,698.4454642238503,86.05029434785406,12.013716640323835
04013000258,04,013,000258,1527.781712397644,1151.760091940813,142.98599339175405,36.48161183737969,110.31173681942249,1785.7998132452235,947.3841402097399,134.17863812670592,20.54582674903031
04013000259,04,013,000259,736.043381916031,833.7359152366421,71.11446319052116,40.280675759318186,26.742867178165916,824.8350700839577,699.9836559079204,114.23179294987912,6.996712414819684
04013000260,04,013,000260,638,904,58,19,30,910,686,44,3
04013000261,04,013,000261,511,864,54,11,30,666,725,56,7
04013000262,04,013,000262,1734.269150903862,707.3213772457731,118.38014681937625,20.716525693390846,163.75920310013714,2016.4085008233756,576.1167145209645,102.59612724345942,14.797518352422031
04013000263,04,013,000263,589.0035577915507,533.0136475357253,70.99982796002364,13.000013260453146,19.000079659074924,681.0071879682987,462.00911785951627,51.00043378505774,7.999914393859207
04013000264,04,013,000264,2011,1094,95,16,35,2063,971,122,19
04013000265,04,013,000265,1259.1856933952397,1024.0845670967615,153.41344682188839,34.86669245952009,52.798134295844704,1328.9190783142799,942.3968876201715,189.2763304945376,9.961912131291452
04013000266,04,013,000266,125.01537593182087,41.55404695229085,8.71007932925149,1.2152845173435738,0.39886039823811603,119.30104469014312,41.94925479260738,11.690019567241462,1.759778046509987
04013000267,04,013,000267,375.03172048328423,558.1007502969076,49.00256784864682,23.001963648965216,11.002567848646818,452.0457681258815,479.0818690568574,66.00694829633845,9.000906299522406
04013000268,04,013,000268,366,1256,59,32,17,570,1029,102,6
04013000269,04,013,000269,2484.7447772839787,1604.6058482186659,78.19849003561426,15.855664332127978,58.298081253915335,2520.921964282874,1463.3957953859979,157.51998865839684,21.762865454605347
04013000270,04,013,000270,2016.896933560477,1169.859454855196,98.72231686541738,39.48892674616695,35.54003407155025,2019.8586030664396,1091.868824531516,175.72572402044293,14.808347529812606
04013000271,04,013,000271,2072.2767551579177,837.5306990446809,85.13913061178525,12.11754620202074,33.87290148051743,2310.587990309211,635.3614886669724,59.6507927452199,25.881947153292742
04013000272,04,013,000272,1117.346079066753,663.5165262475697,60.05119896305897,9.84445884640311,27.56448476992871,1341.799740764744,444.9695398574206,54.14452365521711,10.828904731043421
04013000273,04,013,000273,1291,624,75,14,27,1301,528,140,14
04013000274,04,013,000274,207,1179,44,27,20,341,1043,58,9
04013000275,04,013,000275,2374.7054512139257,1399.9312872194228,201.01649106733854,59.560238204306,157.240952817224,2564.409986257444,1245.015116811727,256.5767292716445,26.779202931745306
04013000276,04,013,000276,1281,1111,136,31,47,1457,931,152,12
04013000277,04,013,000277,725.1849577282921,367.0972975469048,10.895845689222584,0.004747041936712511,8.907101259684525,668.8461043933197,350.2788913548858,51.44816667824504,3.960399508103954
04013000278,04,013,000278,1078,942,109,50,46,1093,811,207,22
04013000279,04,013,000279,1620.3478456033608,820.9076976800495,170.123969983991,28.760033951921777,122.88954502304652,1851.7180584950331,702.1199318983354,114.95032418914249,27.527407350646815
04013000280,04,013,000280,113.42591626400346,1099.0874635232474,26.489071696865278,16.401727479862785,10.688177236232566,274.2280090702838,914.4259655120654,44.936671656334816,0.09923823998753692
04013000281,04,013,000281,510,1014,85,68,46,628,911,140,9
04013000282,04,013,000282,578.5877274128893,1098.8424298489053,79.20012334258402,28.929386370644465,23.712611779216775,734.6167129201357,958.9380203515263,83.94264569842738,6.639531298180697
04013000283,04,013,000283,878.6650503390179,1506.040231798493,95.07464850744078,34.032961678610214,44.03102275633903,1146.846339571374,1243.8812401722555,93.07949581311875,9.008725150220352
04013000284,04,013,000284,406.3835727291119,189.7604693505968,9.767145458223752,7.155371232045317,2.572931418167105,384.7428687032167,162.3718389641918,53.54400161845033,0.21363544406231033
04013000285,04,013,000285,1552.4892466718884,747.8891888293635,91.66816563414503,17.06899615029928,37.41145643207047,1621.5135630104614,636.7710159649029,125.43883727738405,13.994415023534216
04013000286,04,013,000286,996,1386,113,35,39,1166,1196,172,11
04013000287,04,013,000287,1798.4220704728814,1175.3837979417501,190.6848537524665,52.237127411422165,100.90587522323852,1963.1766180225268,1032.9358025367005,194.81328615964736,33.00145359412584
04013000288,04,013,000288,68.26928131955975,43.06945225641862,1.0116862233630077,1.0012445334954652,0.010991252492150161,62.22829079848591,36.080524776436235,12.03306996855763,1.0045419092431103
04013000289,04,013,000289,545.2121212121212,366.969696969697,72.16042780748663,17.26916221033868,48.72370766488414,621.0730837789662,330.5811051693405,64.75935828877006,7.401069518716578
04013000290,04,013,000290,100.83501362465732,648.506459533177,18.783038216511102,7.908652966428107,10.874359666173197,187.8298159079075,541.7402030684282,24.714487433475004,1.97716793199049
04013000291,04,013,000291,95.88084939405407,73.13800404339183,3.862610282805355,0.4190177240479237,1.8796345046773362,90.64652780050503,63.124337028255965,10.937152955130973,3.3461815803868302
04013000292,04,013,000292,1450.6302603057034,788.0210672048681,102.69948745527103,17.77491129033537,37.52481272404134,1548.3922724025479,654.7092325273528,110.59944802875341,12.837435931908878
04013000293,04,013,000293,670,862,68,36,32,711,777,116,8
04013000294,04,013,000294,1294.7749654153213,722.0185170593513,113.53033013499838,23.137459234796484,56.756470726282274,1238.5169321697626,693.4740051318382,198.87903462248508,20.21516177698679
04013000295,04,013,000295,138,934,30,21,18,304,755,39,3
04013000296,04,013,000296,691,1081,120,46,66,844,947,132,11
04013000297,04,013,000297,211.06446701143847,1838.3103967217407,63.01591778060209,34.00557122321073,31.007958890301044,403.11062857518453,1685.2690104921753,61.02308078187303,4.001591778060209
04013000298,04,013,000298,2493.7868664576467,1180.7265826012388,155.86196930099328,42.73095576607927,109.04942387154634,2642.1825789825125,1004.0304693506039,158.0930893646868,48.465483529695156
04013000299,04,013,000299,1.0222947383464736,34.01543481885525,1,0.00085748993640282975,0,11.025724698092086,25.010289879236833,0.0025724698092084892,0
04013000300,04,013,000300,388.0618873810288,1489.2549717809627,93.59169548381976,33.779207749031166,31.550877547442862,563.9277058168142,1317.5969807804972,87.55236833145202,15.834596130947073
04013000301,04,013,000301,2109.8988811895683,1110.4742096676387,174.9659108709302,28.99853538155862,171.03802589672094,2483.6583743377196,892.1446359341105,118.05020439834126,24.17999147524656
04013000302,04,013,000302,2106.858526724652,1277.2311025608878,192.05522642168597,40.59197636618467,136.6387851762225,2364.310890207797,1092.0329680958355,171.28099268759698,24.764865712070836
04013000303,04,013,000303,1161,665,29,8,20,1136,602,93,18
04013000304,04,013,000304,1175.0854909116474,761.0647831130484,72.00702925273545,21.001329858625628,27.00417955568054,1280.0965097402598,613.054334223847,87.00664929312813,8.001329858625626
04013000305,04,013,000305,1372,1049,109,16,35,1499,890,122,20
04013000306,04,013,000306,78.36084924416103,376.93712987625844,19.343272978329562,6.800719843607547,9.687961299095644,134.2648907456745,326.8015091371601,27.994425414756993,1.9444953714776492
04013000307,04,013,000307,820.1624365482234,936.2238578680203,114.78527918781725,42.31776649746193,50.52741116751269,950.4868020304568,806.4685279187818,126.14467005076142,13.479187817258884
