GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20USSDCOO,G20USSRWIT,G20USSLFRO,G20USSITUR,G20HALDROC,G20HALRMUR,G20HALLROG,G20HALIPUR,G20GOVDCAR,G20GOVRMUR,G20GOVLMAC,G20GOVIDEM,G20LTGDHAL,G20LTGRHAL,G20INSDNAV,G20INSRPIL
10003004-02,10,003,004-02,57.8159509202454,15.975460122699387,2.2822085889570554,0,58.576687116564415,16.736196319018404,0.7607361963190185,0,55.533742331288344,18.257668711656443,0.7607361963190185,0.7607361963190185,57.8159509202454,17.496932515337424,0.7607361963190185,0,54.012269938650306,21.300613496932517,53.25153374233129,20.539877300613497
10003004-03,10,003,004-03,754,52,2,6,632,38,13,19,660,34,2,17,655,39,2,24,611,68,630,50
10003004-04,10,003,004-04,471,80,7,1,459,72,7,4,447,78,4,6,448,81,6,5,429,94,450,78
10003004-05,10,003,004-05,876,124,7,2,823.9999999999999,115,14,12,821,121,7,14,836,120,3,14,804,145,818,132
10003004-06,10,003,004-06,733,276,13,5,712,258,14,17,687,292,4,12,708,274,4,16,696,286,684,305
10003004-07,10,003,004-07,1430,484,18,11,1396,439,20,29,1351,480,19,24,1404,436,20,24,1346,493,1381,464
10003004-08,10,003,004-08,849.2449822904368,209.60507674144037,9.840613931523023,3.936245572609209,806.9303423848879,199.76446280991735,11.808736717827626,11.808736717827626,802.9940968122787,204.6847697756789,6.888429752066116,13.776859504132233,809.8825265643447,199.76446280991735,6.888429752066116,11.808736717827626,800.0419126328218,221.413813459268,816.7709563164109,198.78040141676507
10003004-09,10,003,004-09,606.1498783454988,540.1960784313726,15.764934879061114,1.0588378417060256,605.8439959925577,514.1015886646629,9.058952340060111,12.964891942178332,584.3377987691426,536.737211965078,9.906025475883785,5.976556462000858,599.8909689423215,526.0782310004294,9.858966652354372,7.97658508658938,610.5264204952055,526.3135251180764,618.8794761700301,510.17211965078
10003004-10,10,003,004-10,961,342,7,4,933,311,10,17,909,327,9,17,950,305,10,10,919,332,930,319
10003004-11,10,003,004-11,334.8759784024058,531.7419555057802,8.996355679847518,3.998730546039103,346.86828233340344,485.76611588438146,4.998465719131577,12.994035494232667,327.87793726392385,500.75720504199495,10.995300660205489,6.997830992151128,347.86759721383436,491.76305589862073,10.994670221213116,7.9970407994166255,389.8418693137283,459.7845594321706,373.8515703488493,464.77934759051334
10003004-12,10,003,004-12,622,402,11,1,635,375,8,12,561,451,7,5,635,386,7,4,580,429,554,457
10003004-13,10,003,004-13,789.6693418910486,479.93590919357877,14,5.067492165369626,774.9393105525271,437.3284797052521,18.10123824805444,24.10123824805444,735.3656271468852,474.5984483667306,10.033746082684813,26.23622257879369,769.7368340564182,456.5984483667306,7.10123824805444,31.067492165369625,764.6355958083637,464.66594053210025,828.6355958083637,418.5647022840458
10003004-15,10,003,004-15,628.9955084164151,292.99790773610437,7.999942873340733,3.9999714366703665,621.995558402242,266.99809339774697,6.999950014173141,11.9999143100111,604.9956797963929,281.9979862852608,4.999964295837958,8.999935732508325,619.9955726839067,277.99801484859046,2.999978577502775,7.999942873340733,616.995594106404,273.9980434119201,634.9954655714207,253.99818622856827
10003004-16,10,003,004-16,411.8722948811152,146.44103493171545,7.15297155226728,3.51152514621238,386.28472909384897,123.16139707188617,6.177649320832295,10.79441795832218,375.45783082056613,121.60051638854375,7.965892208899116,11.704779559835904,385.4068478072959,126.77036316298044,5.36472866420046,15.964264732758862,378.0589943652648,128.8184485707323,405.46819613817456,118.96687252888448
10003004-17,10,003,004-17,714.3155351534188,316.28412660062816,10.705001208021262,3.8927277120077313,716.2618990094226,289.03503261657403,12.651365064025127,11.678183136023193,690.9591688813723,310.4450350326166,14.597728920028993,7.7854554240154625,720.1546267214303,282.2227591205605,17.517274704034794,10.705001208021262,708.4764435854071,302.6595796086011,727.9400821454458,286.11548683256825
10003004-18,10,003,004-18,1162.1366012186609,348.6085489382849,8.254174959164805,5.501669983665922,1114.3707363738347,322.3443540771246,12.254174959164805,27.006679934663687,1101.865726422837,341.8527039954542,4.501669983665922,18.755844942830727,1124.6182313983359,324.5918491016257,5.501669983665922,24.013359869327378,1091.6115514636722,354.36105391378385,1132.6115514636722,310.8593839301179
10003004-19,10,003,004-19,767,455,17,9,744,425,14,18,719,438,13,16,733,446,12,20,722,438,770,410
10003004-21,10,003,004-21,882,339,18,2,864,304,21,29,817,362,12,19,849,329,12,29,834,364,858,335
10003004-22,10,003,004-22,621.6162464985995,438.375350140056,17.535014005602243,2.630252100840336,642.6582633053221,402.42857142857144,9.644257703081232,20.165266106442576,555.859943977591,491.85714285714283,10.521008403361344,8.767507002801121,636.5210084033613,419.9635854341737,3.507002801120448,10.521008403361344,598.8207282913165,459.4173669467787,604.9579831932773,450.64985994397756
10003004-23,10,003,004-23,1099,403,19,11,1075,385,19,29,1043,429,10,24,1084,400,14,22,1060,430,1055,431
10003004-24,10,003,004-24,537.656704980843,161.09655172413792,9.807662835249042,2.285057471264368,515.944061302682,141.1961685823755,10.09272030651341,8.902681992337165,497.1862068965517,153.00153256704982,10.760153256704982,11.617624521072797,515.4214559386974,139.86130268199236,4.760153256704981,12.235249042145593,490.80613026819924,157.71417624521072,513.8965517241379,141.71877394636016
10003004-25,10,003,004-25,505.0909595142326,295.03725889085337,14.431170271835217,0.8017316817686232,495.4701793330091,277.3991618919436,11.224243544760725,8.017316817686233,478.63381401586804,287.0199420731671,9.620780181223479,14.431170271835217,498.67710606008364,280.6060886190181,7.215585135917609,8.819048499454855,500.2805694236209,282.20955198255535,516.3152030589933,264.57145498364565
10003004-26,10,003,004-26,884,355,13,4,892,302,12,19,849,336,16,16,892,302,8,17,849,345,870,323
10003004-27,10,003,004-27,1163.4330708661416,554.5905511811023,25.874015748031496,8.338582677165354,1153.023622047244,522.3070866141733,19.874015748031496,22.677165354330707,1120.2047244094488,545.0551181102362,15.874015748031496,22.677165354330707,1154.8818897637796,528.1102362204724,9.409448818897637,23.409448818897637,1163.543307086614,528.9291338582677,1175.9685039370079,503.23622047244095
10003005-01,10,003,005-01,1079.235158782963,158.40176640775806,16.74951354924405,3.0245713861345913,1037.7849056614145,139.27611893199784,23.28220387945623,17.094896223282007,1002.1910943548013,179.37205032265962,12.289660386220216,15.298268785021765,1045.4550830112803,159.6614553239838,12.279018394664854,13.0390767267326,969.8938882768105,210.18106571118105,992.6762805657941,178.93621072040108
10003005-02,10,003,005-02,546.0880894597213,65.68743625458049,2.9412284890110665,3.921637985348089,506.8717096062405,52.9421128021992,6.862866474359155,7.843275970696178,514.7149855769367,52.9421128021992,2.9412284890110665,7.843275970696178,518.6366235622847,57.844160283884314,3.921637985348089,8.823685467033199,475.49860572345574,85.29562618132093,502.9500716208924,61.7657982692324
10003005-03,10,003,005-03,86,3,0,1,80,3,0,1,75,5,0,2,79,3,0,1,76,5,78,4
10003005-04,10,003,005-04,160,24,0,2,150,20,1,8,157,20,1,3,157,19,1,7,152,26,156,24
10003005-05,10,003,005-05,880,123,4,2,836,103,9,15,845,111,1,11,849,109,3,9,828,127.00000000000001,846,111
10003005-06,10,003,005-06,989.09472981988,246.55970647098064,6.663775850567045,1.90393595730487,941.4963308872582,218.95263509006003,11.423615743829219,19.991327551701133,914.84122748499,242.7518345563709,7.61574382921948,22.847231487658437,945.3042028018679,226.56837891927952,2.8559039359573046,22.847231487658437,916.7451634422948,253.2234823215477,931.0246831220813,243.70380253502336
10003005-07,10,003,005-07,559,126,5,1,561,114,4,7,546,122,4,8,557,115,5,7,548,125,561,114
10003005-08,10,003,005-08,1434.4745071380014,536.9741672331747,23.84432358939497,10.491502379333786,1403.9537729435758,499.77702243371857,17.167912984364378,39.10469068660775,1369.617946974847,529.3439836845683,13.352821210061183,31.47450713800136,1407.768864717879,514.0836165873556,9.537729435757988,26.705642420122366,1382.0169952413326,544.6043507817811,1393.462270564242,530.2977566281442
10003005-09,10,003,005-09,922.8890284562823,582.8391903974856,15.231519271461371,4.837563021725482,913.5515296981424,533.0500194313622,17.844477000354082,20.080887991167646,896.992200056735,556.2135254740708,12.641527382200952,9.969170184254143,909.370677899741,549.9070328609881,9.934535935230638,11.80634317453543,910.500551804539,558.3954677559041,940.5984783282132,525.7899146516559
10003005-10,10,003,005-10,818,442,14,3,845,402,10,16,776,472,5,5,844,415,6,7,785,459,784,457
10003005-12,10,003,005-12,925,565,13,6,948,512,12,26,848,611,8,16,934,543,7,13,891,579,871,594
10003005-13,10,003,005-13,774.7560896427258,374.35648006812414,18.01181820149533,10.005419527497896,743.7369135247645,324.31212479761035,20.013121140440163,34.01929990785159,738.7166742784756,334.3310091620248,14.010703130237967,29.02108246803064,733.7454704943159,333.31538602955425,19.007409859395516,36.018508629039516,750.738644142014,342.32077351815366,782.7532240501879,324.317616172069
10003005-15,10,003,005-15,1732.8792782752964,561.0490178700323,17.714744139487884,6.995634478407674,1702.228435373498,511.84950773177417,19.935180463609935,26.103149100700342,1664.6631968572058,547.1422468836877,13.792924751583403,28.81896796660849,1701.7717450175808,523.8949980384273,11.747104433928609,25.84122509099945,1627.0446052446978,605.3321200812524,1681.549115735541,529.7306833759865
10003005-16,10,003,005-16,1119.0056855608268,89.00017825001511,4.000024586208981,4.00001229310449,1051.0052184228562,76.00014751725388,8.000043025865716,14.000049172417961,1047.0053044745875,72.0001229310449,5.000030732761226,20.00006146552245,1053.0052430090652,76.0001905431196,6.000018439656736,18.000079905179188,1020.0049541211096,99.00040567244818,1038.0051446642292,78.00023356898531
10003005-17,10,003,005-17,614,329,8,4,604,289,6,14,584,306,8,12,609,293,4,13,606,284,644,261
10003005-18,10,003,005-18,659,376,8,6,644,332,13,21,619,343,10,27,649,329,10,23,624,362,661,326
10003005-19,10,003,005-19,669,458,9,4,677,383,7,21,625,436,7,16,660,417,3,19,647,416,700,369
10003005-21,10,003,005-21,883,624,27,8,948,552,13,24,859,632,8,19,929,574,8,23,896,599,944,568
10003005-22,10,003,005-22,1019,793,17,4,1050,732,19,15,931,850,6,20,1022,771,10,14,987,799,994,786
10003005-23,10,003,005-23,779,223,20,5,744,199,15,21,721,212,14,29,750,199,13,22,739,220,759,200
10003005-24,10,003,005-24,878.6886192952051,410.7128827267475,18.758521086077412,8.885615251299827,846.1080300404391,374.18313113807045,15.796649335644137,25.66955517042172,825.3749277874061,385.04332755632583,11.847487001733102,21.720392836510687,850.05719237435,361.34835355285963,13.82206816868862,35.54246100519931,832.2859618717504,398.8653957250144,870.790294627383,361.34835355285963
10003005-25,10,003,005-25,1108.5708968450904,583.2228186559984,25.685699093533195,7.425849496125994,1103.2158049323948,541.1398440269408,19.51291335392718,26.054413328606877,1046.9056185749735,597.6786094090241,15.314275586164987,21.012229705778093,1095.674304957715,562.5575277257304,13.342849546766598,20.194548539018584,1097.2811059907833,568.6745328404314,1095.8797285663645,567.1833949460678
10003005-26,10,003,005-26,1045,270,15,8,1005.9999999999999,244.99999999999997,23,20,983,272,10,17,993,272,8,20,963,307,1017,258
10003005-27,10,003,005-27,913,484,9,8,914,450,11,15,873,482,8,20,896,468,7,22,882,478,913,446
10003006-01,10,003,006-01,410,13,3,2,357,15,9,5,374,12,4,6,362,22,4,6,340,34,358,17
10003006-02,10,003,006-02,595,50,4,3,560,46,6,9,553,51,4,8,568,45,1,5,535,69,547,57.99999999999999
10003006-03,10,003,006-03,532,43,2,1,464,29,10,13,472,27,3,19,485,33,3,15,458,45,487,38
10003006-04,10,003,006-04,842,214,18,5,803,197,20,8,775,234,12,17,813,208,11,10,773,239,775,233
10003006-05,10,003,006-05,885,150,5,2,838,141,10,14,841,147,4,12,837,150,5,15,821,168,837,152
10003006-06,10,003,006-06,469.3525520695537,107.10415695750069,4.006509809843793,3.0130196196875874,439.92290461986335,93.07811771812553,9.032549049218968,12.09113733781311,438.00753214783265,97.05858828859414,5.013019619687587,11.09113733781311,452.9619634789261,91.04556866890655,4.019529429531381,14.136706006719665,443.7471397540809,106.25388258390795,458.8512967115816,92.11717657718829
10003006-07,10,003,006-07,584,253,6,5,584,237,5,13,558,264,6,6,591,242,2,7,565,259,575,249
10003006-08,10,003,006-08,918.5254928619986,682.0258327668253,39.15567641060503,6.508497620666214,928.0462270564242,636.2229775662814,31.832087015635622,26.89530931339225,884.3820530251529,686.6560163154317,18.647178789938817,20.52549286199864,930.231135282121,651.9163834126444,20.46227056424201,17.294357579877634,976.9830047586676,634.3956492182189,973.537729435758,622.7022433718558
10003006-09,10,003,006-09,944.5549273832856,888.9084124830393,27.07688828584351,6.92190562339816,946.8593647922006,828.9795969646716,19.538821046283733,35.77091813658978,911.7828282828283,869.4417056133474,10.23134328358209,23.231443791145285,952.9422332780541,851.6700336700337,11.46095281169908,16.538821046283733,985.3199909543193,822.212020704558,971.6269410523142,825.4409769335142
10003006-10,10,003,006-10,772,542,20,5,790,507,12,12,723,560,8,18,793,505,9,16,754,543,770,532
10003006-12,10,003,006-12,358.36253369272237,271.0893980233603,8.103324348607368,2.0103324348607368,385.75516621743037,229.71743036837375,11.030997304582211,5.082659478885894,338.07322551662173,285.337376460018,5.010332434860737,5.082659478885894,366.57951482479785,261.87241689128484,3.0309973045822103,3.0723270440251573,342.1765498652291,276.19272237196765,329.2178796046721,291.21338724168913
10003006-13,10,003,006-13,887.1693001252027,503.5285216926826,14.985967907520315,3.996258108672084,865.1898805275061,453.5752953342815,13.986903380352294,36.965387505216775,843.2104609298098,474.55565040480997,12.987838853184273,33.96819392371271,867.1880095818422,466.56313418746583,8.99158074451219,26.974742233536567,860.1945578916661,479.5509730406501,879.1767839078585,470.5593922961379
10003006-15,10,003,006-15,936.011189339856,250.00364244644084,20.000115024624446,4.000044731798396,927.0109976321486,227.00332293359514,21.000127805138273,14.000166146679756,919.0107484121288,224.003552982844,15.000089463596792,18.000185317450498,926.0109912418915,237.00339961667808,10.000076683082964,15.000166146679756,892.0105055823661,275.00393000800193,932.0108570464964,229.0034379582196
10003006-16,10,003,006-16,770.6061328931393,76.66898318783002,3.1639047810594265,3.104069598260419,680.5194400333975,67.28191720362423,15.17194078750419,16.347353840663107,701.377402975886,68.18696361301755,8.247353293213568,12.347525430590055,705.3334927910113,65.25050244002391,9.187896037643435,21.587457317940085,668.1809779224776,95.59108153346202,688.7570628022116,78.12196967207441
10003006-17,10,003,006-17,91.69670846394985,99.61402821316615,1.0811128526645768,1.0540752351097178,89.56152037617555,88.24451410658307,2.063087774294671,6.207288401253919,80.38126959247649,98.29858934169279,2.054075235109718,5.162225705329154,93.5705329153605,91.24451410658307,0.05407523510971787,2.2253134796238245,95.52547021943573,86.22648902821317,96.76880877742947,84.0462382445141
10003006-18,10,003,006-18,914,272,7,6,867,239,14,19,861,241,12,16,876,240,11,17,842,276,882,235
10003006-19,10,003,006-19,187,60,4,0,166,60,8,5,162,65,2,10,170,61,4,6,165,66,172,63
10003006-21,10,003,006-21,952,461,14,11,964,418,18,24,910,469,11,19,955.9999999999999,442,11,11,925,472,948,455
10003006-22,10,003,006-22,359,253,9,2,362,232,7,7,343,257,3,4,360,239,3,6,344,257,362,239
10003006-23,10,003,006-23,845.9165440703912,492.0979345834831,14.306070106675516,5.722906757184234,847.8237807273575,441.5553254234742,13.35257145682083,23.84081724796538,777.253870204288,517.847903346471,9.538098142888051,17.165369269954514,835.4290163510176,475.8846278198411,10.489921291943647,16.211870620099823,829.7039553785203,484.4716208854446,829.7027585922352,481.61040686410956
10003006-24,10,003,006-24,820.7989493107438,453.1901685505304,21.55564649447694,12.576803582271245,823.0963717832614,403.3974551218885,21.31268199069567,27.15446698055368,777.226753574072,437.01540429819363,20.17648388435918,25.180406240905082,832.0484156191045,416.4333886353597,15.118963375088088,14.443668016469465,807.3271393093993,439.7755023349471,837.1613070976186,413.75546064421195
10003006-25,10,003,006-25,817.4158711217183,365.4558472553699,22.355011933174225,6.8036992840095465,802.8365155131264,326.57756563245823,20.41109785202864,21.383054892601432,774.6497613365156,354.7643198090692,12.6354415274463,20.41109785202864,801.8645584725538,335.32517899761336,18.467183770883057,22.355011933174225,790.2010739856802,349.90453460620523,810.6121718377088,337.26909307875894
10003006-26,10,003,006-26,849,372,19,3,850,346,13,17,809,381,10,14,851,351,5,16,838,375,885,322
10003006-27,10,003,006-27,751,193,15,1,724,177,13,15,713,187,4,15,714,188,6,18,706,207,719,196
10003007-01,10,003,007-01,456.00000000000006,31,3,6,414,29,9,4,413,29,3,6,422,30,2,9,398,45,406,38
10003007-02,10,003,007-02,493.23892969577895,75.70175961347987,3.9834311478325737,0.10955109847257392,461.93198488808804,61.79264568193765,1.2372068169180315,8.0294351158566,453.27186995866526,67.79269556605301,2.0951754034848276,9.043738426626964,462.2684354544609,64.85553542301197,3.0744883212320095,5.115277480580804,451.1776502050795,74.58738021919478,457.4845187921481,68.19513095671962
10003007-03,10,003,007-03,920,122,4,3,822,92,14,16,830,88,9,17,842,86,6,24,808,118,836,96
10003007-04,10,003,007-04,848,234,19,9,855,196,15,19,812,246,15,16,863,203,9,17,821,241,807,248
10003007-05,10,003,007-05,718.0044915835848,181.00209226389563,7.000057126659267,5.000028563329633,691.0044415977579,166.00190660225303,5.000049985826858,12.0000856899889,675.0043202036071,172.00201371473915,5.000035704162042,15.000064267491675,697.0044273160933,159.00198515140954,3.000021422497225,11.000057126659266,680.004405893596,176.00195658807988,693.0045344285793,166.00181377143173
10003007-06,10,003,007-06,655,342,17,4,671,313,14,15,622,361,8,18,663,332,6,9,620,371,625,367
10003007-07,10,003,007-07,829,375,12,7,814,346,14,18,790,368,11,19,820,344,9,17,796,375,810,365
10003007-08,10,003,007-08,715,821,25,6,752,743,19,20,673,822,15,15,766,745,16,9,786,734,784,722
10003007-09,10,003,007-09,167.54208754208753,150.3030303030303,4.848484848484849,3.2323232323232323,176.7003367003367,141.14478114478115,3.2323232323232323,4.848484848484849,158.3838383838384,159.46127946127945,0,3.7710437710437708,165.92592592592592,152.996632996633,1.6161616161616161,3.2323232323232323,179.39393939393938,141.68350168350167,176.16161616161617,145.45454545454544
10003007-10,10,003,007-10,1037,528,23,4,1082,452,15.000000000000002,21,1002,534,9,18,1083,465,9,14,1024,517,1035,502
10003007-12,10,003,007-12,663,409,15,5,670,374,11,18,632,413,4,15,661,388,10,15,638,414,656,397
10003007-13,10,003,007-13,321.3521397067516,138.2137577244855,7.849351520422184,0.2472337525656479,313.69369209585983,129.84892796340617,2.324358732076673,7.517171180854237,301.2309422187937,140.62306304356446,2.147763194529782,8.237861703025345,309.87832483994805,135.37392075175168,4.154249959022051,6.231374938533076,308.5151880190658,136.85732326714557,314.76757369312475,131.99669115793597
10003007-15,10,003,007-15,784.6384615384616,423.5,4.653846153846154,3.723076923076923,792.0846153846154,373.23846153846154,12.1,11.169230769230769,769.7461538461538,389.0615384615385,5.584615384615384,13.961538461538462,795.8076923076924,372.3076923076923,6.515384615384615,13.961538461538462,783.7076923076924,385.33846153846156,791.1538461538462,378.82307692307694
10003007-16,10,003,007-16,738.376897133221,130.88954468802697,3.996627318718381,1.9983136593591906,705.4047217537943,124.89460370994941,3.996627318718381,8.992411467116357,708.402192242833,123.89544688026982,2.9974704890387858,3.996627318718381,713.397976391231,126.8929173693086,1.9983136593591906,4.995784148397976,690.4173693086003,137.88364249578416,711.3996627318718,123.89544688026982
10003007-17,10,003,007-17,648.3678160919541,280.7701149425287,8.183908045977011,2.0919540229885056,617.7241379310345,228.17241379310346,15.160919540229886,22.275862068965516,611.448275862069,247.1264367816092,15.206896551724139,8.298850574712644,627.7011494252873,237.26436781609195,10.137931034482758,15.413793103448276,615.5172413793103,247.31034482758622,655.2298850574713,213.05747126436782
10003007-18,10,003,007-18,542.139116202946,263.7168576104746,9.803600654664484,1.9607201309328968,543.1194762684124,228.42389525368247,9.803600654664484,8.823240589198036,504.8854337152209,257.83469721767597,11.76432078559738,10.783960720130931,535.2765957446809,241.1685761047463,5.88216039279869,9.803600654664484,526.4533551554828,252.93289689034367,535.2765957446809,242.14893617021275
10003007-19,10,003,007-19,479,304,14,4,479,286,12,7,445,309,11,9,481,295,6,13,481,290,506,274
10003007-21,10,003,007-21,68,102,8,1,83,86,5,2,67,101,6,2,77,98,3,2,75,101,80,95
10003007-22,10,003,007-22,1256,635,24,11,1285,558,24,20,1211,628,17,18,1278,572,14,25,1242,610,1242,606
10003007-23,10,003,007-23,723.0834559296088,410.9020654165169,15.693929893324482,8.277093242815766,724.1762192726425,378.44467457652576,15.647428543179169,15.159182752034619,674.7461297957119,435.15209665352904,13.461901857111949,10.834630730045486,726.5709836489823,394.11537218015883,6.510078708056354,10.788129379900173,709.2960446214797,417.5283791145553,704.2972414077648,414.38959313589044
10003007-24,10,003,007-24,966,288,8,7,940.9999999999999,248,13,32,927,262,11,28,951,255,8,21,920,291,954.9999999999999,253.99999999999997
10003007-25,10,003,007-25,546.8571428571429,313.83673469387753,13.46938775510204,2.693877551020408,538.7755102040816,292.2857142857143,16.163265306122447,14.142857142857142,518.5714285714286,315.18367346938777,12.122448979591837,14.142857142857142,540.795918367347,298.3469387755102,6.73469387755102,12.122448979591837,537.4285714285714,310.46938775510205,550.2244897959183,296.3265306122449
